subject,session,block,runsheet,trial,exposure,valence,action,robot,stimulus,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
ok5wpn9p2gc4tc2s7qfjrkm7,2,1,3a,113,7,win,no-go,NGW,11.0,Q,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,1,3a,114,11,win,go,GW,8.0,A,bacs1,1,1,0.594,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,1,3a,115,9,win,no-go,NGW,9.0,C,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,1,3a,116,9,lose,go,GAL,10.0,L,bacs1,1,1,0.673,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,1,3a,117,12,win,go,GW,8.0,A,bacs1,1,1,0.691,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,1,3a,118,10,win,no-go,NGW,9.0,C,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,1,3a,119,10,lose,go,GAL,10.0,L,bacs1,1,1,0.605,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,1,3a,120,8,win,no-go,NGW,11.0,Q,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,121,1,lose,no-go,NGAL,2.0,P,bacs1,0,1,0.809,0,0.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,122,1,win,no-go,NGW,3.0,M,bacs1,0,1,0.648,0,0.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,123,1,lose,go,GAL,1.0,H,bacs1,1,1,0.736,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,124,1,win,go,GW,0.0,Y,bacs1,1,1,0.636,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,125,2,win,no-go,NGW,3.0,M,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,126,2,win,go,GW,0.0,Y,bacs1,1,1,0.701,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,127,2,lose,no-go,NGAL,2.0,P,bacs1,0,0,,1,1.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,128,2,lose,go,GAL,1.0,H,bacs1,1,1,0.452,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,129,3,lose,go,GAL,1.0,H,bacs1,1,1,0.637,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,130,3,win,no-go,NGW,3.0,M,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,131,3,win,go,GW,0.0,Y,bacs1,1,1,0.495,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,132,3,lose,no-go,NGAL,2.0,P,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,133,4,lose,go,GAL,1.0,H,bacs1,1,1,0.446,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,134,4,win,go,GW,0.0,Y,bacs1,1,1,0.611,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,135,4,win,no-go,NGW,3.0,M,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,136,4,lose,no-go,NGAL,2.0,P,bacs1,0,0,,1,1.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,137,5,win,go,GW,0.0,Y,bacs1,1,1,0.568,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,138,5,lose,no-go,NGAL,2.0,P,bacs1,0,1,0.728,0,0.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,139,5,lose,go,GAL,1.0,H,bacs1,1,1,0.635,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,140,5,win,no-go,NGW,3.0,M,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,141,6,win,no-go,NGW,3.0,M,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,142,6,win,go,GW,0.0,Y,bacs1,1,1,0.518,1,1.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,143,6,lose,go,GAL,1.0,H,bacs1,1,1,0.74,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,144,6,lose,no-go,NGAL,2.0,P,bacs1,0,1,0.818,0,0.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,145,7,win,no-go,NGW,3.0,M,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,146,7,lose,no-go,NGAL,2.0,P,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,147,7,lose,go,GAL,1.0,H,bacs1,1,1,0.587,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,148,7,win,go,GW,0.0,Y,bacs1,1,1,0.648,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,149,8,lose,go,GAL,1.0,H,bacs1,1,1,0.596,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,150,8,win,go,GW,0.0,Y,bacs1,1,1,0.577,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,151,8,win,no-go,NGW,3.0,M,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,152,8,lose,no-go,NGAL,2.0,P,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,153,9,win,go,GW,0.0,Y,bacs1,1,1,0.565,1,1.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,154,1,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,1.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,155,9,win,no-go,NGW,3.0,M,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,156,9,lose,go,GAL,1.0,H,bacs1,1,1,0.635,1,1.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,157,10,win,go,GW,0.0,Y,bacs1,1,1,0.893,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,158,2,lose,no-go,NGAL,4.0,U,bacs1,0,1,0.705,0,0.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,159,10,lose,go,GAL,1.0,H,bacs1,1,1,0.697,1,1.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,160,10,win,no-go,NGW,3.0,M,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,161,3,lose,no-go,NGAL,4.0,U,bacs1,0,1,0.742,0,0.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,162,1,lose,go,GAL,5.0,S,bacs1,1,1,1.005,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,163,11,win,go,GW,0.0,Y,bacs1,1,1,0.795,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,164,11,win,no-go,NGW,3.0,M,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,165,12,win,no-go,NGW,3.0,M,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,166,2,lose,go,GAL,5.0,S,bacs1,1,1,0.655,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,167,12,win,go,GW,0.0,Y,bacs1,1,1,0.77,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,168,4,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,169,1,win,no-go,NGW,6.0,K,bacs1,0,1,1.027,0,0.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,170,3,lose,go,GAL,5.0,S,bacs1,1,1,0.671,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,171,1,win,no-go,NGW,7.0,D,bacs1,0,1,0.923,0,0.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,172,5,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,1.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,173,4,lose,go,GAL,5.0,S,bacs1,1,1,0.5,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,174,2,win,no-go,NGW,7.0,D,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,175,2,win,no-go,NGW,6.0,K,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,176,6,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,177,5,lose,go,GAL,5.0,S,bacs1,1,1,0.444,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,178,3,win,no-go,NGW,6.0,K,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,179,7,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,180,3,win,no-go,NGW,7.0,D,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,181,8,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,182,4,win,no-go,NGW,6.0,K,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,183,6,lose,go,GAL,5.0,S,bacs1,1,1,0.693,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,184,4,win,no-go,NGW,7.0,D,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,185,5,win,no-go,NGW,6.0,K,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,186,7,lose,go,GAL,5.0,S,bacs1,1,1,0.64,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,187,5,win,no-go,NGW,7.0,D,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,188,9,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,1.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,189,8,lose,go,GAL,5.0,S,bacs1,1,1,0.487,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,190,6,win,no-go,NGW,7.0,D,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,191,6,win,no-go,NGW,6.0,K,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,192,10,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,193,11,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,1.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,194,9,lose,go,GAL,5.0,S,bacs1,1,1,0.612,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,195,7,win,no-go,NGW,7.0,D,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,196,7,win,no-go,NGW,6.0,K,bacs1,0,0,,1,1.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,197,10,lose,go,GAL,5.0,S,bacs1,1,1,0.566,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,198,8,win,no-go,NGW,7.0,D,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,199,8,win,no-go,NGW,6.0,K,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,200,12,lose,no-go,NGAL,4.0,U,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,201,9,win,no-go,NGW,7.0,D,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,202,1,win,go,GW,8.0,O,bacs1,1,0,,0,0.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,203,1,lose,no-go,NGAL,9.0,I,bacs1,0,1,0.972,0,0.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,204,11,lose,go,GAL,5.0,S,bacs1,1,1,0.706,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,205,2,win,go,GW,8.0,O,bacs1,1,1,0.706,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,206,2,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,207,12,lose,go,GAL,5.0,S,bacs1,1,1,0.701,1,0.0,-1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,208,10,win,no-go,NGW,7.0,D,bacs1,0,0,,1,0.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,209,3,win,go,GW,8.0,O,bacs1,1,1,0.523,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,210,1,lose,go,GAL,10.0,G,bacs1,1,1,0.911,1,1.0,-10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,211,3,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,212,1,win,go,GW,11.0,N,bacs1,1,1,0.935,1,1.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,213,2,win,go,GW,11.0,N,bacs1,1,0,,0,1.0,+10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,214,4,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,215,4,win,go,GW,8.0,O,bacs1,1,1,0.486,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,216,2,lose,go,GAL,10.0,G,bacs1,1,0,,0,1.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,217,3,lose,go,GAL,10.0,G,bacs1,1,0,,0,0.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,218,3,win,go,GW,11.0,N,bacs1,1,0,,0,0.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,219,5,win,go,GW,8.0,O,bacs1,1,1,0.562,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,220,5,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,221,6,win,go,GW,8.0,O,bacs1,1,1,0.631,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,222,4,win,go,GW,11.0,N,bacs1,1,0,,0,0.0,+1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,223,4,lose,go,GAL,10.0,G,bacs1,1,0,,0,0.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,224,6,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,225,5,win,go,GW,11.0,N,bacs1,1,1,0.543,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,226,7,win,go,GW,8.0,O,bacs1,1,1,0.55,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,227,7,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,0.0,-1,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,228,5,lose,go,GAL,10.0,G,bacs1,1,0,,0,0.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,229,8,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,1.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,230,8,win,go,GW,8.0,O,bacs1,1,1,0.443,1,1.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,231,6,lose,go,GAL,10.0,G,bacs1,1,0,,0,0.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,232,6,win,go,GW,11.0,N,bacs1,1,1,0.587,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,233,9,win,go,GW,8.0,O,bacs1,1,1,0.604,1,1.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,234,9,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,1.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,235,7,win,go,GW,11.0,N,bacs1,1,1,0.641,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,236,7,lose,go,GAL,10.0,G,bacs1,1,0,,0,0.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,237,8,lose,go,GAL,10.0,G,bacs1,1,0,,0,0.0,-10,0
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,238,10,win,go,GW,8.0,O,bacs1,1,1,0.606,1,1.0,+1,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,239,8,win,go,GW,11.0,N,bacs1,1,1,0.539,1,0.0,+10,1
ok5wpn9p2gc4tc2s7qfjrkm7,2,2,3a,240,10,lose,no-go,NGAL,9.0,I,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,1,1,lose,no-go,NGAL,0.0,B,bacs1,0,1,0.739,0,0.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,2,1,lose,go,GAL,1.0,Z,bacs1,1,1,0.654,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,3,1,win,go,GW,3.0,R,bacs1,1,1,0.668,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,4,1,lose,go,GAL,2.0,J,bacs1,1,1,0.828,1,1.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,5,2,lose,go,GAL,1.0,Z,bacs1,1,1,0.822,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,6,2,lose,go,GAL,2.0,J,bacs1,1,0,,0,0.0,-10,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,7,2,win,go,GW,3.0,R,bacs1,1,1,0.848,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,8,2,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,9,3,lose,go,GAL,2.0,J,bacs1,1,1,0.798,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,10,3,win,go,GW,3.0,R,bacs1,1,1,1.061,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,11,3,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,12,3,lose,go,GAL,1.0,Z,bacs1,1,1,0.649,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,13,4,win,go,GW,3.0,R,bacs1,1,1,0.862,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,14,4,lose,go,GAL,2.0,J,bacs1,1,1,0.91,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,15,4,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,16,4,lose,go,GAL,1.0,Z,bacs1,1,1,0.592,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,17,5,lose,go,GAL,1.0,Z,bacs1,1,1,0.781,1,1.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,18,5,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,19,5,lose,go,GAL,2.0,J,bacs1,1,1,0.609,1,1.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,20,5,win,go,GW,3.0,R,bacs1,1,1,0.765,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,21,6,win,go,GW,3.0,R,bacs1,1,1,0.526,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,22,6,lose,go,GAL,2.0,J,bacs1,1,1,0.686,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,23,6,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,24,6,lose,go,GAL,1.0,Z,bacs1,1,1,0.683,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,25,7,win,go,GW,3.0,R,bacs1,1,1,0.702,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,26,7,lose,go,GAL,2.0,J,bacs1,1,1,0.589,1,1.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,27,7,lose,go,GAL,1.0,Z,bacs1,1,1,0.879,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,28,7,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,29,8,win,go,GW,3.0,R,bacs1,1,1,0.538,1,1.0,+1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,30,8,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,31,8,lose,go,GAL,1.0,Z,bacs1,1,1,0.655,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,32,8,lose,go,GAL,2.0,J,bacs1,1,1,0.653,1,1.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,33,9,win,go,GW,3.0,R,bacs1,1,1,0.685,1,1.0,+1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,34,9,lose,go,GAL,1.0,Z,bacs1,1,1,0.822,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,35,1,lose,no-go,NGAL,4.0,V,bacs1,0,1,0.796,0,1.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,36,9,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,1.0,-10,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,37,10,lose,go,GAL,1.0,Z,bacs1,1,1,0.641,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,38,10,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,39,2,lose,no-go,NGAL,4.0,V,bacs1,0,1,0.711,0,0.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,40,10,win,go,GW,3.0,R,bacs1,1,1,0.75,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,41,11,lose,go,GAL,1.0,Z,bacs1,1,1,0.748,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,42,3,lose,no-go,NGAL,4.0,V,bacs1,0,1,0.982,0,0.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,43,11,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,44,1,win,no-go,NGW,5.0,E,bacs1,0,1,0.783,0,0.0,+1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,45,12,lose,no-go,NGAL,0.0,B,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,46,4,lose,no-go,NGAL,4.0,V,bacs1,0,0,,1,0.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,47,2,win,no-go,NGW,5.0,E,bacs1,0,1,0.887,0,0.0,+1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,48,12,lose,go,GAL,1.0,Z,bacs1,1,1,0.582,1,1.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,49,3,win,no-go,NGW,5.0,E,bacs1,0,0,,1,0.0,+10,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,50,1,win,go,GW,7.0,F,bacs1,1,1,0.687,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,51,5,lose,no-go,NGAL,4.0,V,bacs1,0,1,1.015,0,0.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,52,1,lose,no-go,NGAL,6.0,T,bacs1,0,1,0.717,0,1.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,53,2,win,go,GW,7.0,F,bacs1,1,1,0.785,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,54,6,lose,no-go,NGAL,4.0,V,bacs1,0,0,,1,0.0,-1,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,55,2,lose,no-go,NGAL,6.0,T,bacs1,0,1,0.712,0,0.0,-10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,56,4,win,no-go,NGW,5.0,E,bacs1,0,0,,1,0.0,+10,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,57,7,lose,no-go,NGAL,4.0,V,bacs1,0,0,,1,1.0,-10,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,58,3,win,go,GW,7.0,F,bacs1,1,1,0.753,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,59,5,win,no-go,NGW,5.0,E,bacs1,0,0,,1,0.0,+10,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,60,3,lose,no-go,NGAL,6.0,T,bacs1,0,1,0.911,0,1.0,-1,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,61,6,win,no-go,NGW,5.0,E,bacs1,0,0,,1,0.0,+10,0
osc4pdikkighfdrjz2bunxs8,2,1,3a,62,4,win,go,GW,7.0,F,bacs1,1,1,0.855,1,0.0,+10,1
osc4pdikkighfdrjz2bunxs8,2,1,3a,63,8,lose,no-go,NGAL,4.0,V,bacs1,0,0,,1,0.0,-1,0
