name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_d_pr[1,5]	-1.57	0.00892	0.628	-2.61	-1.57	-0.555	4949.0	3.21	1.0
beta_d_pr[1,6]	0.143	0.00802	0.642	-0.921	0.144	1.17	6406.0	4.16	1.0
beta_d_pr[1,7]	-0.557	0.00753	0.638	-1.6	-0.549	0.487	7191.0	4.67	0.999
beta_d_pr[1,8]	0.213	0.0102	0.663	-0.877	0.221	1.29	4240.0	2.75	1.0
beta_d_pr[1,9]	-0.0288	0.00774	0.629	-1.07	-0.0346	1.02	6606.0	4.29	1.0
beta_d_pr[1,10]	0.364	0.00888	0.683	-0.771	0.361	1.5	5916.0	3.84	1.0
beta_d_pr[1,11]	1.32	0.00951	0.725	0.141	1.33	2.52	5821.0	3.78	1.0
beta_d_pr[1,12]	0.219	0.00854	0.627	-0.788	0.208	1.25	5390.0	3.5	0.999
beta_d_pr[1,13]	0.419	0.0115	0.767	-0.874	0.41	1.68	4461.0	2.9	1.0
beta_d_pr[1,14]	-0.327	0.00965	0.7	-1.51	-0.306	0.784	5263.0	3.42	1.0
beta_d_pr[1,15]	1.23	0.00846	0.594	0.261	1.21	2.21	4920.0	3.2	1.0
beta_d_pr[1,16]	-0.228	0.0108	0.715	-1.43	-0.222	0.943	4415.0	2.87	1.0
beta_d_pr[1,17]	-0.567	0.00934	0.669	-1.67	-0.574	0.533	5128.0	3.33	0.999
beta_d_pr[1,18]	0.791	0.00838	0.643	-0.264	0.797	1.83	5894.0	3.83	1.0
beta_d_pr[1,19]	0.337	0.00727	0.59	-0.625	0.327	1.33	6572.0	4.27	1.0
beta_d_pr[1,20]	0.542	0.00924	0.724	-0.645	0.538	1.74	6129.0	3.98	1.0
beta_d_pr[1,21]	1.02	0.00785	0.646	-0.056	1.01	2.08	6759.0	4.39	0.999
beta_d_pr[1,22]	-0.282	0.00972	0.74	-1.49	-0.281	0.934	5797.0	3.77	0.999
beta_d_pr[1,23]	0.271	0.011	0.782	-1.0	0.274	1.58	5032.0	3.27	1.0
beta_d_pr[1,24]	0.0631	0.00833	0.611	-0.931	0.0616	1.07	5376.0	3.49	1.0
beta_d_pr[1,25]	0.591	0.0112	0.764	-0.667	0.59	1.85	4662.0	3.03	1.0
beta_d_pr[1,26]	0.156	0.00925	0.65	-0.891	0.142	1.22	4943.0	3.21	0.999
beta_d_pr[1,27]	-2.4	0.0102	0.7	-3.56	-2.38	-1.28	4677.0	3.04	1.0
beta_d_pr[1,28]	-0.242	0.00869	0.683	-1.35	-0.247	0.893	6176.0	4.01	1.0
beta_d_pr[1,29]	0.4	0.00921	0.763	-0.878	0.404	1.67	6862.0	4.46	1.0
beta_d_pr[1,30]	1.43	0.0103	0.673	0.335	1.41	2.55	4278.0	2.78	1.0
beta_d_pr[1,31]	-0.329	0.00751	0.578	-1.29	-0.331	0.614	5932.0	3.85	1.0
beta_d_pr[1,32]	-0.0754	0.00827	0.61	-1.08	-0.0742	0.92	5444.0	3.54	0.999
