name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[1,35]	1.62	0.00695	0.523	0.793	1.59	2.52	5670.0	1.54	0.999
beta_c_pr[1,36]	0.844	0.00612	0.463	0.0915	0.825	1.64	5737.0	1.56	1.0
beta_c_pr[1,37]	0.0717	0.00546	0.407	-0.589	0.0623	0.754	5541.0	1.5	1.0
beta_c_pr[1,38]	1.62	0.0067	0.517	0.811	1.6	2.52	5963.0	1.62	1.0
beta_c_pr[1,39]	0.76	0.00602	0.461	0.0142	0.754	1.53	5868.0	1.59	1.0
beta_c_pr[1,40]	-0.982	0.00518	0.366	-1.59	-0.983	-0.371	4980.0	1.35	0.999
beta_c_pr[1,41]	1.08	0.00666	0.495	0.318	1.07	1.93	5506.0	1.5	1.0
beta_c_pr[1,42]	0.77	0.00597	0.46	0.0427	0.762	1.54	5930.0	1.61	0.999
beta_c_pr[1,43]	0.627	0.00557	0.446	-0.0666	0.606	1.38	6415.0	1.74	1.0
beta_c_pr[1,44]	1.33	0.00621	0.493	0.536	1.32	2.16	6298.0	1.71	0.999
beta_c_pr[1,45]	-1.82	0.00601	0.345	-2.41	-1.8	-1.27	3304.0	0.897	1.0
beta_c_pr[1,46]	0.144	0.00533	0.4	-0.518	0.136	0.798	5626.0	1.53	1.0
beta_c_pr[1,47]	0.0476	0.00516	0.389	-0.582	0.0398	0.702	5685.0	1.54	1.0
beta_c_pr[1,48]	0.329	0.00562	0.423	-0.345	0.318	1.04	5667.0	1.54	0.999
beta_c_pr[1,49]	-0.384	0.00545	0.402	-1.03	-0.391	0.267	5447.0	1.48	0.999
beta_c_pr[1,50]	1.51	0.00676	0.523	0.687	1.49	2.4	5968.0	1.62	0.999
beta_c_pr[1,51]	0.0563	0.0059	0.427	-0.632	0.0552	0.774	5249.0	1.43	1.0
beta_c_pr[1,52]	-0.00906	0.00548	0.399	-0.656	-0.0205	0.663	5295.0	1.44	1.0
beta_c_pr[1,53]	-0.0642	0.00496	0.379	-0.686	-0.0687	0.571	5849.0	1.59	0.999
beta_c_pr[1,54]	0.293	0.00597	0.447	-0.414	0.281	1.03	5599.0	1.52	0.999
beta_c_pr[1,55]	0.97	0.00582	0.462	0.24	0.961	1.75	6302.0	1.71	1.0
beta_c_pr[1,56]	0.235	0.0051	0.398	-0.404	0.228	0.901	6102.0	1.66	0.999
beta_c_pr[1,57]	-0.518	0.005	0.374	-1.12	-0.523	0.0944	5596.0	1.52	0.999
beta_c_pr[1,58]	-1.14	0.00518	0.355	-1.73	-1.13	-0.561	4685.0	1.27	1.0
beta_c_pr[1,59]	1.95	0.007	0.537	1.09	1.93	2.86	5881.0	1.6	1.0
beta_c_pr[1,60]	0.844	0.00604	0.462	0.108	0.825	1.63	5841.0	1.59	0.999
beta_c_pr[1,61]	-0.533	0.00541	0.381	-1.14	-0.526	0.0965	4960.0	1.35	1.0
beta_c_pr[1,62]	-0.379	0.00542	0.379	-0.985	-0.386	0.239	4899.0	1.33	1.0
beta_c_pr[1,63]	-0.562	0.0052	0.354	-1.14	-0.563	0.0244	4644.0	1.26	1.0
beta_c_pr[1,64]	-0.879	0.00528	0.391	-1.5	-0.876	-0.211	5492.0	1.49	1.0
beta_c_pr[1,65]	0.421	0.00519	0.422	-0.25	0.412	1.11	6606.0	1.79	1.0
beta_c_pr[1,66]	-0.34	0.00548	0.416	-1.02	-0.343	0.352	5767.0	1.57	1.0
beta_c_pr[1,67]	0.181	0.00515	0.415	-0.5	0.176	0.881	6500.0	1.77	0.999
beta_c_pr[1,68]	1.13	0.00629	0.477	0.36	1.12	1.93	5738.0	1.56	1.0
beta_c_pr[1,69]	-0.015	0.00532	0.415	-0.687	-0.0198	0.685	6082.0	1.65	0.999
beta_c_pr[1,70]	1.24	0.00575	0.46	0.521	1.23	2.01	6402.0	1.74	1.0
beta_c_pr[1,71]	0.0325	0.00563	0.412	-0.622	0.0181	0.722	5344.0	1.45	1.0
beta_c_pr[1,72]	-0.707	0.00545	0.362	-1.29	-0.703	-0.104	4413.0	1.2	1.0
beta_c_pr[1,73]	1.27	0.00673	0.495	0.5	1.26	2.12	5410.0	1.47	1.0
beta_c_pr[1,74]	-0.757	0.00524	0.368	-1.37	-0.758	-0.148	4916.0	1.33	1.0
beta_c_pr[1,75]	0.00655	0.00517	0.398	-0.63	-0.00384	0.674	5927.0	1.61	0.999
beta_c_pr[1,76]	1.19	0.00642	0.491	0.407	1.17	2.03	5845.0	1.59	1.0
beta_c_pr[1,77]	0.73	0.00595	0.466	-0.0148	0.723	1.5	6128.0	1.66	1.0
beta_c_pr[1,78]	-0.419	0.00545	0.399	-1.06	-0.432	0.255	5371.0	1.46	0.999
beta_c_pr[1,79]	-0.208	0.0047	0.39	-0.845	-0.212	0.438	6900.0	1.87	0.999
beta_c_pr[1,80]	-0.386	0.00506	0.395	-1.02	-0.393	0.266	6080.0	1.65	0.999
beta_c_pr[1,81]	-1.0	0.00537	0.372	-1.6	-0.998	-0.382	4783.0	1.3	1.0
beta_c_pr[1,82]	0.403	0.00629	0.436	-0.291	0.389	1.14	4809.0	1.31	1.0
beta_c_pr[1,83]	-0.469	0.0052	0.384	-1.09	-0.467	0.166	5446.0	1.48	1.0
beta_c_pr[1,84]	-0.163	0.00529	0.42	-0.834	-0.17	0.519	6302.0	1.71	0.999
beta_c_pr[1,85]	-0.871	0.00527	0.377	-1.48	-0.871	-0.259	5122.0	1.39	1.0
beta_c_pr[1,86]	-1.22	0.00545	0.341	-1.79	-1.21	-0.668	3919.0	1.06	1.0
beta_c_pr[1,87]	0.914	0.00589	0.454	0.179	0.903	1.71	5956.0	1.62	0.999
beta_c_pr[1,88]	0.943	0.00648	0.484	0.171	0.93	1.78	5564.0	1.51	0.999
beta_c_pr[1,89]	-0.467	0.00538	0.395	-1.12	-0.469	0.194	5403.0	1.47	1.0
beta_c_pr[1,90]	0.0593	0.00582	0.432	-0.614	0.0492	0.766	5509.0	1.5	0.999
beta_c_pr[1,91]	1.08	0.00574	0.48	0.318	1.06	1.89	7003.0	1.9	0.999
beta_c_pr[1,92]	0.499	0.00591	0.416	-0.162	0.483	1.2	4958.0	1.35	1.0
beta_c_pr[1,93]	-0.603	0.00493	0.369	-1.21	-0.6	0.016	5610.0	1.52	0.999
beta_c_pr[1,94]	0.182	0.00544	0.402	-0.48	0.181	0.847	5478.0	1.49	0.999
beta_c_pr[1,95]	1.03	0.00603	0.475	0.283	1.02	1.84	6208.0	1.69	0.999
beta_c_pr[1,96]	-1.59	0.0051	0.357	-2.19	-1.59	-1.03	4897.0	1.33	1.0
beta_c_pr[1,97]	-0.316	0.0051	0.392	-0.944	-0.324	0.339	5906.0	1.6	1.0
beta_c_pr[2,1]	-0.812	0.00823	0.32	-1.35	-0.808	-0.28	1509.0	0.41	1.01
beta_c_pr[2,2]	-0.733	0.0087	0.335	-1.3	-0.726	-0.196	1479.0	0.402	1.01
beta_c_pr[2,3]	0.0651	0.006	0.294	-0.425	0.0641	0.556	2401.0	0.652	1.0
beta_c_pr[2,4]	-0.0859	0.00589	0.293	-0.584	-0.0826	0.395	2478.0	0.673	1.0
beta_c_pr[2,5]	-0.161	0.0066	0.287	-0.629	-0.165	0.318	1895.0	0.515	1.0
beta_c_pr[2,6]	0.506	0.00568	0.296	0.0242	0.505	0.982	2713.0	0.737	1.0
beta_c_pr[2,7]	0.335	0.00574	0.298	-0.153	0.334	0.838	2700.0	0.733	1.0
beta_c_pr[2,8]	-0.706	0.00479	0.282	-1.18	-0.702	-0.249	3460.0	0.94	1.0
beta_c_pr[2,9]	0.365	0.00515	0.286	-0.105	0.362	0.825	3088.0	0.838	1.0
