subject,session,block,trial,exposure,stimulus,valence,action,robot,rune,color,correct,choice,rt,accuracy,sham,outcome,totalkeys
t1y3gw8hh5yw5j4dcpvixjkg,1,2,200,20,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,201,21,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,1.0,-10,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,202,21,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,0.0,+10,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,203,21,6,win,go,gw,rune_01_yr,blue,1,1,0.472,1,0.0,+10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,204,21,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.688,1,0.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,205,22,6,win,go,gw,rune_01_yr,blue,1,1,0.489,1,1.0,+1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,206,22,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,207,22,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.678,1,1.0,-10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,208,22,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,1.0,+1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,209,23,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,210,23,6,win,go,gw,rune_01_yr,blue,1,1,0.466,1,0.0,+10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,211,23,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,0.0,+10,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,212,23,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.524,1,0.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,213,24,6,win,go,gw,rune_01_yr,blue,1,1,0.481,1,0.0,+10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,214,24,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.528,1,0.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,215,24,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,0.0,+10,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,216,24,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,217,25,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,0.0,+10,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,218,25,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,219,25,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.672,1,0.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,220,25,6,win,go,gw,rune_01_yr,blue,1,1,0.521,1,0.0,+10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,221,26,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,0.0,+10,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,222,26,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.517,1,0.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,223,26,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,224,26,6,win,go,gw,rune_01_yr,blue,1,1,0.83,1,0.0,+10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,225,27,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.498,1,1.0,-10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,226,27,5,lose,no-go,ngal,rune_01_ger,yellow,0,1,0.841,0,1.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,227,27,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,0.0,+10,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,228,27,6,win,go,gw,rune_01_yr,blue,1,1,0.469,1,0.0,+10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,229,28,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.792,1,0.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,230,28,6,win,go,gw,rune_01_yr,blue,1,1,0.408,1,0.0,+10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,231,28,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,232,28,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,0.0,+10,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,233,29,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,234,29,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.452,1,0.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,235,29,6,win,go,gw,rune_01_yr,blue,1,1,0.513,1,1.0,+1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,236,29,7,win,no-go,ngw,rune_01_ear,blue,0,1,0.335,0,0.0,+1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,237,30,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.576,1,0.0,-1,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,238,30,6,win,go,gw,rune_01_yr,blue,1,1,0.473,1,0.0,+10,1
t1y3gw8hh5yw5j4dcpvixjkg,1,2,239,30,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,1.0,+1,0
t1y3gw8hh5yw5j4dcpvixjkg,1,2,240,30,5,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,1,1,1,lose,go,gal,rune_02_cen,yellow,1,1,1.097,1,0.0,-1,1
t7zcpggxc4dw09wg818s0z8d,1,1,2,1,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,1.498,0,1.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,3,1,3,win,go,gw,rune_02_raido,blue,1,1,0.916,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,4,1,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,5,2,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,6,2,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,1.012,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,7,2,3,win,go,gw,rune_02_raido,blue,1,1,1.09,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,8,2,4,lose,no-go,ngal,rune_02_os,yellow,0,1,1.358,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,1,9,3,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.851,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,10,3,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,11,3,3,win,go,gw,rune_02_raido,blue,1,1,0.93,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,12,3,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,13,4,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.855,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,14,4,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,15,4,3,win,go,gw,rune_02_raido,blue,1,1,0.735,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,16,4,1,lose,go,gal,rune_02_cen,yellow,1,1,0.859,1,1.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,1,17,5,4,lose,no-go,ngal,rune_02_os,yellow,0,1,1.32,0,1.0,-1,1
t7zcpggxc4dw09wg818s0z8d,1,1,18,5,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,19,5,3,win,go,gw,rune_02_raido,blue,1,1,0.709,1,1.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,20,5,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.775,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,21,6,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.922,0,1.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,22,6,4,lose,no-go,ngal,rune_02_os,yellow,0,1,1.342,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,1,23,6,3,win,go,gw,rune_02_raido,blue,1,1,0.893,1,1.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,24,6,1,lose,go,gal,rune_02_cen,yellow,1,1,0.913,1,1.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,1,25,7,3,win,go,gw,rune_02_raido,blue,1,1,0.988,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,26,7,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,1.23,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,27,7,1,lose,go,gal,rune_02_cen,yellow,1,1,1.198,1,0.0,-1,1
t7zcpggxc4dw09wg818s0z8d,1,1,28,7,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,1.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,29,8,3,win,go,gw,rune_02_raido,blue,1,1,1.081,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,30,8,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.827,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,31,8,1,lose,go,gal,rune_02_cen,yellow,1,1,1.027,1,0.0,-1,1
t7zcpggxc4dw09wg818s0z8d,1,1,32,8,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,33,9,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.66,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,34,9,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,35,9,3,win,go,gw,rune_02_raido,blue,1,1,1.202,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,36,9,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,1,37,10,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,38,10,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,39,10,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,1.127,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,40,10,3,win,go,gw,rune_02_raido,blue,1,1,0.827,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,41,11,3,win,go,gw,rune_02_raido,blue,1,1,0.679,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,42,11,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.788,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,43,11,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,44,11,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,45,12,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.709,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,46,12,3,win,go,gw,rune_02_raido,blue,1,0,,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,47,12,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,48,12,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,49,13,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,1.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,50,13,3,win,go,gw,rune_02_raido,blue,1,1,1.33,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,51,13,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,1.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,52,13,2,win,no-go,ngw,rune_02_haglaz,blue,0,0,,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,53,14,3,win,go,gw,rune_02_raido,blue,1,1,0.957,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,54,14,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,55,14,2,win,no-go,ngw,rune_02_haglaz,blue,0,0,,1,1.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,56,14,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,57,15,2,win,no-go,ngw,rune_02_haglaz,blue,0,0,,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,58,15,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,59,15,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,60,15,3,win,go,gw,rune_02_raido,blue,1,1,0.619,1,1.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,61,16,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,1.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,62,16,3,win,go,gw,rune_02_raido,blue,1,1,0.737,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,63,16,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.884,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,64,16,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,65,17,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,66,17,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.653,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,67,17,3,win,go,gw,rune_02_raido,blue,1,1,1.379,1,1.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,68,17,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,1,69,18,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.698,0,1.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,70,18,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,71,18,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,72,18,3,win,go,gw,rune_02_raido,blue,1,1,0.848,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,73,19,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,74,19,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,75,19,3,win,go,gw,rune_02_raido,blue,1,1,0.588,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,76,19,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.782,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,77,20,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,78,20,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,1.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,79,20,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.63,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,80,20,3,win,go,gw,rune_02_raido,blue,1,1,0.841,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,81,21,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,82,21,3,win,go,gw,rune_02_raido,blue,1,1,0.989,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,83,21,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.956,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,84,21,4,lose,no-go,ngal,rune_02_os,yellow,0,1,1.418,0,1.0,-1,1
t7zcpggxc4dw09wg818s0z8d,1,1,85,22,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.667,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,86,22,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,87,22,3,win,go,gw,rune_02_raido,blue,1,1,0.655,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,88,22,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,89,23,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,90,23,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,91,23,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.766,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,92,23,3,win,go,gw,rune_02_raido,blue,1,1,0.872,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,93,24,3,win,go,gw,rune_02_raido,blue,1,1,1.164,1,1.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,94,24,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,1.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,95,24,2,win,no-go,ngw,rune_02_haglaz,blue,0,0,,1,1.0,+1,0
t7zcpggxc4dw09wg818s0z8d,1,1,96,24,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,1
t7zcpggxc4dw09wg818s0z8d,1,1,97,25,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,98,25,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,99,25,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.773,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,100,25,3,win,go,gw,rune_02_raido,blue,1,1,0.673,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,101,26,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,102,26,3,win,go,gw,rune_02_raido,blue,1,1,0.637,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,103,26,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,1.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,104,26,2,win,no-go,ngw,rune_02_haglaz,blue,0,0,,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,105,27,3,win,go,gw,rune_02_raido,blue,1,1,0.784,1,1.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,106,27,2,win,no-go,ngw,rune_02_haglaz,blue,0,0,,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,107,27,4,lose,no-go,ngal,rune_02_os,yellow,0,1,0.906,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,1,108,27,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,109,28,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,1.381,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,110,28,3,win,go,gw,rune_02_raido,blue,1,1,0.873,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,111,28,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,112,28,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,1.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,113,29,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,114,29,3,win,go,gw,rune_02_raido,blue,1,1,0.756,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,115,29,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,1,116,29,2,win,no-go,ngw,rune_02_haglaz,blue,0,1,0.851,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,1,117,30,3,win,go,gw,rune_02_raido,blue,1,1,1.334,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,1,118,30,2,win,no-go,ngw,rune_02_haglaz,blue,0,0,,1,1.0,+1,0
t7zcpggxc4dw09wg818s0z8d,1,1,119,30,4,lose,no-go,ngal,rune_02_os,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,1,120,30,1,lose,go,gal,rune_02_cen,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,2,121,1,5,win,go,gw,rune_01_yr,blue,1,1,1.394,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,122,1,6,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,2,123,1,7,win,no-go,ngw,rune_01_ear,blue,0,1,0.74,0,1.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,124,1,8,lose,go,gal,rune_01_ingwaz,yellow,1,0,,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,2,125,2,6,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,2,126,2,7,win,no-go,ngw,rune_01_ear,blue,0,1,0.871,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,2,127,2,5,win,go,gw,rune_01_yr,blue,1,1,0.772,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,128,2,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.895,1,0.0,-1,1
t7zcpggxc4dw09wg818s0z8d,1,2,129,3,8,lose,go,gal,rune_01_ingwaz,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,2,130,3,5,win,go,gw,rune_01_yr,blue,1,1,0.723,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,131,3,6,lose,no-go,ngal,rune_01_ger,yellow,0,1,1.082,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,2,132,3,7,win,no-go,ngw,rune_01_ear,blue,0,1,1.398,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,2,133,4,7,win,no-go,ngw,rune_01_ear,blue,0,1,1.26,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,2,134,4,8,lose,go,gal,rune_01_ingwaz,yellow,1,0,,0,1.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,2,135,4,6,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,2,136,4,5,win,go,gw,rune_01_yr,blue,1,0,,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,2,137,5,5,win,go,gw,rune_01_yr,blue,1,0,,0,1.0,+10,0
t7zcpggxc4dw09wg818s0z8d,1,2,138,5,7,win,no-go,ngw,rune_01_ear,blue,0,1,1.128,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,2,139,5,8,lose,go,gal,rune_01_ingwaz,yellow,1,0,,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,2,140,5,6,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,1.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,2,141,6,8,lose,go,gal,rune_01_ingwaz,yellow,1,0,,0,1.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,2,142,6,6,lose,no-go,ngal,rune_01_ger,yellow,0,1,0.964,0,0.0,-10,1
t7zcpggxc4dw09wg818s0z8d,1,2,143,6,7,win,no-go,ngw,rune_01_ear,blue,0,1,0.933,0,1.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,144,6,5,win,go,gw,rune_01_yr,blue,1,0,,0,1.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,145,7,6,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,1.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,2,146,7,5,win,go,gw,rune_01_yr,blue,1,1,1.056,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,147,7,7,win,no-go,ngw,rune_01_ear,blue,0,1,1.176,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,2,148,7,8,lose,go,gal,rune_01_ingwaz,yellow,1,1,0.48,1,0.0,-1,1
t7zcpggxc4dw09wg818s0z8d,1,2,149,8,6,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,2,150,8,8,lose,go,gal,rune_01_ingwaz,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,2,151,8,7,win,no-go,ngw,rune_01_ear,blue,0,1,0.637,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,2,152,8,5,win,go,gw,rune_01_yr,blue,1,0,,0,0.0,+1,1
t7zcpggxc4dw09wg818s0z8d,1,2,153,9,8,lose,go,gal,rune_01_ingwaz,yellow,1,0,,0,0.0,-10,0
t7zcpggxc4dw09wg818s0z8d,1,2,154,9,6,lose,no-go,ngal,rune_01_ger,yellow,0,0,,1,0.0,-1,0
t7zcpggxc4dw09wg818s0z8d,1,2,155,9,7,win,no-go,ngw,rune_01_ear,blue,0,0,,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,156,9,5,win,go,gw,rune_01_yr,blue,1,1,0.811,1,0.0,+10,1
t7zcpggxc4dw09wg818s0z8d,1,2,157,10,8,lose,go,gal,rune_01_ingwaz,yellow,1,0,,0,0.0,-10,0
