subject,session,block,runsheet,trial,exposure,stimulus,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,37,10,2,win,go,gw,F,elianto,1,1,0.336,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,38,10,5,win,no-go,ngw,X,elianto,0,1,0.839,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,39,10,12,lose,no-go,ngal,Q,elianto,0,1,0.798,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,40,2,8,lose,go,gal,T,elianto,1,1,0.795,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,41,1,1,win,go,gw,C,elianto,1,1,0.788,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,42,3,8,lose,go,gal,T,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,43,1,6,win,no-go,ngw,B,elianto,0,1,0.576,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,44,11,12,lose,no-go,ngal,Q,elianto,0,1,0.854,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,45,2,1,win,go,gw,C,elianto,1,1,0.715,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,46,2,6,win,no-go,ngw,B,elianto,0,1,0.66,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,47,4,8,lose,go,gal,T,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,48,12,12,lose,no-go,ngal,Q,elianto,0,1,0.551,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,49,1,11,lose,no-go,ngal,Z,elianto,0,1,0.628,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,50,3,6,win,no-go,ngw,B,elianto,0,1,0.625,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,51,5,8,lose,go,gal,T,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,52,3,1,win,go,gw,C,elianto,1,1,0.609,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,53,2,11,lose,no-go,ngal,Z,elianto,0,1,0.899,0,1.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,54,4,6,win,no-go,ngw,B,elianto,0,1,0.534,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,55,4,1,win,go,gw,C,elianto,1,1,0.485,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,56,6,8,lose,go,gal,T,elianto,1,1,0.758,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,57,5,6,win,no-go,ngw,B,elianto,0,1,0.401,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,58,5,1,win,go,gw,C,elianto,1,1,0.543,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,59,3,11,lose,no-go,ngal,Z,elianto,0,1,0.645,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,60,7,8,lose,go,gal,T,elianto,1,1,0.553,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,61,4,11,lose,no-go,ngal,Z,elianto,0,1,0.743,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,62,8,8,lose,go,gal,T,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,63,6,1,win,go,gw,C,elianto,1,1,0.488,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,64,6,6,win,no-go,ngw,B,elianto,0,1,0.653,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,65,7,6,win,no-go,ngw,B,elianto,0,0,,1,0.0,+10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,66,5,11,lose,no-go,ngal,Z,elianto,0,1,0.57,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,67,7,1,win,go,gw,C,elianto,1,1,0.745,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,68,9,8,lose,go,gal,T,elianto,1,1,0.606,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,69,6,11,lose,no-go,ngal,Z,elianto,0,1,0.885,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,70,8,6,win,no-go,ngw,B,elianto,0,1,0.474,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,71,10,8,lose,go,gal,T,elianto,1,1,0.596,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,72,8,1,win,go,gw,C,elianto,1,1,0.548,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,73,9,6,win,no-go,ngw,B,elianto,0,1,0.696,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,74,1,3,win,go,gw,H,elianto,1,1,0.631,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,75,1,9,lose,go,gal,Y,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,76,7,11,lose,no-go,ngal,Z,elianto,0,1,0.454,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,77,8,11,lose,no-go,ngal,Z,elianto,0,0,,1,0.0,-1,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,78,2,3,win,go,gw,H,elianto,1,1,0.565,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,79,2,9,lose,go,gal,Y,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,80,10,6,win,no-go,ngw,B,elianto,0,1,0.326,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,81,11,6,win,no-go,ngw,B,elianto,0,1,0.391,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,82,3,3,win,go,gw,H,elianto,1,1,1.027,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,83,3,9,lose,go,gal,Y,elianto,1,1,0.606,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,84,9,11,lose,no-go,ngal,Z,elianto,0,1,0.811,0,1.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,85,12,6,win,no-go,ngw,B,elianto,0,1,0.438,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,86,4,9,lose,go,gal,Y,elianto,1,1,0.709,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,87,4,3,win,go,gw,H,elianto,1,1,0.508,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,88,10,11,lose,no-go,ngal,Z,elianto,0,1,0.753,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,89,5,9,lose,go,gal,Y,elianto,1,1,0.701,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,90,5,3,win,go,gw,H,elianto,1,1,0.64,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,91,1,7,lose,go,gal,R,elianto,1,1,0.574,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,92,1,4,win,no-go,ngw,M,elianto,0,1,0.676,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,93,6,9,lose,go,gal,Y,elianto,1,1,0.608,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,94,6,3,win,go,gw,H,elianto,1,1,0.453,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,95,2,4,win,no-go,ngw,M,elianto,0,1,0.414,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,96,2,7,lose,go,gal,R,elianto,1,1,0.518,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,97,3,4,win,no-go,ngw,M,elianto,0,1,0.582,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,98,7,3,win,go,gw,H,elianto,1,1,0.372,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,99,3,7,lose,go,gal,R,elianto,1,1,0.678,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,100,7,9,lose,go,gal,Y,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,101,4,7,lose,go,gal,R,elianto,1,1,0.513,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,102,8,9,lose,go,gal,Y,elianto,1,1,0.47,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,103,8,3,win,go,gw,H,elianto,1,1,0.46,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,104,4,4,win,no-go,ngw,M,elianto,0,1,0.488,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,105,9,3,win,go,gw,H,elianto,1,1,0.426,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,106,5,7,lose,go,gal,R,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,107,9,9,lose,go,gal,Y,elianto,1,1,0.37,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,108,5,4,win,no-go,ngw,M,elianto,0,1,0.492,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,109,10,9,lose,go,gal,Y,elianto,1,1,0.566,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,110,10,3,win,go,gw,H,elianto,1,1,0.344,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,111,6,4,win,no-go,ngw,M,elianto,0,1,0.531,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,112,6,7,lose,go,gal,R,elianto,1,1,0.568,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,113,7,4,win,no-go,ngw,M,elianto,0,0,,1,0.0,+10,0
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,114,11,3,win,go,gw,H,elianto,1,0,,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,115,7,7,lose,go,gal,R,elianto,1,1,0.574,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,116,11,9,lose,go,gal,Y,elianto,1,1,0.428,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,117,8,4,win,no-go,ngw,M,elianto,0,1,0.524,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,118,12,9,lose,go,gal,Y,elianto,1,1,0.652,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,119,8,7,lose,go,gal,R,elianto,1,1,1.214,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,1,1a,120,12,3,win,go,gw,H,elianto,1,1,0.395,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,121,1,23,lose,no-go,ngal,A,elianto,0,1,0.74,0,1.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,122,1,14,win,go,gw,G,elianto,1,1,0.549,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,123,1,13,win,go,gw,L,elianto,1,0,,0,0.0,+1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,124,1,18,win,no-go,ngw,U,elianto,0,1,0.764,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,125,2,13,win,go,gw,L,elianto,1,1,0.58,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,126,2,23,lose,no-go,ngal,A,elianto,0,1,0.91,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,127,2,18,win,no-go,ngw,U,elianto,0,1,0.366,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,128,2,14,win,go,gw,G,elianto,1,1,0.635,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,129,3,23,lose,no-go,ngal,A,elianto,0,0,,1,0.0,-1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,130,3,14,win,go,gw,G,elianto,1,0,,0,0.0,+1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,131,3,13,win,go,gw,L,elianto,1,0,,0,0.0,+1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,132,3,18,win,no-go,ngw,U,elianto,0,0,,1,0.0,+10,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,133,4,14,win,go,gw,G,elianto,1,1,0.663,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,134,4,23,lose,no-go,ngal,A,elianto,0,1,0.661,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,135,4,13,win,go,gw,L,elianto,1,0,,0,0.0,+1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,136,4,18,win,no-go,ngw,U,elianto,0,1,0.444,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,137,5,23,lose,no-go,ngal,A,elianto,0,1,0.487,0,1.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,138,5,18,win,no-go,ngw,U,elianto,0,1,0.302,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,139,5,14,win,go,gw,G,elianto,1,1,0.439,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,140,5,13,win,go,gw,L,elianto,1,1,0.488,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,141,6,23,lose,no-go,ngal,A,elianto,0,1,0.682,0,1.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,142,6,14,win,go,gw,G,elianto,1,1,0.297,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,143,6,13,win,go,gw,L,elianto,1,1,0.359,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,144,6,18,win,no-go,ngw,U,elianto,0,1,0.566,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,145,7,14,win,go,gw,G,elianto,1,1,0.523,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,146,7,23,lose,no-go,ngal,A,elianto,0,1,0.575,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,147,7,18,win,no-go,ngw,U,elianto,0,0,,1,1.0,+1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,148,7,13,win,go,gw,L,elianto,1,1,0.622,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,149,8,14,win,go,gw,G,elianto,1,1,0.554,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,150,8,18,win,no-go,ngw,U,elianto,0,1,0.602,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,151,8,23,lose,no-go,ngal,A,elianto,0,1,0.598,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,152,8,13,win,go,gw,L,elianto,1,1,0.305,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,153,9,23,lose,no-go,ngal,A,elianto,0,1,0.586,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,154,9,14,win,go,gw,G,elianto,1,1,0.246,1,1.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,155,9,18,win,no-go,ngw,U,elianto,0,1,0.342,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,156,1,15,win,go,gw,P,elianto,1,1,0.56,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,157,10,14,win,go,gw,G,elianto,1,1,0.324,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,158,10,18,win,no-go,ngw,U,elianto,0,1,0.41,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,159,10,23,lose,no-go,ngal,A,elianto,0,1,0.486,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,160,2,15,win,go,gw,P,elianto,1,1,0.54,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,161,1,19,lose,go,gal,S,elianto,1,1,0.639,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,162,3,15,win,go,gw,P,elianto,1,1,0.544,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,163,1,24,lose,no-go,ngal,W,elianto,0,1,0.627,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,164,11,18,win,no-go,ngw,U,elianto,0,1,0.518,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,165,12,18,win,no-go,ngw,U,elianto,0,1,0.351,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,166,2,19,lose,go,gal,S,elianto,1,1,0.592,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,167,4,15,win,go,gw,P,elianto,1,1,0.619,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,168,2,24,lose,no-go,ngal,W,elianto,0,1,0.761,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,169,1,17,win,no-go,ngw,E,elianto,0,1,0.49,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,170,3,24,lose,no-go,ngal,W,elianto,0,1,0.505,0,1.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,171,5,15,win,go,gw,P,elianto,1,1,0.585,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,172,3,19,lose,go,gal,S,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,173,6,15,win,go,gw,P,elianto,1,1,0.96,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,174,2,17,win,no-go,ngw,E,elianto,0,0,,1,0.0,+10,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,175,4,19,lose,go,gal,S,elianto,1,1,0.543,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,176,4,24,lose,no-go,ngal,W,elianto,0,0,,1,0.0,-1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,177,3,17,win,no-go,ngw,E,elianto,0,0,,1,0.0,+10,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,178,5,19,lose,go,gal,S,elianto,1,1,0.642,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,179,5,24,lose,no-go,ngal,W,elianto,0,0,,1,0.0,-1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,180,7,15,win,go,gw,P,elianto,1,1,0.428,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,181,6,19,lose,go,gal,S,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,182,8,15,win,go,gw,P,elianto,1,1,0.665,1,0.0,+10,2
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,183,6,24,lose,no-go,ngal,W,elianto,0,0,,1,0.0,-1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,184,4,17,win,no-go,ngw,E,elianto,0,1,0.634,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,185,9,15,win,go,gw,P,elianto,1,0,,0,0.0,+1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,186,7,19,lose,go,gal,S,elianto,1,1,0.443,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,187,7,24,lose,no-go,ngal,W,elianto,0,1,0.574,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,188,5,17,win,no-go,ngw,E,elianto,0,0,,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,189,6,17,win,no-go,ngw,E,elianto,0,0,,1,1.0,+1,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,190,10,15,win,go,gw,P,elianto,1,1,0.315,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,191,8,24,lose,no-go,ngal,W,elianto,0,1,0.568,0,1.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,192,8,19,lose,go,gal,S,elianto,1,1,0.607,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,193,11,15,win,go,gw,P,elianto,1,1,0.453,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,194,9,24,lose,no-go,ngal,W,elianto,0,1,0.473,0,1.0,-1,2
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,195,7,17,win,no-go,ngw,E,elianto,0,1,0.457,0,0.0,+1,2
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,196,1,21,lose,go,gal,K,elianto,1,1,0.637,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,197,8,17,win,no-go,ngw,E,elianto,0,1,0.569,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,198,2,21,lose,go,gal,K,elianto,1,1,0.544,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,199,10,24,lose,no-go,ngal,W,elianto,0,1,0.432,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,200,12,15,win,go,gw,P,elianto,1,1,0.416,1,0.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,201,1,20,lose,go,gal,D,elianto,1,1,0.73,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,202,9,17,win,no-go,ngw,E,elianto,0,1,0.648,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,203,3,21,lose,go,gal,K,elianto,1,1,0.671,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,204,11,24,lose,no-go,ngal,W,elianto,0,1,0.494,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,205,12,24,lose,no-go,ngal,W,elianto,0,1,0.887,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,206,4,21,lose,go,gal,K,elianto,1,0,,0,0.0,-10,0
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,207,10,17,win,no-go,ngw,E,elianto,0,1,0.524,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,208,2,20,lose,go,gal,D,elianto,1,1,0.564,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,209,1,22,lose,no-go,ngal,J,elianto,0,1,0.457,0,1.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,210,1,16,win,no-go,ngw,V,elianto,0,1,0.503,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,211,3,20,lose,go,gal,D,elianto,1,1,0.637,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,212,5,21,lose,go,gal,K,elianto,1,1,0.455,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,213,4,20,lose,go,gal,D,elianto,1,1,0.606,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,214,2,22,lose,no-go,ngal,J,elianto,0,1,0.575,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,215,2,16,win,no-go,ngw,V,elianto,0,1,0.695,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,216,6,21,lose,go,gal,K,elianto,1,1,0.502,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,217,3,16,win,no-go,ngw,V,elianto,0,1,0.555,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,218,7,21,lose,go,gal,K,elianto,1,1,0.543,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,219,3,22,lose,no-go,ngal,J,elianto,0,1,0.589,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,220,5,20,lose,go,gal,D,elianto,1,1,0.659,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,221,4,22,lose,no-go,ngal,J,elianto,0,1,0.568,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,222,8,21,lose,go,gal,K,elianto,1,1,0.344,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,223,4,16,win,no-go,ngw,V,elianto,0,1,0.347,0,0.0,+1,2
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,224,6,20,lose,go,gal,D,elianto,1,1,0.912,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,225,5,22,lose,no-go,ngal,J,elianto,0,1,0.34,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,226,9,21,lose,go,gal,K,elianto,1,1,0.704,1,1.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,227,7,20,lose,go,gal,D,elianto,1,1,0.821,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,228,5,16,win,no-go,ngw,V,elianto,0,1,0.573,0,1.0,+10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,229,6,16,win,no-go,ngw,V,elianto,0,1,0.686,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,230,6,22,lose,no-go,ngal,J,elianto,0,1,0.578,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,231,8,20,lose,go,gal,D,elianto,1,1,0.386,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,232,10,21,lose,go,gal,K,elianto,1,1,0.454,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,233,7,16,win,no-go,ngw,V,elianto,0,1,0.495,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,234,9,20,lose,go,gal,D,elianto,1,1,0.47,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,235,11,21,lose,go,gal,K,elianto,1,1,0.534,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,236,7,22,lose,no-go,ngal,J,elianto,0,1,0.593,0,0.0,-10,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,237,10,20,lose,go,gal,D,elianto,1,1,0.67,1,0.0,-1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,238,8,16,win,no-go,ngw,V,elianto,0,1,0.607,0,0.0,+1,1
v29wp8xnvdh4cocvr8h6foqy,1,2,1b,239,8,22,lose,no-go,ngal,J,elianto,0,1,0.528,0,0.0,-10,1
