name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[1,33]	0.0256	0.0121	0.986	-2.02	0.0293	1.86	6589.0	0.666	1.0
theta_d_pr[1,34]	0.296	0.0287	1.02	-1.8	0.313	2.16	1266.0	0.128	1.0
theta_d_pr[1,35]	0.017	0.011	0.964	-1.99	0.00185	1.83	7732.0	0.782	0.999
theta_d_pr[1,36]	-0.0799	0.0181	0.994	-2.15	-0.0691	1.81	3019.0	0.305	1.0
theta_d_pr[1,37]	-0.224	0.0314	1.0	-2.16	-0.237	1.65	1017.0	0.103	1.0
theta_d_pr[1,38]	0.0846	0.0309	0.964	-1.82	0.066	1.91	974.0	0.0985	1.01
theta_d_pr[1,39]	-0.206	0.018	0.971	-2.19	-0.186	1.6	2897.0	0.293	1.0
theta_d_pr[1,40]	-0.248	0.0161	1.0	-2.35	-0.249	1.66	3882.0	0.393	1.0
theta_d_pr[1,41]	0.00038	0.0125	0.994	-2.15	-0.00168	1.89	6358.0	0.643	1.0
theta_d_pr[1,42]	-0.188	0.0168	0.994	-2.21	-0.216	1.74	3486.0	0.352	1.0
theta_d_pr[1,43]	-0.000427	0.0264	0.977	-1.93	-0.0248	1.88	1367.0	0.138	1.0
theta_d_pr[1,44]	0.148	0.0135	0.974	-1.95	0.169	1.98	5177.0	0.523	1.0
theta_d_pr[1,45]	-0.0341	0.0158	0.97	-2.04	-0.0557	1.8	3753.0	0.38	1.0
theta_d_pr[1,46]	0.157	0.014	0.981	-1.85	0.143	2.04	4905.0	0.496	1.0
theta_d_pr[1,47]	0.244	0.019	0.985	-1.81	0.273	2.08	2684.0	0.271	1.0
theta_d_pr[1,48]	-0.0505	0.0126	0.974	-2.13	-0.0375	1.79	6003.0	0.607	1.0
theta_d_pr[1,49]	0.103	0.0411	0.995	-1.92	0.0996	1.92	586.0	0.0592	1.01
theta_d_pr[1,50]	0.0733	0.0559	1.03	-1.98	0.0397	1.93	340.0	0.0343	1.01
theta_d_pr[1,51]	-0.158	0.0137	0.969	-2.15	-0.16	1.68	5004.0	0.506	1.0
theta_d_pr[1,52]	0.104	0.0115	0.956	-1.93	0.116	1.89	6928.0	0.701	1.0
theta_d_pr[1,53]	0.0878	0.029	0.989	-1.88	0.0765	1.98	1161.0	0.117	1.0
theta_d_pr[1,54]	-0.0126	0.013	0.939	-1.97	0.0173	1.74	5251.0	0.531	1.0
theta_d_pr[1,55]	-0.131	0.0147	1.0	-2.22	-0.103	1.77	4651.0	0.47	1.0
theta_d_pr[1,56]	-0.185	0.0464	1.01	-2.16	-0.17	1.75	476.0	0.0482	1.01
theta_d_pr[1,57]	0.0336	0.0462	1.0	-2.05	0.033	1.83	470.0	0.0475	1.01
theta_d_pr[1,58]	0.000324	0.0116	0.961	-2.04	0.0527	1.76	6831.0	0.691	1.0
theta_d_pr[1,59]	0.0774	0.017	0.965	-1.94	0.0585	1.94	3205.0	0.324	1.0
theta_d_pr[1,60]	0.154	0.0619	1.03	-1.96	0.117	2.07	276.0	0.0279	1.02
theta_d_pr[1,61]	-0.131	0.0312	0.986	-2.09	-0.151	1.76	1001.0	0.101	1.01
theta_d_pr[1,62]	0.129	0.0132	0.986	-1.96	0.155	2.0	5557.0	0.562	1.0
theta_d_pr[1,63]	-0.0183	0.0191	0.961	-1.99	0.00111	1.78	2543.0	0.257	1.0
theta_d_pr[1,64]	0.197	0.0931	1.07	-1.88	0.162	2.58	133.0	0.0135	1.03
theta_d_pr[1,65]	-0.228	0.0815	1.05	-2.58	-0.217	1.66	165.0	0.0166	1.02
theta_d_pr[1,66]	-0.0558	0.0325	0.982	-2.06	-0.0398	1.78	912.0	0.0922	1.0
theta_d_pr[1,67]	0.057	0.0159	1.0	-2.01	0.0333	1.93	3936.0	0.398	1.0
theta_d_pr[1,68]	-0.174	0.0282	0.98	-2.14	-0.201	1.7	1205.0	0.122	1.01
theta_d_pr[1,69]	-0.018	0.0348	0.961	-1.96	-0.0148	1.72	761.0	0.077	1.01
theta_d_pr[1,70]	-0.0432	0.0164	0.99	-2.14	-0.0351	1.86	3621.0	0.366	1.0
theta_d_pr[1,71]	-0.00294	0.0127	0.963	-2.09	-0.00338	1.83	5788.0	0.585	1.0
theta_d_pr[1,72]	0.114	0.0404	1.03	-1.94	0.128	2.05	652.0	0.066	1.01
theta_d_pr[1,73]	-0.00453	0.0663	1.04	-2.06	0.0142	1.9	245.0	0.0247	1.02
theta_d_pr[1,74]	0.0932	0.0147	0.987	-1.98	0.116	1.92	4524.0	0.457	1.0
theta_d_pr[1,75]	-0.0324	0.0175	0.975	-2.04	-0.0453	1.84	3114.0	0.315	1.0
theta_d_pr[1,76]	-0.105	0.0512	1.03	-2.17	-0.0773	1.81	402.0	0.0407	1.01
theta_d_pr[1,77]	0.0572	0.0113	0.954	-1.93	0.0534	1.85	7078.0	0.716	1.0
theta_d_pr[1,78]	0.108	0.0121	0.98	-1.93	0.127	1.96	6534.0	0.661	1.0
theta_d_pr[1,79]	0.0242	0.0244	0.98	-2.0	0.0319	1.89	1613.0	0.163	1.0
theta_d_pr[1,80]	-0.112	0.0572	1.02	-2.19	-0.104	1.74	318.0	0.0321	1.01
theta_d_pr[1,81]	-0.122	0.0131	0.992	-2.21	-0.122	1.73	5688.0	0.575	0.999
theta_d_pr[1,82]	0.224	0.0263	1.0	-1.87	0.206	2.15	1458.0	0.147	1.0
theta_d_pr[1,83]	-0.0452	0.029	0.969	-2.07	-0.0389	1.72	1115.0	0.113	1.01
theta_d_pr[1,84]	-0.0464	0.0308	0.987	-2.02	-0.0612	1.86	1024.0	0.104	1.0
theta_d_pr[1,85]	-0.0919	0.0474	1.02	-2.12	-0.069	1.78	462.0	0.0467	1.01
theta_d_pr[1,86]	-0.052	0.0141	0.98	-2.04	-0.0573	1.76	4827.0	0.488	1.0
theta_d_pr[1,87]	0.102	0.0561	1.01	-1.99	0.0742	1.93	324.0	0.0328	1.01
theta_d_pr[1,88]	0.0115	0.013	0.965	-1.99	0.0226	1.85	5490.0	0.555	1.0
theta_d_pr[1,89]	-0.271	0.0723	1.04	-2.52	-0.249	1.61	208.0	0.021	1.02
theta_d_pr[1,90]	-0.0275	0.0472	0.992	-1.93	-0.025	1.84	441.0	0.0446	1.01
theta_d_pr[1,91]	0.0277	0.0141	0.976	-2.0	0.0239	1.88	4774.0	0.483	1.0
theta_d_pr[1,92]	-0.126	0.0145	0.965	-2.19	-0.141	1.69	4408.0	0.446	1.0
theta_d_pr[1,93]	0.117	0.0711	1.01	-1.88	0.0709	2.08	200.0	0.0203	1.02
theta_d_pr[1,94]	-0.147	0.0145	0.994	-2.17	-0.155	1.73	4669.0	0.472	1.0
theta_d_pr[1,95]	-0.0641	0.0171	0.971	-2.1	-0.0262	1.75	3210.0	0.325	1.0
theta_d_pr[1,96]	0.0908	0.0431	0.985	-1.89	0.0897	1.89	522.0	0.0528	1.01
theta_d_pr[2,1]	0.927	0.00968	0.704	-0.562	0.924	2.29	5293.0	0.535	1.0
theta_d_pr[2,2]	0.475	0.00869	0.495	-0.543	0.493	1.39	3245.0	0.328	1.0
theta_d_pr[2,3]	-0.567	0.00791	0.468	-1.57	-0.57	0.313	3504.0	0.354	1.0
theta_d_pr[2,4]	-0.0143	0.00868	0.672	-1.37	-0.0145	1.28	5987.0	0.605	1.0
theta_d_pr[2,5]	1.1	0.0104	0.722	-0.386	1.09	2.49	4790.0	0.484	1.0
theta_d_pr[2,6]	0.119	0.0324	0.682	-1.23	0.125	1.39	442.0	0.0447	1.01
theta_d_pr[2,7]	1.15	0.0322	0.589	-0.0207	1.13	2.36	335.0	0.0338	1.01
theta_d_pr[2,8]	0.877	0.00988	0.544	-0.239	0.887	1.91	3030.0	0.306	1.0
theta_d_pr[2,9]	0.637	0.0109	0.714	-0.867	0.649	1.98	4267.0	0.431	1.0
theta_d_pr[2,10]	-0.526	0.00724	0.459	-1.46	-0.524	0.352	4020.0	0.407	1.0
theta_d_pr[2,11]	-0.999	0.00703	0.504	-2.05	-0.987	-0.067	5137.0	0.519	1.0
theta_d_pr[2,12]	-1.18	0.00814	0.576	-2.39	-1.18	-0.0886	5003.0	0.506	1.0
theta_d_pr[2,13]	-0.418	0.0109	0.477	-1.4	-0.416	0.455	1921.0	0.194	1.0
theta_d_pr[2,14]	-0.0915	0.0106	0.637	-1.38	-0.0765	1.11	3595.0	0.364	1.0
theta_d_pr[2,15]	1.49	0.00967	0.513	0.475	1.46	2.47	2816.0	0.285	1.0
theta_d_pr[2,16]	0.746	0.0126	0.789	-0.924	0.751	2.21	3941.0	0.399	1.0
theta_d_pr[2,17]	-0.941	0.00982	0.677	-2.38	-0.907	0.335	4758.0	0.481	1.0
theta_d_pr[2,18]	0.369	0.0356	0.783	-1.3	0.362	1.75	484.0	0.0489	1.01
theta_d_pr[2,19]	0.904	0.00869	0.54	-0.217	0.908	1.93	3869.0	0.391	1.0
theta_d_pr[2,20]	0.124	0.0387	0.615	-1.1	0.132	1.3	252.0	0.0255	1.02
theta_d_pr[2,21]	-0.298	0.0105	0.793	-1.96	-0.27	1.18	5665.0	0.573	1.0
theta_d_pr[2,22]	0.693	0.0112	0.708	-0.749	0.672	2.05	4023.0	0.407	1.0
theta_d_pr[2,23]	-0.456	0.0112	0.599	-1.71	-0.46	0.659	2834.0	0.287	1.0
theta_d_pr[2,24]	0.633	0.00849	0.68	-0.824	0.629	1.94	6432.0	0.65	0.999
theta_d_pr[2,25]	-0.698	0.0069	0.498	-1.76	-0.693	0.234	5216.0	0.527	1.0
theta_d_pr[2,26]	0.416	0.0122	0.668	-0.91	0.41	1.69	2986.0	0.302	1.0
theta_d_pr[2,27]	0.562	0.0116	0.744	-1.01	0.563	1.93	4108.0	0.415	1.0
theta_d_pr[2,28]	-0.786	0.0216	0.764	-2.33	-0.804	0.69	1250.0	0.126	1.0
theta_d_pr[2,29]	0.0148	0.0217	0.769	-1.55	0.00287	1.46	1256.0	0.127	1.01
theta_d_pr[2,30]	-0.654	0.0511	0.489	-1.85	-0.629	0.185	91.7	0.00927	1.04
theta_d_pr[2,31]	0.405	0.0118	0.654	-0.934	0.388	1.66	3095.0	0.313	1.0
theta_d_pr[2,32]	1.07	0.0319	0.622	-0.208	1.06	2.18	380.0	0.0384	1.01
theta_d_pr[2,33]	1.12	0.0149	0.654	-0.203	1.11	2.38	1939.0	0.196	1.0
theta_d_pr[2,34]	-0.177	0.0343	0.734	-1.64	-0.193	1.16	457.0	0.0462	1.01
theta_d_pr[2,35]	-0.0775	0.0632	0.707	-1.63	-0.0489	1.2	125.0	0.0126	1.02
theta_d_pr[2,36]	0.608	0.0185	0.548	-0.484	0.59	1.69	875.0	0.0884	1.01
theta_d_pr[2,37]	-0.498	0.00674	0.439	-1.42	-0.487	0.306	4238.0	0.429	1.0
theta_d_pr[2,38]	0.601	0.0188	0.615	-0.592	0.591	1.74	1073.0	0.108	1.0
theta_d_pr[2,39]	-1.76	0.0181	0.462	-2.75	-1.75	-0.953	651.0	0.0658	1.01
theta_d_pr[2,40]	-3.22	0.0215	0.548	-4.4	-3.21	-2.24	647.0	0.0654	1.01
theta_d_pr[2,41]	-0.29	0.0278	0.777	-1.87	-0.269	1.18	779.0	0.0788	1.01
theta_d_pr[2,42]	-1.31	0.0297	0.494	-2.3	-1.29	-0.421	276.0	0.0279	1.01
theta_d_pr[2,43]	-0.205	0.0285	0.557	-1.33	-0.212	0.818	383.0	0.0387	1.01
theta_d_pr[2,44]	0.374	0.00936	0.624	-0.886	0.356	1.58	4447.0	0.45	1.0
theta_d_pr[2,45]	-0.123	0.0105	0.649	-1.49	-0.108	1.12	3793.0	0.384	1.0
theta_d_pr[2,46]	-0.463	0.0358	0.73	-1.96	-0.453	0.849	415.0	0.042	1.01
theta_d_pr[2,47]	-0.49	0.0186	0.743	-2.06	-0.484	0.867	1604.0	0.162	1.0
theta_d_pr[2,48]	0.307	0.00639	0.459	-0.617	0.293	1.18	5153.0	0.521	1.0
theta_d_pr[2,49]	-0.111	0.0215	0.678	-1.54	-0.111	1.12	994.0	0.101	1.01
theta_d_pr[2,50]	-0.726	0.0102	0.526	-1.81	-0.723	0.274	2639.0	0.267	1.0
theta_d_pr[2,51]	-0.927	0.0168	0.516	-1.98	-0.929	0.0676	940.0	0.095	1.01
theta_d_pr[2,52]	-0.39	0.0104	0.725	-1.85	-0.387	0.977	4862.0	0.492	1.0
theta_d_pr[2,53]	0.156	0.0111	0.719	-1.31	0.136	1.56	4207.0	0.425	1.0
theta_d_pr[2,54]	-0.3	0.0126	0.531	-1.38	-0.294	0.687	1780.0	0.18	1.0
theta_d_pr[2,55]	-0.358	0.0353	0.51	-1.37	-0.373	0.653	209.0	0.0211	1.02
theta_d_pr[2,56]	-0.109	0.0128	0.493	-1.13	-0.115	0.813	1479.0	0.15	1.0
theta_d_pr[2,57]	-0.137	0.03	0.645	-1.39	-0.142	1.09	462.0	0.0467	1.01
theta_d_pr[2,58]	-1.27	0.00726	0.516	-2.36	-1.26	-0.285	5051.0	0.511	1.0
theta_d_pr[2,59]	1.11	0.0116	0.759	-0.51	1.11	2.53	4253.0	0.43	1.0
theta_d_pr[2,60]	-0.187	0.0536	0.774	-1.82	-0.175	1.25	208.0	0.021	1.02
theta_d_pr[2,61]	-0.066	0.0164	0.57	-1.19	-0.0755	1.03	1212.0	0.123	1.0
theta_d_pr[2,62]	0.359	0.0107	0.706	-1.11	0.351	1.74	4394.0	0.444	1.0
theta_d_pr[2,63]	-0.27	0.0168	0.566	-1.43	-0.264	0.764	1136.0	0.115	1.0
theta_d_pr[2,64]	0.62	0.00957	0.672	-0.743	0.6	1.92	4926.0	0.498	1.0
theta_d_pr[2,65]	-1.23	0.00727	0.49	-2.27	-1.22	-0.327	4543.0	0.459	1.0
theta_d_pr[2,66]	0.282	0.0112	0.519	-0.763	0.282	1.26	2168.0	0.219	1.0
theta_d_pr[2,67]	1.6	0.0214	0.652	0.242	1.59	2.76	932.0	0.0942	1.01
theta_d_pr[2,68]	0.0299	0.00843	0.507	-1.02	0.0323	1.01	3625.0	0.367	1.0
theta_d_pr[2,69]	-0.367	0.0399	0.716	-1.81	-0.361	0.92	322.0	0.0326	1.02
theta_d_pr[2,70]	-1.1	0.00797	0.553	-2.26	-1.08	-0.0841	4824.0	0.488	1.0
theta_d_pr[2,71]	-0.0183	0.0129	0.754	-1.57	-0.0481	1.44	3409.0	0.345	1.0
theta_d_pr[2,72]	0.767	0.0296	0.73	-0.659	0.759	2.12	609.0	0.0615	1.01
theta_d_pr[2,73]	0.41	0.00957	0.646	-0.945	0.407	1.62	4554.0	0.46	1.0
theta_d_pr[2,74]	0.999	0.0104	0.662	-0.343	0.991	2.26	4044.0	0.409	1.0
theta_d_pr[2,75]	-0.321	0.0309	0.652	-1.62	-0.324	0.918	447.0	0.0452	1.01
theta_d_pr[2,76]	0.709	0.00836	0.607	-0.561	0.681	1.88	5274.0	0.533	1.0
theta_d_pr[2,77]	0.502	0.0539	0.767	-1.14	0.526	1.91	202.0	0.0205	1.02
theta_d_pr[2,78]	1.18	0.0113	0.633	-0.164	1.17	2.35	3125.0	0.316	1.01
theta_d_pr[2,79]	0.655	0.047	0.754	-0.818	0.66	2.07	257.0	0.026	1.02
theta_d_pr[2,80]	-0.461	0.023	0.46	-1.4	-0.454	0.4	398.0	0.0403	1.01
theta_d_pr[2,81]	-0.625	0.00967	0.655	-2.03	-0.602	0.601	4587.0	0.464	1.0
theta_d_pr[2,82]	-0.293	0.0119	0.708	-1.76	-0.297	1.05	3543.0	0.358	1.0
theta_d_pr[2,83]	-0.422	0.00906	0.616	-1.7	-0.429	0.723	4627.0	0.468	1.0
theta_d_pr[2,84]	0.959	0.0181	0.706	-0.464	0.957	2.31	1523.0	0.154	1.0
theta_d_pr[2,85]	-0.187	0.0153	0.653	-1.5	-0.224	1.1	1816.0	0.184	1.0
theta_d_pr[2,86]	0.783	0.00799	0.691	-0.637	0.781	2.09	7474.0	0.756	1.0
theta_d_pr[2,87]	0.333	0.00971	0.639	-0.961	0.326	1.57	4339.0	0.439	1.0
theta_d_pr[2,88]	-0.434	0.00883	0.622	-1.7	-0.441	0.74	4974.0	0.503	1.0
theta_d_pr[2,89]	-0.759	0.00666	0.447	-1.69	-0.752	0.0786	4503.0	0.455	1.0
theta_d_pr[2,90]	0.212	0.0106	0.596	-1.0	0.211	1.35	3175.0	0.321	1.0
theta_d_pr[2,91]	0.668	0.0214	0.611	-0.605	0.668	1.79	819.0	0.0828	1.01
theta_d_pr[2,92]	-0.796	0.0103	0.486	-1.82	-0.772	0.098	2221.0	0.225	1.0
theta_d_pr[2,93]	-0.435	0.0104	0.684	-1.85	-0.412	0.828	4308.0	0.436	1.0
theta_d_pr[2,94]	0.683	0.0336	0.52	-0.379	0.675	1.67	240.0	0.0242	1.02
theta_d_pr[2,95]	0.487	0.014	0.692	-0.953	0.476	1.8	2459.0	0.249	1.0
theta_d_pr[2,96]	-0.969	0.0614	0.735	-2.43	-0.995	0.594	143.0	0.0145	1.03
theta_d_pr[3,1]	-0.0342	0.0175	0.639	-1.34	-0.0335	1.17	1340.0	0.135	1.01
theta_d_pr[3,2]	-0.914	0.00639	0.381	-1.74	-0.912	-0.176	3553.0	0.359	1.0
theta_d_pr[3,3]	0.71	0.00924	0.443	-0.172	0.696	1.57	2295.0	0.232	1.0
theta_d_pr[3,4]	-0.0639	0.022	0.57	-1.18	-0.0627	1.03	670.0	0.0677	1.01
theta_d_pr[3,5]	0.806	0.0111	0.594	-0.437	0.818	1.91	2850.0	0.288	1.0
theta_d_pr[3,6]	0.272	0.0174	0.538	-0.844	0.264	1.26	961.0	0.0972	1.01
theta_d_pr[3,7]	-0.602	0.0278	0.52	-1.61	-0.598	0.336	351.0	0.0355	1.01
theta_d_pr[3,8]	-0.315	0.00854	0.492	-1.28	-0.328	0.67	3318.0	0.336	1.0
theta_d_pr[3,9]	-0.0973	0.00786	0.516	-1.18	-0.102	0.899	4319.0	0.437	1.0
theta_d_pr[3,10]	-0.494	0.00773	0.45	-1.46	-0.475	0.345	3390.0	0.343	1.0
theta_d_pr[3,11]	0.0891	0.00685	0.412	-0.751	0.0756	0.883	3615.0	0.366	1.0
theta_d_pr[3,12]	-1.06	0.0207	0.535	-2.22	-1.06	-0.0887	664.0	0.0671	1.0
theta_d_pr[3,13]	-0.00768	0.0124	0.379	-0.764	-0.0163	0.717	935.0	0.0946	1.01
theta_d_pr[3,14]	0.221	0.00791	0.515	-0.823	0.212	1.21	4237.0	0.428	1.0
theta_d_pr[3,15]	1.33	0.00696	0.415	0.514	1.31	2.16	3554.0	0.359	1.0
theta_d_pr[3,16]	0.13	0.0263	0.714	-1.28	0.126	1.48	738.0	0.0746	1.01
theta_d_pr[3,17]	1.3	0.0113	0.531	0.265	1.28	2.31	2207.0	0.223	1.0
theta_d_pr[3,18]	-0.669	0.00972	0.706	-2.17	-0.646	0.655	5272.0	0.533	1.0
theta_d_pr[3,19]	-1.51	0.0124	0.494	-2.55	-1.49	-0.604	1574.0	0.159	1.01
theta_d_pr[3,20]	0.0902	0.0309	0.545	-1.04	0.087	1.1	311.0	0.0314	1.02
theta_d_pr[3,21]	0.59	0.00944	0.679	-0.791	0.601	1.86	5174.0	0.523	1.0
theta_d_pr[3,22]	0.117	0.0093	0.622	-1.16	0.115	1.28	4469.0	0.452	1.0
theta_d_pr[3,23]	-0.254	0.00718	0.476	-1.24	-0.233	0.623	4399.0	0.445	1.0
theta_d_pr[3,24]	-0.791	0.00763	0.548	-1.93	-0.807	0.269	5159.0	0.522	1.0
theta_d_pr[3,25]	0.289	0.00821	0.422	-0.586	0.292	1.08	2634.0	0.266	1.0
theta_d_pr[3,26]	-0.703	0.0121	0.601	-1.96	-0.706	0.416	2485.0	0.251	1.0
theta_d_pr[3,27]	-0.89	0.00813	0.584	-2.15	-0.875	0.198	5167.0	0.523	1.0
theta_d_pr[3,28]	0.107	0.0269	0.614	-1.21	0.119	1.24	522.0	0.0528	1.01
theta_d_pr[3,29]	0.762	0.00925	0.595	-0.45	0.761	1.92	4136.0	0.418	1.0
theta_d_pr[3,30]	-0.134	0.013	0.347	-0.852	-0.133	0.48	711.0	0.0719	1.01
theta_d_pr[3,31]	-0.428	0.0153	0.494	-1.46	-0.426	0.448	1036.0	0.105	1.01
theta_d_pr[3,32]	0.628	0.00833	0.534	-0.458	0.617	1.66	4120.0	0.417	1.0
theta_d_pr[3,33]	-0.136	0.0127	0.597	-1.41	-0.129	0.983	2223.0	0.225	1.0
theta_d_pr[3,34]	-0.503	0.0096	0.553	-1.67	-0.497	0.54	3326.0	0.336	1.0
theta_d_pr[3,35]	0.872	0.0245	0.575	-0.288	0.863	1.94	549.0	0.0555	1.01
theta_d_pr[3,36]	0.0931	0.00703	0.391	-0.719	0.106	0.816	3088.0	0.312	1.0
theta_d_pr[3,37]	0.226	0.0096	0.353	-0.46	0.212	0.908	1351.0	0.137	1.0
theta_d_pr[3,38]	-0.614	0.00758	0.465	-1.59	-0.615	0.277	3764.0	0.381	1.0
theta_d_pr[3,39]	-0.924	0.00698	0.449	-1.89	-0.898	-0.114	4131.0	0.418	1.0
theta_d_pr[3,40]	3.54	0.0102	0.504	2.56	3.51	4.58	2445.0	0.247	1.0
theta_d_pr[3,41]	-0.723	0.00919	0.65	-2.12	-0.688	0.466	5013.0	0.507	1.0
theta_d_pr[3,42]	0.904	0.00619	0.387	0.13	0.891	1.64	3903.0	0.395	1.0
theta_d_pr[3,43]	-0.473	0.0348	0.543	-1.62	-0.457	0.538	243.0	0.0246	1.02
theta_d_pr[3,44]	3.64	0.00942	0.603	2.41	3.62	4.84	4103.0	0.415	1.0
theta_d_pr[3,45]	-0.784	0.0216	0.515	-1.83	-0.775	0.19	570.0	0.0577	1.01
theta_d_pr[3,46]	-0.0106	0.00775	0.561	-1.15	-0.0296	1.06	5232.0	0.529	1.0
theta_d_pr[3,47]	-0.528	0.0198	0.619	-1.77	-0.537	0.644	981.0	0.0992	1.0
theta_d_pr[3,48]	-1.47	0.0188	0.575	-2.7	-1.45	-0.448	932.0	0.0942	1.01
theta_d_pr[3,49]	0.367	0.00904	0.493	-0.594	0.354	1.31	2975.0	0.301	1.0
theta_d_pr[3,50]	-0.0981	0.00775	0.433	-1.01	-0.102	0.739	3130.0	0.317	1.0
theta_d_pr[3,51]	0.569	0.00649	0.401	-0.247	0.563	1.36	3823.0	0.387	1.0
theta_d_pr[3,52]	1.44	0.0208	0.611	0.253	1.43	2.62	863.0	0.0872	1.01
theta_d_pr[3,53]	0.431	0.00945	0.66	-0.912	0.448	1.69	4877.0	0.493	1.0
theta_d_pr[3,54]	-0.437	0.0102	0.398	-1.25	-0.441	0.306	1524.0	0.154	1.0
theta_d_pr[3,55]	0.125	0.0167	0.58	-1.04	0.117	1.24	1199.0	0.121	1.01
theta_d_pr[3,56]	0.29	0.00685	0.434	-0.592	0.275	1.14	4012.0	0.406	1.0
theta_d_pr[3,57]	0.485	0.00801	0.567	-0.694	0.476	1.56	5009.0	0.506	0.999
theta_d_pr[3,58]	1.0	0.0122	0.499	0.018	0.993	1.98	1667.0	0.169	1.0
theta_d_pr[3,59]	-0.105	0.0255	0.705	-1.57	-0.0927	1.23	762.0	0.077	1.01
theta_d_pr[3,60]	0.511	0.0246	0.629	-0.8	0.519	1.66	653.0	0.066	1.01
theta_d_pr[3,61]	0.524	0.00739	0.486	-0.474	0.518	1.45	4318.0	0.437	1.0
theta_d_pr[3,62]	-0.597	0.00802	0.558	-1.75	-0.611	0.463	4833.0	0.489	1.0
theta_d_pr[3,63]	-0.837	0.00652	0.426	-1.75	-0.827	-0.0721	4276.0	0.432	1.0
theta_d_pr[3,64]	-1.38	0.025	0.601	-2.55	-1.38	-0.281	578.0	0.0585	1.01
theta_d_pr[3,65]	1.05	0.00687	0.435	0.176	1.04	1.9	4011.0	0.406	1.0
theta_d_pr[3,66]	-0.0758	0.0138	0.562	-1.26	-0.0785	0.997	1648.0	0.167	1.0
theta_d_pr[3,67]	-1.33	0.00824	0.573	-2.56	-1.32	-0.268	4831.0	0.489	1.0
theta_d_pr[3,68]	-0.0317	0.00815	0.444	-0.968	-0.043	0.801	2965.0	0.3	1.0
theta_d_pr[3,69]	0.195	0.0144	0.53	-0.846	0.191	1.19	1344.0	0.136	1.01
theta_d_pr[3,70]	-1.21	0.00756	0.469	-2.21	-1.2	-0.342	3851.0	0.389	1.0
theta_d_pr[3,71]	-0.194	0.00962	0.605	-1.45	-0.17	0.911	3951.0	0.4	1.0
theta_d_pr[3,72]	-0.882	0.00999	0.621	-2.22	-0.864	0.246	3866.0	0.391	1.0
theta_d_pr[3,73]	-0.849	0.00753	0.493	-1.9	-0.835	0.0293	4292.0	0.434	1.0
theta_d_pr[3,74]	-0.744	0.00778	0.496	-1.77	-0.731	0.165	4069.0	0.411	1.0
theta_d_pr[3,75]	0.0842	0.00785	0.505	-0.988	0.0896	1.04	4150.0	0.42	1.0
theta_d_pr[3,76]	0.0702	0.0118	0.543	-1.08	0.0826	1.13	2107.0	0.213	1.0
theta_d_pr[3,77]	1.05	0.00896	0.616	-0.21	1.06	2.24	4736.0	0.479	1.0
theta_d_pr[3,78]	0.415	0.00822	0.531	-0.674	0.41	1.44	4179.0	0.423	1.0
theta_d_pr[3,79]	-0.531	0.00853	0.596	-1.76	-0.524	0.602	4881.0	0.494	1.0
theta_d_pr[3,80]	0.0134	0.00577	0.372	-0.741	0.0218	0.727	4151.0	0.42	1.0
theta_d_pr[3,81]	-0.118	0.00926	0.591	-1.38	-0.0995	0.962	4075.0	0.412	1.0
theta_d_pr[3,82]	0.567	0.00901	0.563	-0.608	0.568	1.62	3904.0	0.395	1.0
theta_d_pr[3,83]	0.213	0.00873	0.507	-0.8	0.214	1.19	3375.0	0.341	1.0
theta_d_pr[3,84]	-0.0382	0.0109	0.668	-1.43	-0.0227	1.21	3720.0	0.376	1.0
theta_d_pr[3,85]	0.356	0.00876	0.542	-0.776	0.364	1.38	3822.0	0.386	1.0
theta_d_pr[3,86]	-0.0138	0.00961	0.648	-1.38	-0.0337	1.21	4543.0	0.459	1.0
theta_d_pr[3,87]	-0.523	0.00787	0.543	-1.69	-0.513	0.507	4758.0	0.481	1.0
theta_d_pr[3,88]	-0.379	0.0102	0.589	-1.62	-0.387	0.739	3309.0	0.335	1.0
theta_d_pr[3,89]	-0.302	0.00695	0.356	-1.04	-0.305	0.372	2628.0	0.266	1.0
theta_d_pr[3,90]	-0.628	0.00733	0.499	-1.64	-0.638	0.334	4623.0	0.468	1.0
theta_d_pr[3,91]	-0.377	0.00786	0.496	-1.41	-0.362	0.541	3988.0	0.403	1.0
theta_d_pr[3,92]	1.28	0.0137	0.422	0.477	1.26	2.14	950.0	0.096	1.01
theta_d_pr[3,93]	-0.228	0.0145	0.52	-1.26	-0.238	0.784	1278.0	0.129	1.0
theta_d_pr[3,94]	-1.04	0.0115	0.398	-1.87	-1.04	-0.304	1194.0	0.121	1.0
theta_d_pr[3,95]	-0.553	0.0115	0.501	-1.6	-0.547	0.375	1901.0	0.192	1.0
theta_d_pr[3,96]	0.668	0.0156	0.546	-0.435	0.664	1.7	1229.0	0.124	1.01
theta_d_pr[4,1]	0.581	0.0223	0.543	-0.538	0.58	1.57	592.0	0.0599	1.01
theta_d_pr[4,2]	0.165	0.0115	0.622	-1.08	0.156	1.41	2946.0	0.298	1.0
theta_d_pr[4,3]	0.0653	0.0451	0.652	-1.23	0.0349	1.34	209.0	0.0212	1.02
theta_d_pr[4,4]	0.453	0.0233	0.548	-0.624	0.449	1.52	554.0	0.056	1.01
theta_d_pr[4,5]	0.775	0.00917	0.55	-0.313	0.748	1.83	3604.0	0.364	1.0
