name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
lp__	-14500.0	1.02	32.3	-14600.0	-14500.0	-14400.0	1000.0	0.139	1.0
theta_mu[1,1]	24.1	0.0178	1.1	21.8	24.1	26.2	3856.0	0.535	1.0
theta_mu[1,2]	1.67	0.00343	0.108	1.44	1.67	1.87	996.0	0.138	1.0
theta_mu[2,1]	0.0166	0.000218	0.00958	-0.00324	0.0165	0.035	1939.0	0.269	1.0
theta_mu[2,2]	0.06	0.000259	0.0121	0.036	0.0599	0.0836	2202.0	0.306	1.0
theta_mu[3,1]	0.205	0.000366	0.0168	0.171	0.205	0.237	2103.0	0.292	1.0
theta_mu[3,2]	0.12	0.000491	0.0198	0.0789	0.119	0.157	1621.0	0.225	1.0
theta_mu[4,1]	-2.81	0.000822	0.0316	-2.88	-2.81	-2.75	1476.0	0.205	1.0
theta_mu[4,2]	-1.07	0.00124	0.0445	-1.16	-1.07	-0.983	1290.0	0.179	1.0
theta_mu[5,1]	-2.87	0.000908	0.0325	-2.93	-2.87	-2.8	1283.0	0.178	1.0
theta_mu[5,2]	-1.11	0.00124	0.0417	-1.19	-1.11	-1.03	1125.0	0.156	1.0
theta_c_pr[1,1]	0.213	0.00964	0.432	-0.591	0.18	1.1	2005.0	0.278	1.0
theta_c_pr[1,2]	0.415	0.00801	0.418	-0.403	0.399	1.26	2717.0	0.377	1.0
theta_c_pr[1,3]	-0.0185	0.0141	1.01	-2.13	-0.0374	1.87	5112.0	0.71	1.0
theta_c_pr[1,4]	0.33	0.0105	0.467	-0.523	0.291	1.28	1991.0	0.277	1.0
theta_c_pr[1,5]	0.723	0.0103	0.531	-0.237	0.684	1.8	2651.0	0.368	1.0
theta_c_pr[1,6]	0.256	0.00847	0.372	-0.442	0.24	1.02	1931.0	0.268	1.0
theta_c_pr[1,7]	-1.13	0.00744	0.261	-1.7	-1.13	-0.635	1229.0	0.171	1.0
theta_c_pr[1,8]	0.0583	0.0134	1.0	-1.99	0.0746	1.95	5631.0	0.782	1.0
theta_c_pr[1,9]	0.512	0.00902	0.449	-0.323	0.478	1.47	2478.0	0.344	1.0
theta_c_pr[1,10]	0.0454	0.0141	0.982	-1.95	0.0456	1.88	4879.0	0.678	1.0
theta_c_pr[1,11]	-0.27	0.00883	0.413	-1.03	-0.303	0.614	2182.0	0.303	1.0
theta_c_pr[1,12]	-1.14	0.008	0.296	-1.72	-1.15	-0.538	1369.0	0.19	1.0
theta_c_pr[1,13]	1.05	0.0103	0.577	-0.0307	1.01	2.22	3134.0	0.435	1.0
theta_c_pr[1,14]	-1.01	0.00773	0.294	-1.61	-1.02	-0.426	1445.0	0.201	1.0
theta_c_pr[1,15]	0.933	0.00958	0.554	-0.0747	0.886	2.07	3348.0	0.465	1.0
theta_c_pr[1,16]	0.948	0.0125	0.57	-0.13	0.904	2.11	2092.0	0.29	1.0
theta_c_pr[1,17]	0.8	0.011	0.538	-0.181	0.769	1.89	2407.0	0.334	1.0
theta_c_pr[1,18]	1.14	0.00864	0.557	0.088	1.11	2.25	4158.0	0.577	1.0
theta_c_pr[1,19]	0.486	0.0109	0.524	-0.461	0.452	1.57	2295.0	0.319	1.0
theta_c_pr[1,20]	-0.0802	0.0102	0.433	-0.854	-0.12	0.846	1807.0	0.251	1.0
theta_c_pr[1,21]	1.06	0.00979	0.533	0.0532	1.05	2.16	2957.0	0.411	1.0
theta_c_pr[1,22]	0.959	0.00903	0.532	-0.0286	0.93	2.05	3476.0	0.483	1.0
theta_c_pr[1,23]	-0.438	0.00887	0.394	-1.14	-0.484	0.39	1971.0	0.274	1.0
theta_c_pr[1,24]	1.56	0.0113	0.627	0.386	1.52	2.81	3070.0	0.426	1.0
theta_c_pr[1,25]	-0.792	0.00808	0.291	-1.37	-0.799	-0.223	1299.0	0.18	1.0
theta_c_pr[1,26]	0.303	0.00962	0.479	-0.563	0.271	1.31	2474.0	0.344	1.0
theta_c_pr[1,27]	-0.134	0.012	0.992	-2.16	-0.129	1.75	6883.0	0.956	1.0
theta_c_pr[1,28]	1.81	0.0103	0.659	0.567	1.77	3.16	4076.0	0.566	1.0
theta_c_pr[1,29]	0.148	0.00858	0.42	-0.622	0.117	1.02	2392.0	0.332	1.0
theta_c_pr[1,30]	1.22	0.00986	0.588	0.161	1.17	2.43	3554.0	0.494	1.0
theta_c_pr[1,31]	-1.34	0.00829	0.269	-1.91	-1.34	-0.817	1053.0	0.146	1.0
theta_c_pr[1,32]	-0.26	0.0095	0.398	-0.989	-0.287	0.598	1756.0	0.244	1.0
theta_c_pr[1,33]	-0.736	0.00681	0.284	-1.32	-0.742	-0.166	1736.0	0.241	1.0
theta_c_pr[1,34]	-0.00643	0.0134	1.02	-2.12	-0.0255	1.89	5819.0	0.808	1.0
theta_c_pr[1,35]	1.0	0.0181	0.767	-0.429	0.96	2.53	1795.0	0.249	1.0
theta_c_pr[1,36]	-0.0622	0.00862	0.369	-0.768	-0.0867	0.696	1833.0	0.254	1.0
theta_c_pr[1,37]	0.603	0.0114	0.562	-0.377	0.55	1.75	2413.0	0.335	1.0
theta_c_pr[1,38]	-1.35	0.00822	0.262	-1.91	-1.35	-0.846	1015.0	0.141	1.0
theta_c_pr[1,39]	0.873	0.00961	0.514	-0.0989	0.839	1.93	2863.0	0.398	1.0
theta_c_pr[1,40]	-1.21	0.00921	0.297	-1.82	-1.21	-0.634	1040.0	0.144	1.0
theta_c_pr[1,41]	-0.0994	0.012	0.978	-2.12	-0.101	1.72	6691.0	0.929	1.0
theta_c_pr[1,42]	0.498	0.00866	0.453	-0.343	0.468	1.42	2739.0	0.38	1.0
theta_c_pr[1,43]	0.346	0.00895	0.438	-0.471	0.318	1.27	2397.0	0.333	1.0
theta_c_pr[1,44]	-0.0728	0.0119	0.985	-2.06	-0.0627	1.78	6888.0	0.957	1.0
theta_c_pr[1,45]	1.04	0.0104	0.544	0.0199	1.0	2.13	2723.0	0.378	1.0
theta_c_pr[1,46]	0.149	0.00688	0.357	-0.569	0.14	0.833	2698.0	0.375	1.0
theta_c_pr[1,47]	-0.498	0.00768	0.301	-1.09	-0.505	0.0995	1537.0	0.213	1.0
theta_c_pr[1,48]	-0.0777	0.00772	0.333	-0.754	-0.0918	0.579	1861.0	0.258	1.0
theta_c_pr[1,49]	-0.181	0.00997	0.436	-0.984	-0.211	0.713	1908.0	0.265	1.0
theta_c_pr[1,50]	-0.0661	0.0143	1.01	-2.19	-0.0685	1.83	4978.0	0.691	1.0
theta_c_pr[1,51]	-1.48	0.00883	0.27	-2.04	-1.48	-0.95	937.0	0.13	1.0
theta_c_pr[1,52]	0.00941	0.012	0.965	-1.98	0.0225	1.79	6432.0	0.893	1.0
theta_c_pr[1,53]	-1.07	0.00839	0.277	-1.65	-1.07	-0.507	1092.0	0.152	1.0
theta_c_pr[1,54]	-1.56	0.00897	0.263	-2.12	-1.56	-1.04	859.0	0.119	1.0
theta_c_pr[1,55]	0.764	0.00995	0.522	-0.206	0.722	1.82	2751.0	0.382	1.0
theta_c_pr[1,56]	0.56	0.00879	0.484	-0.349	0.532	1.56	3033.0	0.421	1.0
theta_c_pr[1,57]	-0.232	0.00771	0.34	-0.874	-0.249	0.447	1951.0	0.271	1.0
theta_c_pr[1,58]	-0.00845	0.0123	1.01	-2.08	0.0109	1.9	6750.0	0.937	1.0
theta_c_pr[1,59]	-1.83	0.00878	0.269	-2.39	-1.83	-1.31	938.0	0.13	1.0
theta_c_pr[1,60]	-1.19	0.00774	0.278	-1.74	-1.2	-0.632	1289.0	0.179	1.0
theta_c_pr[1,61]	0.477	0.00792	0.432	-0.342	0.455	1.35	2978.0	0.414	1.0
theta_c_pr[1,62]	0.528	0.0122	0.542	-0.448	0.487	1.65	1988.0	0.276	1.0
theta_c_pr[1,63]	0.836	0.0084	0.489	-0.0676	0.799	1.85	3387.0	0.47	1.0
theta_c_pr[1,64]	0.86	0.0104	0.525	-0.127	0.82	1.93	2566.0	0.356	1.0
theta_c_pr[1,65]	-0.714	0.00747	0.278	-1.29	-0.721	-0.174	1383.0	0.192	1.0
theta_c_pr[1,66]	0.591	0.0106	0.514	-0.364	0.555	1.67	2347.0	0.326	1.0
theta_c_pr[1,67]	0.00438	0.00981	0.446	-0.79	-0.0356	0.944	2066.0	0.287	1.0
theta_c_pr[1,68]	0.489	0.00875	0.474	-0.402	0.448	1.47	2942.0	0.409	1.0
theta_c_pr[1,69]	0.615	0.0096	0.522	-0.371	0.586	1.68	2963.0	0.411	1.0
theta_c_pr[1,70]	-1.26	0.00882	0.285	-1.84	-1.27	-0.721	1041.0	0.145	1.0
theta_c_pr[1,71]	0.168	0.0104	0.438	-0.666	0.144	1.06	1780.0	0.247	1.0
theta_c_pr[1,72]	-0.829	0.00805	0.28	-1.4	-0.833	-0.279	1213.0	0.168	1.0
theta_c_pr[1,73]	-0.147	0.0073	0.353	-0.812	-0.166	0.569	2341.0	0.325	1.0
theta_c_pr[1,74]	-0.641	0.00843	0.334	-1.28	-0.663	0.0707	1574.0	0.219	1.0
theta_c_pr[1,75]	1.6	0.00895	0.613	0.453	1.55	2.84	4693.0	0.652	1.0
theta_c_pr[1,76]	1.58	0.00941	0.623	0.391	1.53	2.84	4381.0	0.608	1.0
theta_c_pr[1,77]	1.51	0.00998	0.625	0.357	1.48	2.78	3927.0	0.545	1.0
theta_c_pr[1,78]	1.53	0.0111	0.634	0.355	1.51	2.77	3259.0	0.453	1.0
theta_c_pr[1,79]	-0.161	0.00798	0.317	-0.786	-0.173	0.469	1578.0	0.219	1.0
theta_c_pr[1,80]	0.562	0.0116	0.546	-0.4	0.504	1.67	2230.0	0.31	1.0
theta_c_pr[1,81]	-0.0435	0.00745	0.326	-0.709	-0.0567	0.597	1911.0	0.265	1.0
theta_c_pr[1,82]	0.105	0.00908	0.406	-0.661	0.0708	0.934	1999.0	0.278	1.0
theta_c_pr[1,83]	1.16	0.00927	0.556	0.138	1.13	2.29	3594.0	0.499	1.0
theta_c_pr[1,84]	-1.6	0.00918	0.263	-2.14	-1.6	-1.08	819.0	0.114	1.0
theta_c_pr[1,85]	0.368	0.00918	0.441	-0.432	0.335	1.26	2309.0	0.321	1.0
theta_c_pr[1,86]	1.1	0.0113	0.629	-0.0494	1.07	2.37	3086.0	0.429	1.0
theta_c_pr[1,87]	-1.1	0.00762	0.253	-1.62	-1.11	-0.598	1107.0	0.154	1.01
theta_c_pr[1,88]	-0.071	0.0095	0.395	-0.839	-0.0929	0.726	1732.0	0.24	1.0
theta_c_pr[1,89]	-0.0563	0.0153	1.03	-2.17	-0.0479	1.83	4525.0	0.628	1.0
theta_c_pr[1,90]	0.874	0.01	0.571	-0.184	0.832	2.05	3241.0	0.45	1.0
theta_c_pr[1,91]	0.573	0.00951	0.469	-0.265	0.538	1.58	2434.0	0.338	1.0
theta_c_pr[1,92]	0.533	0.00954	0.506	-0.38	0.497	1.55	2816.0	0.391	1.0
theta_c_pr[1,93]	-0.3	0.00995	0.384	-1.01	-0.339	0.532	1488.0	0.207	1.0
theta_c_pr[1,94]	-1.19	0.0083	0.265	-1.75	-1.19	-0.686	1020.0	0.142	1.0
theta_c_pr[1,95]	-0.709	0.00819	0.328	-1.36	-0.729	-0.0578	1601.0	0.222	1.0
theta_c_pr[1,96]	-0.0424	0.0107	0.437	-0.86	-0.0866	0.876	1671.0	0.232	1.0
theta_c_pr[1,97]	-1.55	0.00769	0.262	-2.11	-1.55	-1.05	1160.0	0.161	1.0
theta_c_pr[1,98]	0.563	0.00986	0.493	-0.347	0.523	1.59	2494.0	0.346	1.0
theta_c_pr[1,99]	-0.903	0.00889	0.296	-1.49	-0.912	-0.311	1104.0	0.153	1.0
theta_c_pr[1,100]	-0.958	0.00746	0.264	-1.52	-0.96	-0.437	1250.0	0.174	1.0
theta_c_pr[1,101]	0.194	0.0111	0.463	-0.693	0.146	1.18	1742.0	0.242	1.0
theta_c_pr[1,102]	0.123	0.00796	0.365	-0.553	0.101	0.874	2100.0	0.292	1.0
theta_c_pr[1,103]	-1.5	0.00759	0.258	-2.03	-1.51	-0.987	1158.0	0.161	1.0
theta_c_pr[2,1]	0.766	0.0104	0.702	-0.693	0.774	2.1	4556.0	0.633	1.0
theta_c_pr[2,2]	-0.979	0.00939	0.578	-2.18	-0.972	0.0931	3794.0	0.527	1.0
theta_c_pr[2,3]	0.33	0.0108	0.713	-1.13	0.328	1.66	4380.0	0.608	1.0
theta_c_pr[2,4]	0.914	0.00995	0.695	-0.505	0.901	2.22	4873.0	0.677	1.0
theta_c_pr[2,5]	0.287	0.00897	0.653	-1.07	0.291	1.53	5308.0	0.737	1.0
theta_c_pr[2,6]	-1.13	0.00983	0.612	-2.38	-1.12	0.00673	3879.0	0.539	1.0
theta_c_pr[2,7]	0.534	0.00882	0.526	-0.551	0.528	1.55	3550.0	0.493	1.0
theta_c_pr[2,8]	-0.0747	0.0122	0.853	-1.86	-0.0625	1.54	4910.0	0.682	1.0
theta_c_pr[2,9]	-1.13	0.00873	0.571	-2.3	-1.13	-0.0732	4273.0	0.593	1.0
theta_c_pr[2,10]	-0.53	0.0122	0.783	-2.12	-0.523	0.965	4139.0	0.575	1.0
theta_c_pr[2,11]	-0.601	0.00799	0.475	-1.6	-0.604	0.283	3532.0	0.491	1.0
theta_c_pr[2,12]	0.262	0.00762	0.475	-0.718	0.258	1.15	3889.0	0.54	1.0
theta_c_pr[2,13]	1.18	0.0106	0.679	-0.217	1.19	2.42	4076.0	0.566	1.0
theta_c_pr[2,14]	0.222	0.00687	0.449	-0.716	0.215	1.07	4271.0	0.593	1.0
theta_c_pr[2,15]	0.357	0.0085	0.579	-0.845	0.342	1.45	4641.0	0.645	1.0
theta_c_pr[2,16]	1.08	0.0113	0.748	-0.381	1.07	2.47	4388.0	0.609	1.0
theta_c_pr[2,17]	-0.177	0.0114	0.697	-1.59	-0.174	1.16	3757.0	0.522	1.0
theta_c_pr[2,18]	1.66	0.0113	0.82	0.0253	1.66	3.21	5253.0	0.73	1.0
theta_c_pr[2,19]	-0.64	0.00978	0.588	-1.88	-0.631	0.446	3617.0	0.502	1.0
theta_c_pr[2,20]	-0.582	0.00952	0.613	-1.81	-0.586	0.581	4146.0	0.576	1.0
theta_c_pr[2,21]	0.824	0.0113	0.778	-0.746	0.818	2.27	4706.0	0.654	1.0
theta_c_pr[2,22]	-0.738	0.00935	0.653	-2.07	-0.743	0.509	4880.0	0.678	1.0
theta_c_pr[2,23]	0.898	0.00895	0.536	-0.195	0.904	1.91	3583.0	0.498	1.0
theta_c_pr[2,24]	-1.35	0.0105	0.735	-2.81	-1.36	0.0407	4922.0	0.683	1.0
theta_c_pr[2,25]	-0.308	0.00804	0.511	-1.37	-0.304	0.639	4047.0	0.562	1.0
theta_c_pr[2,26]	-1.09	0.00941	0.661	-2.4	-1.1	0.139	4939.0	0.686	1.0
theta_c_pr[2,27]	-0.241	0.0112	0.71	-1.66	-0.238	1.12	4016.0	0.558	1.0
theta_c_pr[2,28]	0.363	0.0101	0.724	-1.17	0.359	1.74	5117.0	0.711	1.0
theta_c_pr[2,29]	-0.166	0.0106	0.716	-1.62	-0.176	1.21	4582.0	0.636	1.0
theta_c_pr[2,30]	0.966	0.0114	0.725	-0.519	0.966	2.36	4044.0	0.562	1.0
theta_c_pr[2,31]	-1.1	0.00715	0.44	-2.04	-1.09	-0.29	3787.0	0.526	1.0
theta_c_pr[2,32]	-0.662	0.0105	0.629	-1.95	-0.658	0.538	3618.0	0.502	1.0
theta_c_pr[2,33]	-0.113	0.00896	0.573	-1.32	-0.116	0.982	4085.0	0.567	1.0
theta_c_pr[2,34]	-0.288	0.0109	0.784	-1.93	-0.298	1.2	5213.0	0.724	1.0
theta_c_pr[2,35]	-0.519	0.0106	0.663	-1.86	-0.521	0.765	3925.0	0.545	1.0
theta_c_pr[2,36]	0.688	0.0099	0.652	-0.639	0.678	1.93	4338.0	0.602	1.0
theta_c_pr[2,37]	-1.03	0.00834	0.557	-2.23	-1.02	0.0018	4455.0	0.619	1.0
theta_c_pr[2,38]	-0.734	0.00702	0.442	-1.66	-0.729	0.102	3966.0	0.551	1.0
theta_c_pr[2,39]	-0.472	0.0107	0.596	-1.72	-0.472	0.638	3074.0	0.427	1.0
theta_c_pr[2,40]	-0.0354	0.00748	0.448	-0.952	-0.0378	0.83	3586.0	0.498	1.0
theta_c_pr[2,41]	-0.152	0.0116	0.706	-1.58	-0.151	1.2	3728.0	0.518	1.0
theta_c_pr[2,42]	0.624	0.00974	0.718	-0.843	0.621	1.95	5430.0	0.754	1.0
theta_c_pr[2,43]	1.16	0.0112	0.639	-0.129	1.15	2.37	3236.0	0.449	1.0
theta_c_pr[2,44]	0.613	0.0113	0.714	-0.845	0.624	1.94	3964.0	0.55	1.0
theta_c_pr[2,45]	0.468	0.00926	0.633	-0.846	0.465	1.62	4674.0	0.649	1.0
theta_c_pr[2,46]	0.0797	0.0108	0.664	-1.25	0.0739	1.32	3811.0	0.529	1.0
theta_c_pr[2,47]	-0.0999	0.00933	0.569	-1.28	-0.104	0.989	3720.0	0.517	1.0
theta_c_pr[2,48]	-0.681	0.0113	0.664	-2.03	-0.685	0.558	3434.0	0.477	1.0
theta_c_pr[2,49]	-0.922	0.00923	0.589	-2.13	-0.922	0.17	4080.0	0.567	1.0
theta_c_pr[2,50]	-0.811	0.0119	0.728	-2.25	-0.827	0.59	3736.0	0.519	1.0
theta_c_pr[2,51]	1.32	0.0079	0.475	0.375	1.31	2.23	3612.0	0.502	1.0
theta_c_pr[2,52]	-0.0416	0.0114	0.799	-1.71	-0.0518	1.49	4935.0	0.685	0.999
theta_c_pr[2,53]	-0.871	0.00916	0.486	-1.89	-0.858	0.0226	2816.0	0.391	1.0
theta_c_pr[2,54]	-0.248	0.00745	0.463	-1.21	-0.233	0.594	3856.0	0.535	1.0
theta_c_pr[2,55]	0.327	0.00973	0.69	-1.1	0.294	1.66	5037.0	0.699	1.0
theta_c_pr[2,56]	0.774	0.012	0.718	-0.74	0.784	2.13	3568.0	0.496	1.0
theta_c_pr[2,57]	0.38	0.00989	0.561	-0.754	0.371	1.42	3217.0	0.447	1.0
theta_c_pr[2,58]	1.11	0.0121	0.748	-0.433	1.12	2.52	3846.0	0.534	1.0
theta_c_pr[2,59]	1.64	0.00872	0.467	0.716	1.63	2.56	2865.0	0.398	1.0
theta_c_pr[2,60]	1.1	0.00753	0.471	0.166	1.08	2.01	3917.0	0.544	1.0
theta_c_pr[2,61]	-0.987	0.0101	0.64	-2.31	-0.986	0.215	4017.0	0.558	0.999
theta_c_pr[2,62]	1.24	0.0119	0.61	0.0182	1.22	2.46	2617.0	0.363	1.0
theta_c_pr[2,63]	0.189	0.0102	0.733	-1.29	0.194	1.58	5131.0	0.712	1.0
theta_c_pr[2,64]	0.934	0.01	0.75	-0.619	0.946	2.36	5616.0	0.78	1.0
theta_c_pr[2,65]	-0.479	0.00885	0.565	-1.64	-0.485	0.549	4071.0	0.565	1.0
theta_c_pr[2,66]	0.363	0.0105	0.695	-1.09	0.371	1.63	4403.0	0.611	1.0
theta_c_pr[2,67]	-0.311	0.00784	0.548	-1.43	-0.321	0.743	4890.0	0.679	1.0
theta_c_pr[2,68]	0.296	0.0097	0.671	-1.12	0.311	1.54	4784.0	0.664	1.0
theta_c_pr[2,69]	0.529	0.00903	0.581	-0.67	0.527	1.64	4145.0	0.576	0.999
theta_c_pr[2,70]	-1.36	0.00802	0.477	-2.38	-1.35	-0.496	3539.0	0.492	1.0
theta_c_pr[2,71]	-0.703	0.0106	0.647	-2.02	-0.712	0.541	3737.0	0.519	1.0
theta_c_pr[2,72]	-0.075	0.00816	0.514	-1.14	-0.0837	0.92	3970.0	0.551	1.0
theta_c_pr[2,73]	0.494	0.00969	0.639	-0.816	0.479	1.69	4346.0	0.603	1.0
theta_c_pr[2,74]	-0.302	0.00834	0.557	-1.44	-0.308	0.754	4462.0	0.62	1.0
theta_c_pr[2,75]	0.19	0.012	0.752	-1.38	0.204	1.57	3933.0	0.546	1.0
theta_c_pr[2,76]	0.122	0.0105	0.687	-1.32	0.13	1.42	4297.0	0.597	1.0
theta_c_pr[2,77]	-2.73	0.0099	0.656	-4.13	-2.72	-1.52	4393.0	0.61	1.0
theta_c_pr[2,78]	-0.483	0.011	0.708	-1.95	-0.482	0.838	4161.0	0.578	1.0
theta_c_pr[2,79]	-0.217	0.0082	0.584	-1.41	-0.216	0.91	5080.0	0.705	1.0
theta_c_pr[2,80]	-0.147	0.00892	0.592	-1.3	-0.144	0.969	4405.0	0.612	0.999
theta_c_pr[2,81]	-0.533	0.00959	0.689	-1.96	-0.526	0.766	5170.0	0.718	1.0
theta_c_pr[2,82]	-1.04	0.00854	0.596	-2.29	-1.04	0.0846	4870.0	0.676	1.0
theta_c_pr[2,83]	0.491	0.00955	0.744	-0.972	0.499	1.91	6077.0	0.844	1.0
theta_c_pr[2,84]	-0.972	0.00761	0.425	-1.86	-0.961	-0.188	3115.0	0.433	1.0
theta_c_pr[2,85]	0.594	0.00943	0.684	-0.768	0.582	1.92	5257.0	0.73	1.0
theta_c_pr[2,86]	0.418	0.00972	0.675	-0.943	0.42	1.72	4829.0	0.671	0.999
theta_c_pr[2,87]	-0.223	0.0107	0.632	-1.49	-0.236	0.972	3513.0	0.488	1.0
theta_c_pr[2,88]	-0.583	0.00985	0.683	-1.99	-0.578	0.71	4807.0	0.668	1.0
theta_c_pr[2,89]	-0.0791	0.0113	0.763	-1.63	-0.0835	1.36	4533.0	0.63	1.0
theta_c_pr[2,90]	1.5	0.00949	0.674	0.109	1.49	2.8	5049.0	0.701	1.0
theta_c_pr[2,91]	0.00724	0.00958	0.694	-1.39	-0.00214	1.33	5249.0	0.729	1.0
theta_c_pr[2,92]	-0.661	0.00882	0.593	-1.88	-0.67	0.451	4530.0	0.629	1.0
theta_c_pr[2,93]	-0.0764	0.0102	0.585	-1.27	-0.0737	1.06	3288.0	0.457	1.0
theta_c_pr[2,94]	0.662	0.00743	0.481	-0.313	0.654	1.58	4184.0	0.581	1.0
theta_c_pr[2,95]	-0.212	0.00788	0.519	-1.3	-0.205	0.742	4347.0	0.604	1.0
theta_c_pr[2,96]	-0.222	0.00854	0.559	-1.41	-0.218	0.838	4287.0	0.595	1.0
theta_c_pr[2,97]	0.614	0.006	0.406	-0.211	0.611	1.39	4588.0	0.637	1.0
theta_c_pr[2,98]	0.974	0.00916	0.655	-0.367	0.971	2.2	5110.0	0.71	1.0
theta_c_pr[2,99]	0.392	0.00978	0.599	-0.817	0.38	1.54	3753.0	0.521	1.0
theta_c_pr[2,100]	-0.818	0.00796	0.534	-1.92	-0.801	0.166	4498.0	0.625	1.0
theta_c_pr[2,101]	0.785	0.00963	0.659	-0.57	0.785	2.05	4683.0	0.65	1.0
theta_c_pr[2,102]	-0.907	0.00907	0.618	-2.2	-0.907	0.274	4646.0	0.645	1.0
theta_c_pr[2,103]	0.32	0.00731	0.437	-0.559	0.315	1.13	3562.0	0.495	1.0
theta_c_pr[3,1]	-0.0722	0.0099	0.644	-1.37	-0.0762	1.11	4225.0	0.587	1.0
theta_c_pr[3,2]	0.338	0.00842	0.526	-0.741	0.336	1.34	3897.0	0.541	1.0
theta_c_pr[3,3]	-0.412	0.0123	0.741	-1.93	-0.428	1.04	3622.0	0.503	1.0
theta_c_pr[3,4]	0.336	0.00969	0.63	-0.914	0.324	1.55	4219.0	0.586	1.0
theta_c_pr[3,5]	-1.04	0.0104	0.611	-2.24	-1.04	0.166	3457.0	0.48	1.0
theta_c_pr[3,6]	-0.178	0.00809	0.543	-1.29	-0.191	0.845	4503.0	0.625	1.0
theta_c_pr[3,7]	0.477	0.00922	0.531	-0.588	0.48	1.49	3316.0	0.461	1.0
theta_c_pr[3,8]	0.461	0.0119	0.806	-1.22	0.453	2.02	4571.0	0.635	1.0
theta_c_pr[3,9]	0.796	0.00876	0.547	-0.309	0.789	1.83	3897.0	0.541	1.0
theta_c_pr[3,10]	-0.701	0.0122	0.781	-2.28	-0.696	0.77	4107.0	0.57	0.999
theta_c_pr[3,11]	0.763	0.00812	0.556	-0.331	0.752	1.87	4678.0	0.65	1.0
theta_c_pr[3,12]	0.393	0.00718	0.448	-0.495	0.379	1.27	3894.0	0.541	1.0
theta_c_pr[3,13]	0.471	0.0106	0.637	-0.813	0.483	1.67	3609.0	0.501	1.0
theta_c_pr[3,14]	0.177	0.00695	0.443	-0.74	0.177	1.01	4052.0	0.563	1.0
theta_c_pr[3,15]	-0.734	0.00852	0.552	-1.89	-0.731	0.285	4195.0	0.583	1.0
theta_c_pr[3,16]	0.393	0.0123	0.728	-1.11	0.384	1.74	3528.0	0.49	1.0
theta_c_pr[3,17]	-1.05	0.00938	0.602	-2.32	-1.05	0.0991	4114.0	0.571	1.0
theta_c_pr[3,18]	1.15	0.012	0.802	-0.455	1.14	2.68	4439.0	0.616	1.0
theta_c_pr[3,19]	1.39	0.0093	0.57	0.262	1.38	2.49	3763.0	0.523	1.0
theta_c_pr[3,20]	-0.0341	0.00906	0.556	-1.11	-0.0328	1.02	3758.0	0.522	1.0
theta_c_pr[3,21]	1.07	0.0129	0.792	-0.571	1.06	2.56	3752.0	0.521	1.0
theta_c_pr[3,22]	0.282	0.01	0.694	-1.15	0.267	1.61	4801.0	0.667	1.0
theta_c_pr[3,23]	1.43	0.00881	0.547	0.318	1.42	2.47	3852.0	0.535	1.0
theta_c_pr[3,24]	-0.0356	0.0093	0.634	-1.28	-0.0394	1.15	4651.0	0.646	1.0
theta_c_pr[3,25]	0.591	0.00886	0.524	-0.425	0.59	1.6	3495.0	0.485	1.0
theta_c_pr[3,26]	-0.0397	0.00925	0.63	-1.27	-0.0444	1.15	4645.0	0.645	1.0
theta_c_pr[3,27]	-0.431	0.0117	0.676	-1.83	-0.434	0.856	3364.0	0.467	1.0
theta_c_pr[3,28]	0.26	0.0101	0.669	-1.11	0.262	1.55	4359.0	0.605	1.0
theta_c_pr[3,29]	0.0088	0.00964	0.627	-1.29	-0.0101	1.22	4230.0	0.587	0.999
theta_c_pr[3,30]	-0.854	0.01	0.625	-2.12	-0.861	0.319	3881.0	0.539	1.0
theta_c_pr[3,31]	0.43	0.00665	0.401	-0.375	0.422	1.22	3637.0	0.505	1.0
theta_c_pr[3,32]	0.21	0.00888	0.545	-0.904	0.21	1.26	3762.0	0.522	1.0
theta_c_pr[3,33]	1.45	0.00871	0.569	0.289	1.44	2.58	4268.0	0.593	1.0
theta_c_pr[3,34]	0.378	0.0114	0.78	-1.24	0.383	1.85	4696.0	0.652	1.0
theta_c_pr[3,35]	-0.434	0.00815	0.522	-1.49	-0.437	0.552	4102.0	0.57	1.0
theta_c_pr[3,36]	-0.451	0.0101	0.569	-1.63	-0.456	0.638	3155.0	0.438	1.0
theta_c_pr[3,37]	-0.558	0.0105	0.576	-1.72	-0.572	0.548	3037.0	0.422	1.0
theta_c_pr[3,38]	0.754	0.00737	0.442	-0.131	0.748	1.59	3588.0	0.498	1.0
theta_c_pr[3,39]	-0.667	0.0109	0.528	-1.76	-0.67	0.336	2349.0	0.326	1.0
theta_c_pr[3,40]	1.58	0.00861	0.499	0.613	1.56	2.57	3355.0	0.466	1.0
theta_c_pr[3,41]	-0.249	0.0114	0.704	-1.69	-0.254	1.09	3799.0	0.528	1.0
theta_c_pr[3,42]	1.51	0.0106	0.765	-0.0598	1.49	3.0	5216.0	0.724	1.0
theta_c_pr[3,43]	-0.641	0.0103	0.594	-1.9	-0.629	0.46	3322.0	0.461	1.0
theta_c_pr[3,44]	-1.05	0.0117	0.704	-2.47	-1.04	0.259	3591.0	0.499	1.0
theta_c_pr[3,45]	0.114	0.00908	0.615	-1.13	0.113	1.3	4586.0	0.637	1.0
