name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[4,66]	-0.046	0.0159	0.385	-0.878	-0.0299	0.672	586.0	0.115	1.01
theta_d_pr[4,67]	0.246	0.00886	0.391	-0.544	0.248	0.993	1945.0	0.382	1.0
theta_d_pr[4,68]	0.493	0.0208	0.513	-0.504	0.462	1.51	607.0	0.119	1.01
theta_d_pr[4,69]	0.471	0.0124	0.469	-0.479	0.454	1.38	1435.0	0.282	1.0
theta_d_pr[4,70]	-0.709	0.0101	0.549	-1.91	-0.674	0.29	2935.0	0.577	1.0
theta_d_pr[4,71]	-0.546	0.0222	0.507	-1.59	-0.546	0.364	522.0	0.102	1.02
theta_d_pr[4,72]	-0.655	0.0191	0.568	-1.79	-0.665	0.439	883.0	0.174	1.01
theta_d_pr[4,73]	0.661	0.0347	0.691	-0.707	0.646	1.99	396.0	0.0778	1.01
theta_d_pr[4,74]	-0.137	0.00977	0.427	-0.996	-0.15	0.691	1910.0	0.375	1.0
theta_d_pr[4,75]	-0.87	0.00817	0.415	-1.67	-0.888	-0.0311	2577.0	0.506	1.0
theta_d_pr[4,76]	0.0165	0.0174	0.55	-1.1	0.0192	1.03	1003.0	0.197	1.0
theta_d_pr[4,77]	-0.927	0.0201	0.442	-1.81	-0.933	-0.0954	482.0	0.0948	1.01
theta_d_pr[4,78]	0.0626	0.0161	0.478	-0.89	0.0506	1.01	881.0	0.173	1.01
theta_d_pr[4,79]	0.0619	0.012	0.453	-0.881	0.0617	0.9	1438.0	0.283	1.0
theta_d_pr[4,80]	-0.545	0.0203	0.425	-1.37	-0.548	0.267	439.0	0.0862	1.01
theta_d_pr[4,81]	-2.26	0.0103	0.441	-3.17	-2.26	-1.41	1829.0	0.359	1.0
theta_d_pr[4,82]	2.22	0.019	0.621	0.832	2.25	3.31	1066.0	0.21	1.0
theta_d_pr[4,83]	-0.41	0.0144	0.487	-1.4	-0.404	0.503	1140.0	0.224	1.01
theta_d_pr[4,84]	-0.281	0.0148	0.538	-1.32	-0.311	0.779	1315.0	0.258	1.01
theta_d_pr[4,85]	1.92	0.0178	0.694	0.486	1.93	3.21	1519.0	0.298	1.0
theta_d_pr[4,86]	-0.566	0.0114	0.453	-1.49	-0.579	0.29	1591.0	0.313	1.01
theta_d_pr[4,87]	1.55	0.0225	0.604	0.356	1.54	2.73	722.0	0.142	1.01
theta_d_pr[4,88]	0.371	0.015	0.475	-0.557	0.373	1.27	1007.0	0.198	1.0
theta_d_pr[4,89]	-0.0518	0.013	0.441	-0.979	-0.0469	0.764	1153.0	0.227	1.0
theta_d_pr[5,1]	-0.646	0.0231	0.557	-1.73	-0.667	0.421	581.0	0.114	1.01
theta_d_pr[5,2]	0.967	0.011	0.551	-0.255	0.977	1.97	2507.0	0.492	1.0
theta_d_pr[5,3]	-0.333	0.0217	0.554	-1.42	-0.341	0.681	649.0	0.127	1.0
theta_d_pr[5,4]	-1.26	0.0207	0.599	-2.41	-1.27	-0.0859	834.0	0.164	1.01
theta_d_pr[5,5]	-0.644	0.0143	0.563	-1.82	-0.643	0.399	1544.0	0.303	1.0
theta_d_pr[5,6]	0.454	0.0287	0.768	-1.04	0.426	1.95	716.0	0.141	1.01
theta_d_pr[5,7]	-0.0437	0.0242	0.542	-1.22	-0.0407	0.94	501.0	0.0984	1.01
theta_d_pr[5,8]	-1.13	0.0145	0.469	-2.1	-1.11	-0.253	1053.0	0.207	1.01
theta_d_pr[5,9]	-1.17	0.0152	0.594	-2.37	-1.17	-0.0112	1518.0	0.298	1.0
theta_d_pr[5,10]	0.475	0.0128	0.549	-0.615	0.471	1.55	1850.0	0.363	1.0
theta_d_pr[5,11]	-0.196	0.0215	0.653	-1.44	-0.252	1.11	920.0	0.181	1.01
theta_d_pr[5,12]	-0.717	0.0118	0.459	-1.64	-0.729	0.167	1520.0	0.299	1.0
theta_d_pr[5,13]	0.398	0.0244	0.717	-0.969	0.335	1.92	860.0	0.169	1.01
theta_d_pr[5,14]	-1.02	0.0226	0.503	-2.05	-0.999	-0.0908	495.0	0.0973	1.01
theta_d_pr[5,15]	-0.594	0.0217	0.665	-2.0	-0.576	0.617	934.0	0.183	1.0
theta_d_pr[5,16]	-0.226	0.0185	0.59	-1.41	-0.224	0.872	1014.0	0.199	1.0
theta_d_pr[5,17]	0.815	0.0394	0.617	-0.588	0.846	1.97	245.0	0.0481	1.01
theta_d_pr[5,18]	-0.528	0.0176	0.596	-1.73	-0.535	0.606	1152.0	0.226	1.0
theta_d_pr[5,19]	0.0953	0.0146	0.578	-1.02	0.0739	1.22	1561.0	0.307	1.0
theta_d_pr[5,20]	-0.868	0.00818	0.441	-1.86	-0.86	-0.0757	2911.0	0.572	1.0
theta_d_pr[5,21]	-0.0977	0.0157	0.641	-1.35	-0.101	1.17	1663.0	0.327	1.0
theta_d_pr[5,22]	0.214	0.0133	0.522	-0.858	0.22	1.14	1539.0	0.302	1.01
theta_d_pr[5,23]	0.125	0.0497	0.64	-1.05	0.0657	1.64	166.0	0.0326	1.02
theta_d_pr[5,24]	-0.841	0.0219	0.538	-1.94	-0.852	0.172	606.0	0.119	1.0
theta_d_pr[5,25]	-0.248	0.0218	0.581	-1.42	-0.234	0.819	714.0	0.14	1.0
theta_d_pr[5,26]	-0.546	0.0153	0.504	-1.6	-0.537	0.399	1078.0	0.212	1.01
theta_d_pr[5,27]	-0.287	0.0149	0.587	-1.48	-0.282	0.82	1557.0	0.306	1.01
theta_d_pr[5,28]	0.847	0.0296	0.702	-0.54	0.815	2.19	562.0	0.11	1.01
theta_d_pr[5,29]	0.184	0.0124	0.585	-0.968	0.173	1.34	2221.0	0.436	1.0
theta_d_pr[5,30]	1.98	0.0389	0.665	0.611	1.99	3.21	292.0	0.0574	1.02
theta_d_pr[5,31]	-0.101	0.0295	0.617	-1.36	-0.128	1.15	438.0	0.086	1.01
theta_d_pr[5,32]	-0.333	0.0197	0.62	-1.51	-0.383	0.942	995.0	0.195	1.01
theta_d_pr[5,33]	-0.905	0.0313	0.563	-2.02	-0.928	0.158	324.0	0.0636	1.02
theta_d_pr[5,34]	0.205	0.0178	0.641	-1.06	0.177	1.48	1294.0	0.254	1.01
theta_d_pr[5,35]	0.345	0.0367	0.536	-0.873	0.36	1.34	213.0	0.0418	1.03
theta_d_pr[5,36]	1.13	0.0241	0.635	-0.161	1.11	2.32	695.0	0.137	1.0
theta_d_pr[5,37]	-0.356	0.0147	0.617	-1.64	-0.355	0.812	1765.0	0.347	1.0
theta_d_pr[5,38]	0.789	0.00943	0.476	-0.148	0.773	1.71	2550.0	0.501	1.0
theta_d_pr[5,39]	0.334	0.013	0.528	-0.729	0.328	1.35	1654.0	0.325	1.0
theta_d_pr[5,40]	-1.21	0.017	0.558	-2.36	-1.19	-0.184	1082.0	0.212	1.0
theta_d_pr[5,41]	-1.45	0.011	0.506	-2.48	-1.45	-0.473	2112.0	0.415	1.0
theta_d_pr[5,42]	1.97	0.0188	0.854	0.19	1.99	3.57	2067.0	0.406	1.0
theta_d_pr[5,43]	1.2	0.0234	0.603	-0.0282	1.19	2.31	664.0	0.13	1.0
theta_d_pr[5,44]	1.4	0.0143	0.697	-0.00671	1.4	2.73	2363.0	0.464	1.0
theta_d_pr[5,45]	-0.0335	0.0109	0.464	-0.991	-0.0392	0.813	1802.0	0.354	1.0
theta_d_pr[5,46]	-1.09	0.0196	0.539	-2.18	-1.09	-0.116	752.0	0.148	1.01
theta_d_pr[5,47]	0.616	0.015	0.586	-0.533	0.593	1.77	1517.0	0.298	1.0
theta_d_pr[5,48]	0.684	0.0501	0.889	-1.08	0.669	2.31	314.0	0.0617	1.02
theta_d_pr[5,49]	-0.13	0.0162	0.551	-1.32	-0.107	0.907	1163.0	0.228	1.01
theta_d_pr[5,50]	0.212	0.0369	0.725	-1.28	0.236	1.5	387.0	0.076	1.01
theta_d_pr[5,51]	0.31	0.0157	0.603	-0.882	0.277	1.52	1485.0	0.292	1.0
theta_d_pr[5,52]	-0.39	0.0127	0.709	-1.82	-0.397	0.96	3096.0	0.608	1.0
theta_d_pr[5,53]	-0.278	0.011	0.509	-1.29	-0.301	0.701	2156.0	0.424	1.0
theta_d_pr[5,54]	1.49	0.0143	0.676	0.0487	1.49	2.75	2234.0	0.439	1.0
theta_d_pr[5,55]	-0.297	0.0327	0.583	-1.49	-0.309	0.84	319.0	0.0627	1.01
theta_d_pr[5,56]	-0.589	0.025	0.559	-1.68	-0.587	0.454	501.0	0.0985	1.01
theta_d_pr[5,57]	0.166	0.0228	0.554	-1.02	0.19	1.15	590.0	0.116	1.01
theta_d_pr[5,58]	1.33	0.0166	0.619	0.105	1.31	2.53	1400.0	0.275	1.0
theta_d_pr[5,59]	-0.165	0.0176	0.65	-1.48	-0.177	1.14	1367.0	0.268	1.0
theta_d_pr[5,60]	0.508	0.0198	0.66	-0.881	0.515	1.7	1109.0	0.218	1.0
theta_d_pr[5,61]	0.796	0.0263	0.626	-0.413	0.809	1.99	569.0	0.112	1.01
theta_d_pr[5,62]	-1.07	0.0201	0.514	-2.12	-1.1	-0.125	652.0	0.128	1.0
theta_d_pr[5,63]	0.397	0.0281	0.654	-0.911	0.384	1.66	541.0	0.106	1.01
theta_d_pr[5,64]	0.107	0.0128	0.577	-1.09	0.118	1.14	2041.0	0.401	1.0
theta_d_pr[5,65]	-0.328	0.0158	0.51	-1.38	-0.324	0.608	1035.0	0.203	1.0
theta_d_pr[5,66]	-0.372	0.0138	0.607	-1.59	-0.38	0.774	1924.0	0.378	1.0
theta_d_pr[5,67]	-0.16	0.00839	0.495	-1.18	-0.158	0.816	3476.0	0.683	1.0
theta_d_pr[5,68]	-0.345	0.0147	0.48	-1.37	-0.326	0.532	1070.0	0.21	1.01
theta_d_pr[5,69]	-0.986	0.0214	0.509	-1.99	-0.992	-0.0166	567.0	0.111	1.01
theta_d_pr[5,70]	-0.0397	0.0358	0.583	-1.17	-0.0594	1.15	265.0	0.052	1.01
theta_d_pr[5,71]	-0.285	0.0345	0.502	-1.34	-0.282	0.636	213.0	0.0418	1.03
theta_d_pr[5,72]	0.118	0.0142	0.511	-0.931	0.123	1.06	1291.0	0.254	1.0
theta_d_pr[5,73]	1.66	0.0258	0.749	0.14	1.67	3.05	841.0	0.165	1.01
theta_d_pr[5,74]	-0.272	0.0146	0.484	-1.23	-0.29	0.634	1100.0	0.216	1.0
theta_d_pr[5,75]	0.00278	0.00891	0.489	-1.01	0.00553	0.961	3009.0	0.591	1.0
theta_d_pr[5,76]	1.82	0.0119	0.611	0.502	1.84	2.96	2640.0	0.519	1.0
theta_d_pr[5,77]	-0.174	0.01	0.488	-1.18	-0.165	0.71	2381.0	0.468	1.0
theta_d_pr[5,78]	0.231	0.0165	0.625	-1.08	0.244	1.42	1426.0	0.28	1.0
theta_d_pr[5,79]	-0.222	0.0137	0.476	-1.17	-0.234	0.687	1200.0	0.236	1.01
theta_d_pr[5,80]	-1.06	0.00985	0.5	-2.07	-1.09	-0.049	2578.0	0.506	1.0
theta_d_pr[5,81]	0.281	0.0146	0.604	-0.873	0.247	1.47	1703.0	0.335	1.01
theta_d_pr[5,82]	1.27	0.0118	0.583	0.153	1.25	2.42	2428.0	0.477	1.0
theta_d_pr[5,83]	-1.32	0.0182	0.541	-2.41	-1.32	-0.291	882.0	0.173	1.01
theta_d_pr[5,84]	0.682	0.0236	0.498	-0.357	0.682	1.64	444.0	0.0872	1.01
theta_d_pr[5,85]	-1.2	0.0143	0.692	-2.58	-1.23	0.143	2334.0	0.459	1.0
theta_d_pr[5,86]	-0.4	0.0237	0.585	-1.55	-0.416	0.709	610.0	0.12	1.01
theta_d_pr[5,87]	1.5	0.0167	0.656	0.173	1.49	2.75	1549.0	0.304	1.0
theta_d_pr[5,88]	-0.467	0.0166	0.594	-1.64	-0.471	0.674	1275.0	0.251	1.0
theta_d_pr[5,89]	-0.694	0.0105	0.563	-1.92	-0.684	0.351	2896.0	0.569	1.0
sigma[1,1]	0.865	0.00291	0.0836	0.711	0.858	1.04	822.0	0.162	1.01
sigma[1,2]	0.15	0.0118	0.106	0.00468	0.131	0.377	81.9	0.0161	1.07
sigma[2,1]	0.0681	0.000537	0.00844	0.0524	0.0676	0.0837	247.0	0.0486	1.03
sigma[2,2]	0.0354	0.000335	0.00853	0.0177	0.0354	0.0512	649.0	0.128	1.01
sigma[3,1]	0.0962	0.000289	0.0114	0.0739	0.096	0.119	1561.0	0.307	1.0
sigma[3,2]	0.0912	0.000357	0.011	0.0708	0.0908	0.113	956.0	0.188	1.01
sigma[4,1]	0.178	0.000683	0.0211	0.136	0.178	0.218	951.0	0.187	1.01
sigma[4,2]	0.203	0.00165	0.023	0.161	0.201	0.251	196.0	0.0385	1.02
sigma[5,1]	0.245	0.000776	0.0228	0.2	0.244	0.29	862.0	0.169	1.02
sigma[5,2]	0.162	0.000981	0.0212	0.121	0.161	0.204	467.0	0.0918	1.01
b1[1,1]	289.0	0.212	11.9	265.0	289.0	312.0	3122.0	0.613	1.0
b1[1,2]	291.0	0.522	12.2	268.0	291.0	315.0	549.0	0.108	1.01
b1[1,3]	291.0	0.192	11.8	267.0	290.0	313.0	3766.0	0.74	1.0
b1[1,4]	292.0	0.288	12.2	268.0	292.0	316.0	1799.0	0.353	1.0
b1[1,5]	292.0	0.447	12.4	268.0	291.0	315.0	773.0	0.152	1.01
b1[1,6]	279.0	0.173	11.4	256.0	279.0	301.0	4286.0	0.842	0.999
b1[1,7]	293.0	0.204	11.9	269.0	293.0	317.0	3406.0	0.669	1.0
b1[1,8]	287.0	0.207	12.1	264.0	287.0	311.0	3399.0	0.668	1.0
b1[1,9]	280.0	0.242	11.7	256.0	280.0	302.0	2354.0	0.462	1.0
b1[1,10]	296.0	0.191	12.1	272.0	296.0	319.0	4024.0	0.791	1.0
b1[1,11]	280.0	0.19	11.6	257.0	280.0	303.0	3747.0	0.736	1.0
b1[1,12]	296.0	0.216	12.2	271.0	296.0	318.0	3194.0	0.628	1.0
b1[1,13]	278.0	0.23	11.7	254.0	277.0	299.0	2568.0	0.505	1.0
b1[1,14]	298.0	0.256	12.5	273.0	298.0	321.0	2381.0	0.468	1.0
b1[1,15]	298.0	0.24	12.7	272.0	297.0	322.0	2790.0	0.548	1.0
b1[1,16]	297.0	0.267	12.5	272.0	296.0	321.0	2178.0	0.428	1.0
b1[1,17]	292.0	0.228	12.3	267.0	291.0	315.0	2915.0	0.573	1.0
b1[1,18]	287.0	0.458	12.2	263.0	287.0	310.0	710.0	0.139	1.0
b1[1,19]	296.0	0.232	12.4	270.0	296.0	319.0	2854.0	0.561	1.0
b1[1,20]	298.0	0.3	12.6	273.0	298.0	322.0	1775.0	0.349	1.01
b1[1,21]	284.0	0.215	11.9	260.0	284.0	307.0	3036.0	0.597	1.0
b1[1,22]	300.0	0.607	13.2	274.0	300.0	326.0	469.0	0.0922	1.01
b1[1,23]	282.0	0.235	11.8	258.0	281.0	304.0	2527.0	0.496	1.0
b1[1,24]	289.0	0.224	12.1	265.0	289.0	313.0	2917.0	0.573	1.0
b1[1,25]	301.0	0.368	12.8	276.0	301.0	326.0	1202.0	0.236	1.01
b1[1,26]	294.0	0.208	12.2	269.0	293.0	317.0	3442.0	0.676	1.0
b1[1,27]	297.0	0.451	12.8	272.0	297.0	322.0	812.0	0.159	1.01
b1[1,28]	277.0	0.324	11.7	254.0	277.0	299.0	1313.0	0.258	1.0
b1[1,29]	286.0	0.342	12.0	261.0	285.0	309.0	1238.0	0.243	1.0
b1[1,30]	283.0	0.298	11.9	259.0	283.0	305.0	1588.0	0.312	1.0
b1[1,31]	283.0	0.324	11.9	260.0	283.0	306.0	1349.0	0.265	1.01
b1[1,32]	287.0	0.476	12.2	263.0	288.0	311.0	658.0	0.129	1.01
b1[1,33]	293.0	0.333	12.9	268.0	292.0	318.0	1490.0	0.293	1.01
b1[1,34]	277.0	0.216	11.6	254.0	277.0	299.0	2901.0	0.57	1.0
b1[1,35]	294.0	0.209	12.1	270.0	294.0	317.0	3375.0	0.663	1.0
b1[1,36]	278.0	0.208	11.7	255.0	278.0	300.0	3177.0	0.624	1.0
b1[1,37]	292.0	0.455	12.3	268.0	293.0	316.0	737.0	0.145	1.01
b1[1,38]	296.0	0.233	12.4	272.0	296.0	320.0	2836.0	0.557	1.0
b1[1,39]	284.0	0.263	11.7	261.0	284.0	306.0	1960.0	0.385	1.01
b1[1,40]	288.0	0.361	11.9	265.0	288.0	311.0	1093.0	0.215	1.0
b1[1,41]	287.0	0.208	11.9	263.0	287.0	310.0	3287.0	0.646	1.0
b1[1,42]	276.0	0.34	11.8	253.0	276.0	298.0	1197.0	0.235	1.0
b1[1,43]	279.0	0.378	11.8	256.0	279.0	302.0	981.0	0.193	1.0
b1[1,44]	275.0	0.244	11.7	252.0	275.0	298.0	2304.0	0.453	1.0
b1[1,45]	296.0	0.187	12.3	271.0	296.0	320.0	4356.0	0.856	1.0
b1[1,46]	293.0	0.298	12.5	269.0	293.0	316.0	1760.0	0.346	1.01
b1[1,47]	286.0	0.358	12.0	262.0	286.0	309.0	1127.0	0.221	1.01
b1[1,48]	274.0	0.237	11.6	250.0	273.0	296.0	2389.0	0.469	1.0
b1[1,49]	279.0	0.203	11.7	255.0	278.0	302.0	3324.0	0.653	1.0
b1[1,50]	294.0	0.427	12.3	270.0	293.0	318.0	834.0	0.164	1.0
b1[1,51]	291.0	0.382	12.5	267.0	291.0	315.0	1068.0	0.21	1.01
b1[1,52]	295.0	0.468	12.7	270.0	295.0	319.0	738.0	0.145	1.0
b1[1,53]	297.0	0.274	12.4	272.0	297.0	320.0	2046.0	0.402	1.0
b1[1,54]	282.0	0.212	11.7	259.0	282.0	305.0	3065.0	0.602	1.0
b1[1,55]	293.0	0.225	12.1	269.0	293.0	315.0	2909.0	0.572	1.0
b1[1,56]	287.0	0.192	11.8	264.0	287.0	310.0	3752.0	0.737	1.0
b1[1,57]	291.0	0.882	12.6	266.0	291.0	314.0	205.0	0.0402	1.03
b1[1,58]	294.0	0.227	12.4	269.0	293.0	318.0	2991.0	0.588	1.0
b1[1,59]	277.0	0.246	11.7	254.0	277.0	300.0	2272.0	0.446	1.0
b1[1,60]	290.0	0.327	12.2	266.0	290.0	314.0	1396.0	0.274	1.0
b1[1,61]	282.0	0.346	11.8	259.0	281.0	305.0	1167.0	0.229	1.01
b1[1,62]	290.0	0.208	12.0	266.0	290.0	313.0	3334.0	0.655	1.0
b1[1,63]	284.0	0.2	11.6	260.0	283.0	306.0	3334.0	0.655	1.0
b1[1,64]	302.0	0.226	12.8	276.0	301.0	326.0	3234.0	0.635	1.0
b1[1,65]	302.0	0.371	12.8	277.0	302.0	327.0	1184.0	0.233	1.0
b1[1,66]	300.0	0.235	12.4	275.0	300.0	324.0	2788.0	0.548	1.0
b1[1,67]	300.0	0.222	12.5	275.0	300.0	323.0	3178.0	0.624	1.0
b1[1,68]	287.0	0.396	11.9	263.0	287.0	309.0	899.0	0.177	1.0
b1[1,69]	294.0	0.346	12.4	269.0	294.0	318.0	1277.0	0.251	1.01
b1[1,70]	287.0	0.5	11.9	264.0	287.0	311.0	569.0	0.112	1.01
b1[1,71]	289.0	0.401	12.1	265.0	289.0	312.0	912.0	0.179	1.0
b1[1,72]	299.0	0.392	12.7	274.0	299.0	323.0	1050.0	0.206	1.0
b1[1,73]	275.0	0.268	11.7	252.0	275.0	297.0	1922.0	0.378	1.0
b1[1,74]	295.0	0.815	13.2	267.0	295.0	319.0	260.0	0.0511	1.02
b1[1,75]	298.0	0.277	12.6	273.0	297.0	322.0	2069.0	0.407	1.01
b1[1,76]	279.0	0.207	11.6	256.0	279.0	302.0	3162.0	0.621	1.0
b1[1,77]	288.0	0.621	12.5	263.0	288.0	311.0	402.0	0.0791	1.02
b1[1,78]	296.0	0.205	12.4	271.0	296.0	321.0	3660.0	0.719	1.0
b1[1,79]	294.0	0.214	12.1	270.0	293.0	318.0	3205.0	0.63	1.0
b1[1,80]	294.0	0.338	12.5	269.0	293.0	318.0	1364.0	0.268	1.0
b1[1,81]	287.0	0.277	12.2	263.0	287.0	310.0	1939.0	0.381	1.0
b1[1,82]	279.0	0.306	11.8	255.0	278.0	301.0	1490.0	0.293	1.0
b1[1,83]	283.0	0.262	11.8	259.0	282.0	305.0	2040.0	0.401	1.01
b1[1,84]	288.0	0.203	11.8	265.0	288.0	311.0	3406.0	0.669	1.0
b1[1,85]	276.0	0.39	12.0	252.0	275.0	298.0	946.0	0.186	1.0
b1[1,86]	292.0	0.349	12.2	268.0	292.0	315.0	1215.0	0.239	1.0
b1[1,87]	281.0	0.264	11.9	257.0	280.0	303.0	2033.0	0.399	1.0
b1[1,88]	292.0	0.253	12.3	268.0	292.0	316.0	2372.0	0.466	0.999
b1[1,89]	290.0	0.317	11.9	266.0	289.0	312.0	1414.0	0.278	1.01
b1[2,1]	16.2	0.0773	2.61	11.5	16.1	21.6	1136.0	0.223	1.01
b1[2,2]	20.1	0.0846	3.14	14.6	19.8	26.7	1378.0	0.271	1.0
b1[2,3]	18.7	0.122	3.36	12.8	18.3	25.7	759.0	0.149	1.0
b1[2,4]	20.1	0.0825	3.36	14.1	19.8	27.1	1662.0	0.327	1.0
b1[2,5]	19.9	0.08	3.2	14.1	19.7	26.5	1596.0	0.313	1.0
b1[2,6]	6.08	0.0317	1.06	4.3	5.95	8.39	1109.0	0.218	1.01
b1[2,7]	21.5	0.135	3.63	15.5	21.1	29.2	718.0	0.141	1.01
b1[2,8]	15.2	0.0876	3.67	9.31	14.7	23.4	1756.0	0.345	1.0
b1[2,9]	6.7	0.0674	2.08	3.78	6.26	11.4	950.0	0.187	1.0
b1[2,10]	24.2	0.106	4.37	16.7	23.7	33.5	1714.0	0.337	1.0
b1[2,11]	7.2	0.0657	1.57	4.59	7.01	10.5	569.0	0.112	1.02
b1[2,12]	23.9	0.102	3.88	16.9	23.7	31.7	1444.0	0.284	1.01
b1[2,13]	4.45	0.0243	0.823	3.03	4.38	6.24	1143.0	0.225	1.01
b1[2,14]	26.4	0.278	4.73	17.7	26.1	36.1	291.0	0.0571	1.02
b1[2,15]	26.3	0.108	5.09	17.3	25.9	37.0	2201.0	0.432	1.0
b1[2,16]	25.3	0.0922	4.53	17.4	24.7	34.6	2415.0	0.474	1.0
b1[2,17]	19.6	0.0937	3.84	13.0	19.2	27.7	1681.0	0.33	1.0
b1[2,18]	15.2	0.0973	3.07	10.0	14.7	21.9	994.0	0.195	1.0
b1[2,19]	24.0	0.0816	4.06	16.7	23.8	32.3	2471.0	0.485	1.0
b1[2,20]	26.5	0.127	4.57	18.3	26.3	35.7	1304.0	0.256	1.0
b1[2,21]	11.8	0.0674	2.51	7.74	11.5	17.5	1390.0	0.273	1.01
b1[2,22]	29.0	0.106	5.08	19.8	28.6	39.6	2310.0	0.454	1.0
b1[2,23]	9.33	0.0717	1.57	6.66	9.18	12.7	479.0	0.0941	1.0
b1[2,24]	17.3	0.313	3.69	11.5	16.8	26.4	139.0	0.0273	1.02
b1[2,25]	30.6	0.196	5.22	21.2	30.2	40.6	707.0	0.139	1.01
b1[2,26]	21.7	0.101	4.13	14.7	21.2	30.6	1655.0	0.325	1.0
b1[2,27]	25.8	0.119	4.48	18.2	25.4	35.0	1404.0	0.276	1.0
b1[2,28]	4.32	0.0313	1.04	2.73	4.16	6.64	1102.0	0.217	1.0
b1[2,29]	13.1	0.118	2.77	8.53	12.8	19.1	551.0	0.108	1.01
b1[2,30]	10.2	0.0851	1.85	7.16	9.9	14.2	474.0	0.0931	1.01
b1[2,31]	10.4	0.0438	1.91	7.19	10.2	14.5	1895.0	0.372	1.0
b1[2,32]	15.2	0.0711	2.6	10.6	15.0	20.5	1338.0	0.263	1.0
b1[2,33]	21.3	0.242	4.81	12.6	20.8	31.7	395.0	0.0776	1.01
b1[2,34]	4.37	0.018	0.854	2.86	4.29	6.08	2256.0	0.443	1.0
b1[2,35]	22.1	0.0644	3.36	16.1	21.8	29.2	2712.0	0.533	1.0
b1[2,36]	5.31	0.0402	1.32	3.38	5.08	8.36	1072.0	0.211	1.0
b1[2,37]	20.6	0.13	3.75	14.2	20.1	28.6	837.0	0.164	1.01
b1[2,38]	24.9	0.0876	4.12	17.4	24.6	33.4	2211.0	0.434	1.0
b1[2,39]	11.7	0.0458	1.81	8.51	11.6	15.5	1558.0	0.306	1.0
b1[2,40]	16.0	0.0527	2.23	11.8	15.8	20.5	1793.0	0.352	1.0
b1[2,41]	14.7	0.114	2.99	9.54	14.4	20.9	687.0	0.135	1.01
b1[2,42]	3.2	0.0218	1.05	1.57	3.05	5.55	2328.0	0.457	1.0
b1[2,43]	6.0	0.0183	0.969	4.22	5.91	8.07	2817.0	0.553	1.0
b1[2,44]	2.38	0.0142	0.616	1.38	2.28	3.78	1892.0	0.372	1.0
b1[2,45]	24.3	0.176	4.45	16.8	23.8	33.5	638.0	0.125	1.01
b1[2,46]	21.3	0.115	3.83	14.8	20.9	29.2	1116.0	0.219	1.01
b1[2,47]	14.1	0.0445	2.13	10.2	13.9	18.4	2297.0	0.451	1.0
b1[2,48]	0.00728	0.00985	0.493	-0.981	0.00138	0.974	2500.0	0.491	1.0
b1[2,49]	5.88	0.0475	1.49	3.71	5.62	9.34	986.0	0.194	1.0
b1[2,50]	21.8	0.116	3.41	15.8	21.4	28.6	867.0	0.17	1.01
b1[2,51]	19.8	0.105	3.79	13.4	19.3	28.2	1300.0	0.255	1.0
b1[2,52]	22.8	0.219	3.96	16.1	22.5	31.3	326.0	0.064	1.02
b1[2,53]	25.2	0.0878	4.2	17.5	25.0	33.8	2292.0	0.45	1.0
b1[2,54]	9.81	0.0368	1.51	7.16	9.67	13.0	1683.0	0.331	1.01
b1[2,55]	20.8	0.0689	3.7	14.1	20.4	28.4	2894.0	0.569	1.0
b1[2,56]	15.6	0.202	3.23	10.4	15.1	22.2	257.0	0.0505	1.03
b1[2,57]	19.5	0.161	3.36	13.4	19.2	26.2	435.0	0.0855	1.0
b1[2,58]	22.4	0.101	4.54	14.6	22.0	31.6	2016.0	0.396	1.0
b1[2,59]	4.27	0.0219	0.904	2.79	4.16	6.26	1711.0	0.336	1.0
b1[2,60]	18.6	0.21	3.52	12.6	18.2	26.6	282.0	0.0553	1.01
b1[2,61]	9.43	0.0389	1.53	6.69	9.28	12.8	1555.0	0.306	1.0
b1[2,62]	17.8	0.127	3.43	11.8	17.6	25.1	729.0	0.143	1.0
b1[2,63]	10.9	0.086	2.38	7.2	10.5	16.0	763.0	0.15	1.01
b1[2,64]	30.4	0.185	5.54	20.7	29.9	42.0	900.0	0.177	1.0
b1[2,65]	30.7	0.223	5.14	21.2	30.4	41.0	531.0	0.104	1.0
b1[2,66]	28.9	0.314	5.08	20.0	28.4	39.6	261.0	0.0514	1.02
b1[2,67]	28.9	0.332	5.02	20.1	28.4	39.0	229.0	0.045	1.02
b1[2,68]	14.3	0.0624	1.94	10.9	14.2	18.4	969.0	0.19	1.01
b1[2,69]	22.4	0.112	4.66	14.4	21.9	32.5	1727.0	0.339	1.0
b1[2,70]	15.6	0.0363	2.07	11.7	15.4	19.9	3242.0	0.637	1.0
b1[2,71]	16.7	0.148	2.83	12.0	16.6	22.7	364.0	0.0715	1.02
b1[2,72]	27.6	0.185	4.81	18.7	27.1	37.3	676.0	0.133	1.01
b1[2,73]	2.02	0.0182	0.588	1.09	1.95	3.3	1042.0	0.205	1.01
b1[2,74]	24.2	0.102	4.48	16.4	23.7	33.8	1930.0	0.379	1.0
b1[2,75]	26.4	0.0997	4.82	17.6	25.9	36.4	2334.0	0.458	1.0
b1[2,76]	6.16	0.0163	0.84	4.6	6.1	7.84	2647.0	0.52	1.0
