name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr[5,101]	0.513	0.00852	0.504	-0.49	0.502	1.49	3499.0	0.864	1.0
theta_c_pr[5,102]	-0.367	0.0101	0.511	-1.38	-0.386	0.631	2588.0	0.639	1.0
theta_c_pr[5,103]	-0.854	0.0159	0.834	-2.44	-0.892	0.773	2763.0	0.683	1.0
theta_d_pr[1,1]	0.857	0.0121	0.83	-0.918	0.868	2.38	4708.0	1.16	1.0
theta_d_pr[1,2]	-0.57	0.00916	0.389	-1.27	-0.607	0.268	1800.0	0.445	1.01
theta_d_pr[1,3]	-0.304	0.0107	0.573	-1.52	-0.322	0.808	2841.0	0.702	1.0
theta_d_pr[1,4]	-0.202	0.00922	0.644	-1.57	-0.194	0.978	4872.0	1.2	1.0
theta_d_pr[1,5]	0.0799	0.00985	0.59	-1.16	0.0648	1.22	3585.0	0.886	1.0
theta_d_pr[1,6]	0.55	0.0111	0.709	-0.876	0.527	1.95	4112.0	1.02	1.0
theta_d_pr[1,7]	-0.915	0.0118	0.664	-2.25	-0.95	0.475	3170.0	0.783	1.0
theta_d_pr[1,8]	0.058	0.0109	0.814	-1.54	0.0367	1.63	5581.0	1.38	1.0
theta_d_pr[1,9]	1.97	0.00978	0.607	0.849	1.93	3.18	3852.0	0.952	1.0
theta_d_pr[1,10]	0.831	0.0143	0.861	-1.01	0.855	2.37	3627.0	0.896	1.0
theta_d_pr[1,11]	0.239	0.0123	0.817	-1.47	0.228	1.79	4431.0	1.09	1.0
theta_d_pr[1,12]	-0.00875	0.0114	0.529	-0.928	-0.0743	1.14	2149.0	0.531	1.0
theta_d_pr[1,13]	1.15	0.0114	0.794	-0.617	1.16	2.59	4854.0	1.2	1.0
theta_d_pr[1,14]	-1.36	0.00847	0.313	-2.04	-1.34	-0.843	1366.0	0.338	1.0
theta_d_pr[1,15]	0.248	0.0102	0.592	-1.02	0.252	1.4	3379.0	0.835	1.0
theta_d_pr[1,16]	-0.113	0.0111	0.781	-1.63	-0.13	1.4	4935.0	1.22	1.0
theta_d_pr[1,17]	0.421	0.0107	0.795	-1.15	0.403	1.94	5493.0	1.36	1.0
theta_d_pr[1,18]	0.114	0.0114	0.876	-1.68	0.112	1.74	5888.0	1.45	1.0
theta_d_pr[1,19]	0.512	0.0116	0.776	-1.1	0.511	1.95	4457.0	1.1	1.0
theta_d_pr[1,20]	0.0703	0.0117	0.769	-1.49	0.0467	1.58	4310.0	1.06	1.0
theta_d_pr[1,21]	-0.377	0.00982	0.869	-2.12	-0.382	1.26	7823.0	1.93	0.999
theta_d_pr[1,22]	0.412	0.0107	0.834	-1.29	0.426	1.92	6099.0	1.51	1.0
theta_d_pr[1,23]	-0.777	0.00728	0.328	-1.48	-0.77	-0.185	2025.0	0.5	1.0
theta_d_pr[1,24]	-0.4	0.00968	0.62	-1.68	-0.411	0.802	4110.0	1.02	0.999
theta_d_pr[1,25]	-1.51	0.0129	0.688	-2.88	-1.52	-0.108	2828.0	0.699	0.999
theta_d_pr[1,26]	-0.114	0.0108	0.887	-1.95	-0.0992	1.57	6698.0	1.66	1.0
theta_d_pr[1,27]	-0.616	0.0098	0.393	-1.33	-0.649	0.253	1608.0	0.397	1.0
theta_d_pr[1,28]	0.778	0.0115	0.859	-1.04	0.775	2.36	5588.0	1.38	1.0
theta_d_pr[1,29]	-1.08	0.0127	0.92	-2.91	-1.1	0.7	5269.0	1.3	1.0
theta_d_pr[1,30]	0.551	0.00938	0.63	-0.686	0.526	1.79	4520.0	1.12	1.0
theta_d_pr[1,31]	-1.5	0.00975	0.447	-2.55	-1.48	-0.75	2106.0	0.52	1.0
theta_d_pr[1,32]	-0.54	0.0145	0.847	-2.24	-0.556	1.08	3420.0	0.845	1.0
theta_d_pr[1,33]	0.58	0.0099	0.56	-0.47	0.55	1.69	3193.0	0.789	1.0
theta_d_pr[1,34]	0.614	0.0107	0.717	-0.903	0.63	1.94	4490.0	1.11	1.0
theta_d_pr[1,35]	1.2	0.0133	0.809	-0.587	1.21	2.67	3723.0	0.92	1.0
theta_d_pr[1,36]	-1.18	0.00975	0.692	-2.69	-1.16	0.13	5033.0	1.24	1.0
theta_d_pr[1,37]	-0.554	0.01	0.423	-1.49	-0.555	0.224	1778.0	0.439	1.0
theta_d_pr[1,38]	-0.452	0.00764	0.327	-1.1	-0.458	0.165	1829.0	0.452	1.0
theta_d_pr[1,39]	-0.0223	0.0112	0.548	-0.918	-0.11	1.22	2413.0	0.596	1.0
theta_d_pr[1,40]	0.0374	0.0108	0.639	-1.17	-0.0209	1.37	3509.0	0.867	1.0
theta_d_pr[1,41]	-0.966	0.0134	0.6	-2.08	-1.03	0.363	2010.0	0.497	1.0
theta_d_pr[1,42]	0.0357	0.011	0.859	-1.71	0.0399	1.66	6112.0	1.51	0.999
theta_d_pr[1,43]	0.642	0.0115	0.678	-0.841	0.646	1.92	3452.0	0.853	1.0
theta_d_pr[1,44]	-0.0564	0.012	0.513	-0.914	-0.129	1.07	1836.0	0.454	1.0
theta_d_pr[1,45]	0.0848	0.0123	0.77	-1.49	0.054	1.59	3892.0	0.962	1.0
theta_d_pr[1,46]	-0.726	0.00966	0.828	-2.44	-0.734	0.838	7349.0	1.82	1.0
theta_d_pr[1,47]	-0.843	0.00974	0.618	-2.18	-0.813	0.26	4031.0	0.996	1.0
theta_d_pr[1,48]	0.123	0.0123	0.786	-1.5	0.115	1.57	4117.0	1.02	1.0
theta_d_pr[1,49]	0.535	0.00833	0.552	-0.599	0.52	1.61	4399.0	1.09	1.0
theta_d_pr[1,50]	-1.33	0.00737	0.338	-2.09	-1.31	-0.738	2099.0	0.519	1.0
theta_d_pr[1,51]	-0.651	0.0115	0.768	-2.15	-0.685	0.908	4473.0	1.11	1.0
theta_d_pr[1,52]	1.0	0.0101	0.687	-0.399	0.986	2.33	4626.0	1.14	1.0
theta_d_pr[1,53]	-1.28	0.00714	0.319	-1.96	-1.27	-0.732	1997.0	0.494	1.0
theta_d_pr[1,54]	0.177	0.00913	0.492	-0.907	0.175	1.08	2909.0	0.719	1.0
theta_d_pr[1,55]	0.228	0.0128	0.893	-1.63	0.235	1.89	4865.0	1.2	1.0
theta_d_pr[1,56]	-0.544	0.0105	0.882	-2.36	-0.551	1.16	7039.0	1.74	1.0
theta_d_pr[1,57]	0.567	0.00933	0.524	-0.405	0.521	1.65	3151.0	0.779	1.0
theta_d_pr[1,58]	-0.802	0.0104	0.546	-1.91	-0.822	0.298	2778.0	0.687	1.0
theta_d_pr[1,59]	-1.05	0.0142	0.72	-2.4	-1.11	0.488	2574.0	0.636	1.0
theta_d_pr[1,60]	0.215	0.00726	0.363	-0.468	0.194	0.971	2505.0	0.619	1.0
theta_d_pr[1,61]	0.153	0.0102	0.804	-1.46	0.145	1.69	6216.0	1.54	0.999
theta_d_pr[1,62]	-0.726	0.00665	0.293	-1.35	-0.727	-0.181	1943.0	0.48	1.0
theta_d_pr[1,63]	0.347	0.0105	0.872	-1.46	0.364	1.94	6854.0	1.69	0.999
theta_d_pr[1,64]	-0.0427	0.0104	0.825	-1.77	-0.0512	1.54	6244.0	1.54	0.999
theta_d_pr[1,65]	0.62	0.0127	0.754	-0.976	0.622	2.06	3522.0	0.87	1.0
theta_d_pr[1,66]	0.721	0.0111	0.685	-0.793	0.729	2.0	3804.0	0.94	1.0
theta_d_pr[1,67]	0.298	0.011	0.61	-1.02	0.307	1.47	3084.0	0.762	1.0
theta_d_pr[1,68]	0.693	0.0105	0.735	-0.905	0.714	2.05	4908.0	1.21	1.0
theta_d_pr[1,69]	-1.5	0.0175	0.742	-2.89	-1.55	0.148	1789.0	0.442	1.0
theta_d_pr[1,70]	-0.407	0.0124	0.526	-1.38	-0.464	0.737	1798.0	0.444	1.01
theta_d_pr[1,71]	-1.13	0.012	0.784	-2.72	-1.16	0.435	4281.0	1.06	1.0
theta_d_pr[1,72]	1.04	0.0104	0.641	-0.251	1.02	2.28	3831.0	0.947	0.999
theta_d_pr[1,73]	0.826	0.00968	0.818	-0.827	0.832	2.37	7136.0	1.76	1.0
theta_d_pr[1,74]	0.851	0.0107	0.689	-0.733	0.876	2.13	4151.0	1.03	1.0
theta_d_pr[1,75]	0.198	0.00984	0.835	-1.52	0.221	1.79	7199.0	1.78	0.999
theta_d_pr[1,76]	1.01	0.0109	0.798	-0.742	1.03	2.51	5328.0	1.32	1.0
theta_d_pr[1,77]	0.32	0.0123	0.787	-1.32	0.316	1.78	4086.0	1.01	1.0
theta_d_pr[1,78]	0.457	0.0124	0.718	-1.11	0.486	1.74	3338.0	0.825	1.0
theta_d_pr[1,79]	-0.241	0.00937	0.624	-1.54	-0.239	0.918	4428.0	1.09	1.0
theta_d_pr[1,80]	0.421	0.00988	0.512	-0.519	0.38	1.51	2682.0	0.663	1.0
theta_d_pr[1,81]	0.201	0.00977	0.847	-1.52	0.184	1.78	7505.0	1.85	1.0
theta_d_pr[1,82]	-0.521	0.0109	0.513	-1.56	-0.552	0.527	2199.0	0.543	1.0
theta_d_pr[1,83]	0.181	0.0108	0.853	-1.59	0.187	1.78	6269.0	1.55	1.0
theta_d_pr[1,84]	0.308	0.0108	0.567	-0.644	0.228	1.59	2748.0	0.679	1.0
theta_d_pr[1,85]	-0.154	0.0115	0.844	-1.89	-0.149	1.43	5397.0	1.33	1.0
theta_d_pr[1,86]	1.35	0.0102	0.681	0.0663	1.31	2.73	4437.0	1.1	1.0
theta_d_pr[1,87]	0.118	0.0111	0.785	-1.46	0.114	1.64	4984.0	1.23	1.0
theta_d_pr[1,88]	-0.0766	0.0115	0.855	-1.82	-0.0837	1.51	5545.0	1.37	1.0
theta_d_pr[1,89]	0.693	0.00998	0.518	-0.292	0.656	1.73	2692.0	0.665	1.0
theta_d_pr[1,90]	-1.41	0.0108	0.605	-2.73	-1.4	-0.34	3168.0	0.783	1.0
theta_d_pr[1,91]	-0.61	0.0108	0.894	-2.39	-0.615	1.09	6830.0	1.69	0.999
theta_d_pr[1,92]	0.442	0.0112	0.759	-1.15	0.42	1.89	4620.0	1.14	0.999
theta_d_pr[1,93]	0.118	0.0114	0.788	-1.49	0.099	1.63	4761.0	1.18	0.999
theta_d_pr[1,94]	-0.0684	0.0089	0.429	-0.811	-0.123	0.874	2325.0	0.574	1.0
theta_d_pr[1,95]	0.442	0.0107	0.693	-0.927	0.415	1.81	4155.0	1.03	1.0
theta_d_pr[1,96]	1.7	0.0151	0.741	-0.0809	1.72	3.01	2409.0	0.595	1.0
theta_d_pr[1,97]	-0.0664	0.00629	0.264	-0.592	-0.0681	0.441	1756.0	0.434	1.01
theta_d_pr[1,98]	0.397	0.0108	0.748	-1.17	0.406	1.79	4785.0	1.18	1.0
theta_d_pr[1,99]	-0.269	0.0131	0.776	-1.83	-0.306	1.3	3529.0	0.872	1.0
theta_d_pr[1,100]	-0.417	0.00754	0.333	-1.13	-0.406	0.173	1949.0	0.481	1.0
theta_d_pr[1,101]	0.491	0.0114	0.794	-1.25	0.523	1.91	4825.0	1.19	1.0
theta_d_pr[1,102]	-0.0682	0.0121	0.765	-1.65	-0.0804	1.4	3969.0	0.981	0.999
theta_d_pr[1,103]	-0.674	0.0109	0.479	-1.6	-0.702	0.321	1926.0	0.476	1.0
theta_d_pr[2,1]	0.259	0.00941	0.805	-1.46	0.261	1.82	7314.0	1.81	1.0
theta_d_pr[2,2]	0.331	0.00675	0.528	-0.765	0.33	1.31	6124.0	1.51	1.0
theta_d_pr[2,3]	0.209	0.00699	0.572	-0.952	0.202	1.32	6695.0	1.65	1.0
theta_d_pr[2,4]	-0.126	0.0103	0.846	-1.83	-0.141	1.5	6797.0	1.68	1.0
theta_d_pr[2,5]	0.935	0.00922	0.718	-0.514	0.931	2.27	6066.0	1.5	1.0
theta_d_pr[2,6]	-0.765	0.00884	0.731	-2.34	-0.759	0.597	6840.0	1.69	0.999
theta_d_pr[2,7]	1.05	0.00819	0.706	-0.376	1.05	2.4	7426.0	1.83	1.0
theta_d_pr[2,8]	-0.812	0.0103	0.881	-2.64	-0.811	0.816	7279.0	1.8	1.0
theta_d_pr[2,9]	-0.00795	0.00726	0.612	-1.27	-0.0187	1.17	7101.0	1.75	0.999
theta_d_pr[2,10]	-0.033	0.00881	0.742	-1.57	-0.033	1.35	7093.0	1.75	0.999
theta_d_pr[2,11]	0.453	0.00703	0.599	-0.743	0.455	1.59	7250.0	1.79	0.999
theta_d_pr[2,12]	-0.403	0.00922	0.67	-1.76	-0.405	0.873	5279.0	1.3	1.0
theta_d_pr[2,13]	-0.687	0.0091	0.745	-2.24	-0.68	0.739	6698.0	1.66	1.0
theta_d_pr[2,14]	0.254	0.00735	0.57	-0.932	0.261	1.33	6028.0	1.49	1.0
theta_d_pr[2,15]	-0.241	0.0087	0.641	-1.53	-0.241	0.98	5436.0	1.34	1.0
theta_d_pr[2,16]	1.0	0.00965	0.846	-0.702	0.986	2.62	7687.0	1.9	0.999
theta_d_pr[2,17]	0.614	0.0086	0.749	-0.965	0.613	1.98	7590.0	1.88	1.0
theta_d_pr[2,18]	-0.386	0.00928	0.882	-2.13	-0.39	1.28	9038.0	2.23	1.0
theta_d_pr[2,19]	-0.351	0.008	0.661	-1.75	-0.341	0.862	6814.0	1.68	1.0
theta_d_pr[2,20]	0.511	0.00836	0.67	-0.873	0.508	1.75	6427.0	1.59	1.0
theta_d_pr[2,21]	0.658	0.00983	0.84	-1.03	0.661	2.22	7313.0	1.81	1.0
theta_d_pr[2,22]	0.192	0.00884	0.747	-1.33	0.191	1.59	7146.0	1.77	1.0
theta_d_pr[2,23]	-0.765	0.0073	0.599	-2.03	-0.755	0.344	6727.0	1.66	1.0
theta_d_pr[2,24]	1.02	0.00909	0.759	-0.541	1.01	2.44	6972.0	1.72	1.0
theta_d_pr[2,25]	0.299	0.00831	0.635	-0.995	0.299	1.5	5837.0	1.44	1.0
theta_d_pr[2,26]	0.111	0.00844	0.747	-1.44	0.107	1.5	7823.0	1.93	1.0
theta_d_pr[2,27]	-2.26	0.00723	0.562	-3.42	-2.26	-1.22	6049.0	1.49	1.0
theta_d_pr[2,28]	-0.112	0.00934	0.804	-1.76	-0.114	1.36	7402.0	1.83	1.0
theta_d_pr[2,29]	0.101	0.00962	0.819	-1.62	0.126	1.61	7241.0	1.79	1.0
theta_d_pr[2,30]	-1.59	0.0093	0.783	-3.21	-1.59	-0.14	7088.0	1.75	1.0
theta_d_pr[2,31]	-1.79	0.00716	0.559	-2.98	-1.79	-0.775	6102.0	1.51	1.0
theta_d_pr[2,32]	0.0319	0.00789	0.678	-1.37	0.0423	1.28	7384.0	1.82	1.0
theta_d_pr[2,33]	0.189	0.00827	0.65	-1.09	0.179	1.43	6183.0	1.53	1.0
theta_d_pr[2,34]	0.886	0.00896	0.761	-0.637	0.868	2.34	7216.0	1.78	1.0
theta_d_pr[2,35]	0.707	0.00904	0.754	-0.87	0.707	2.13	6947.0	1.72	0.999
theta_d_pr[2,36]	0.421	0.00829	0.735	-1.09	0.407	1.8	7867.0	1.94	1.0
theta_d_pr[2,37]	0.713	0.00799	0.573	-0.444	0.711	1.79	5143.0	1.27	1.0
theta_d_pr[2,38]	1.1	0.00766	0.577	-0.0893	1.09	2.18	5688.0	1.41	1.0
theta_d_pr[2,39]	0.115	0.00749	0.552	-1.05	0.115	1.15	5426.0	1.34	1.0
theta_d_pr[2,40]	-1.5	0.00729	0.579	-2.75	-1.49	-0.433	6305.0	1.56	1.0
theta_d_pr[2,41]	-0.61	0.00667	0.522	-1.66	-0.601	0.389	6108.0	1.51	1.0
theta_d_pr[2,42]	-0.779	0.00932	0.845	-2.52	-0.78	0.845	8219.0	2.03	1.0
theta_d_pr[2,43]	0.195	0.00918	0.728	-1.26	0.181	1.62	6277.0	1.55	1.0
theta_d_pr[2,44]	0.649	0.00795	0.586	-0.537	0.642	1.78	5430.0	1.34	1.0
theta_d_pr[2,45]	0.432	0.00819	0.677	-0.952	0.43	1.7	6827.0	1.69	1.0
theta_d_pr[2,46]	0.359	0.00984	0.843	-1.4	0.365	1.9	7335.0	1.81	1.0
theta_d_pr[2,47]	0.0964	0.00877	0.711	-1.37	0.087	1.43	6568.0	1.62	1.0
theta_d_pr[2,48]	0.964	0.00962	0.731	-0.55	0.965	2.33	5777.0	1.43	0.999
theta_d_pr[2,49]	-0.362	0.0097	0.776	-1.94	-0.368	1.08	6410.0	1.58	1.0
theta_d_pr[2,50]	0.0691	0.00687	0.553	-1.06	0.0789	1.12	6472.0	1.6	1.0
theta_d_pr[2,51]	-0.269	0.00693	0.57	-1.47	-0.261	0.753	6772.0	1.67	1.0
theta_d_pr[2,52]	0.601	0.0107	0.807	-1.03	0.588	2.17	5696.0	1.41	1.0
theta_d_pr[2,53]	-0.968	0.00678	0.529	-2.08	-0.967	0.00808	6079.0	1.5	1.0
theta_d_pr[2,54]	-0.957	0.00846	0.658	-2.36	-0.952	0.278	6061.0	1.5	1.0
theta_d_pr[2,55]	0.0617	0.00912	0.79	-1.6	0.0738	1.54	7496.0	1.85	0.999
theta_d_pr[2,56]	1.26	0.0091	0.788	-0.415	1.26	2.73	7495.0	1.85	1.0
theta_d_pr[2,57]	-1.6	0.00906	0.645	-2.97	-1.59	-0.435	5071.0	1.25	1.0
theta_d_pr[2,58]	1.36	0.00896	0.709	-0.0661	1.36	2.69	6259.0	1.55	1.0
theta_d_pr[2,59]	-0.342	0.00683	0.575	-1.54	-0.346	0.757	7081.0	1.75	1.0
theta_d_pr[2,60]	0.561	0.00762	0.631	-0.714	0.55	1.76	6858.0	1.69	0.999
theta_d_pr[2,61]	-0.992	0.00962	0.775	-2.59	-0.979	0.488	6484.0	1.6	1.0
theta_d_pr[2,62]	-0.042	0.00702	0.562	-1.23	-0.0387	1.03	6421.0	1.59	1.0
theta_d_pr[2,63]	0.571	0.00965	0.858	-1.26	0.582	2.18	7899.0	1.95	0.999
theta_d_pr[2,64]	-0.549	0.00886	0.813	-2.21	-0.546	1.0	8412.0	2.08	1.0
theta_d_pr[2,65]	-0.361	0.00714	0.612	-1.64	-0.353	0.76	7333.0	1.81	1.0
theta_d_pr[2,66]	0.0502	0.00941	0.76	-1.57	0.0529	1.51	6523.0	1.61	1.0
theta_d_pr[2,67]	0.151	0.00946	0.659	-1.22	0.148	1.4	4861.0	1.2	1.0
theta_d_pr[2,68]	0.526	0.00875	0.785	-1.08	0.526	2.0	8044.0	1.99	1.0
theta_d_pr[2,69]	-0.831	0.00702	0.572	-2.05	-0.836	0.233	6626.0	1.64	1.0
theta_d_pr[2,70]	-0.183	0.0078	0.604	-1.43	-0.179	0.924	5991.0	1.48	1.0
theta_d_pr[2,71]	-1.02	0.009	0.755	-2.56	-1.01	0.39	7036.0	1.74	0.999
theta_d_pr[2,72]	-0.542	0.00724	0.6	-1.77	-0.539	0.592	6869.0	1.7	1.0
theta_d_pr[2,73]	-1.08	0.00889	0.79	-2.69	-1.08	0.424	7884.0	1.95	1.0
theta_d_pr[2,74]	0.4	0.00826	0.67	-0.969	0.383	1.66	6576.0	1.62	1.0
theta_d_pr[2,75]	-0.584	0.0102	0.837	-2.28	-0.595	1.01	6701.0	1.66	1.0
theta_d_pr[2,76]	0.422	0.00945	0.753	-1.15	0.416	1.88	6363.0	1.57	1.0
theta_d_pr[2,77]	0.126	0.00848	0.667	-1.25	0.135	1.38	6191.0	1.53	0.999
theta_d_pr[2,78]	-0.408	0.00873	0.72	-1.88	-0.414	0.975	6797.0	1.68	0.999
theta_d_pr[2,79]	0.417	0.00922	0.724	-1.08	0.403	1.76	6168.0	1.52	1.0
theta_d_pr[2,80]	-0.081	0.00802	0.669	-1.45	-0.0834	1.19	6969.0	1.72	1.0
theta_d_pr[2,81]	0.864	0.00974	0.832	-0.832	0.872	2.43	7289.0	1.8	0.999
theta_d_pr[2,82]	-0.0927	0.0078	0.64	-1.42	-0.0993	1.11	6723.0	1.66	1.0
theta_d_pr[2,83]	0.237	0.00873	0.801	-1.38	0.224	1.78	8432.0	2.08	1.0
theta_d_pr[2,84]	-1.18	0.0069	0.556	-2.35	-1.18	-0.146	6504.0	1.61	1.0
theta_d_pr[2,85]	-0.536	0.00885	0.807	-2.21	-0.535	1.0	8324.0	2.06	1.0
theta_d_pr[2,86]	1.09	0.00897	0.752	-0.497	1.08	2.52	7029.0	1.74	1.0
theta_d_pr[2,87]	0.0154	0.00886	0.759	-1.53	0.0151	1.43	7330.0	1.81	1.0
theta_d_pr[2,88]	0.533	0.00901	0.814	-1.14	0.547	2.07	8153.0	2.01	1.0
theta_d_pr[2,89]	0.195	0.00864	0.7	-1.24	0.202	1.51	6555.0	1.62	1.0
theta_d_pr[2,90]	-0.655	0.0091	0.772	-2.26	-0.66	0.781	7187.0	1.78	1.0
theta_d_pr[2,91]	0.363	0.00929	0.788	-1.26	0.359	1.84	7199.0	1.78	0.999
theta_d_pr[2,92]	-0.229	0.00848	0.707	-1.68	-0.236	1.11	6951.0	1.72	1.0
theta_d_pr[2,93]	-0.597	0.00929	0.729	-2.13	-0.595	0.755	6154.0	1.52	1.0
theta_d_pr[2,94]	-0.204	0.00683	0.564	-1.37	-0.201	0.842	6816.0	1.68	0.999
theta_d_pr[2,95]	1.19	0.0081	0.671	-0.185	1.19	2.47	6852.0	1.69	1.0
theta_d_pr[2,96]	0.672	0.00856	0.672	-0.682	0.648	1.95	6154.0	1.52	1.0
theta_d_pr[2,97]	0.534	0.00709	0.545	-0.602	0.536	1.55	5912.0	1.46	1.0
theta_d_pr[2,98]	-0.274	0.00867	0.762	-1.84	-0.27	1.15	7711.0	1.91	1.0
theta_d_pr[2,99]	0.771	0.00908	0.711	-0.739	0.777	2.1	6121.0	1.51	1.0
theta_d_pr[2,100]	-0.32	0.00711	0.577	-1.55	-0.315	0.741	6600.0	1.63	1.0
theta_d_pr[2,101]	0.0988	0.00981	0.785	-1.51	0.103	1.54	6409.0	1.58	1.0
theta_d_pr[2,102]	0.277	0.00814	0.691	-1.15	0.262	1.61	7201.0	1.78	1.0
theta_d_pr[2,103]	0.396	0.00624	0.531	-0.701	0.398	1.4	7228.0	1.79	1.0
theta_d_pr[3,1]	-0.398	0.012	0.786	-2.05	-0.392	1.07	4260.0	1.05	1.0
theta_d_pr[3,2]	0.975	0.00584	0.411	0.157	0.966	1.76	4956.0	1.22	1.0
theta_d_pr[3,3]	0.93	0.00737	0.514	-0.0992	0.925	1.9	4863.0	1.2	1.0
theta_d_pr[3,4]	-0.73	0.0085	0.664	-2.13	-0.705	0.49	6098.0	1.51	1.0
theta_d_pr[3,5]	1.07	0.00787	0.563	-0.0532	1.07	2.17	5112.0	1.26	1.0
theta_d_pr[3,6]	1.28	0.00858	0.648	-0.017	1.27	2.53	5709.0	1.41	1.0
theta_d_pr[3,7]	-0.0917	0.00942	0.681	-1.5	-0.0889	1.16	5231.0	1.29	1.0
theta_d_pr[3,8]	-1.19	0.0093	0.754	-2.72	-1.21	0.234	6587.0	1.63	1.0
theta_d_pr[3,9]	-0.1	0.00792	0.575	-1.28	-0.0956	0.971	5264.0	1.3	0.999
theta_d_pr[3,10]	1.06	0.0095	0.646	-0.224	1.04	2.35	4624.0	1.14	1.0
theta_d_pr[3,11]	-1.44	0.00889	0.719	-2.93	-1.44	-0.0785	6547.0	1.62	1.0
theta_d_pr[3,12]	0.218	0.00666	0.448	-0.699	0.216	1.06	4526.0	1.12	1.0
theta_d_pr[3,13]	-0.474	0.00906	0.705	-1.94	-0.47	0.867	6054.0	1.5	1.0
theta_d_pr[3,14]	0.909	0.00638	0.466	-0.0406	0.902	1.81	5337.0	1.32	1.0
theta_d_pr[3,15]	-0.875	0.00714	0.541	-2.03	-0.86	0.12	5738.0	1.42	1.0
theta_d_pr[3,16]	0.714	0.0102	0.767	-0.862	0.723	2.13	5679.0	1.4	1.0
theta_d_pr[3,17]	-0.379	0.00787	0.633	-1.72	-0.375	0.817	6470.0	1.6	1.0
theta_d_pr[3,18]	-0.0438	0.00966	0.806	-1.67	-0.0381	1.51	6977.0	1.72	1.0
theta_d_pr[3,19]	-0.104	0.00979	0.667	-1.47	-0.103	1.14	4635.0	1.15	1.0
theta_d_pr[3,20]	-1.44	0.00791	0.624	-2.7	-1.43	-0.282	6210.0	1.53	1.0
theta_d_pr[3,21]	0.417	0.0097	0.797	-1.25	0.425	1.92	6751.0	1.67	1.0
theta_d_pr[3,22]	0.34	0.00828	0.69	-1.15	0.348	1.65	6948.0	1.72	1.0
theta_d_pr[3,23]	-0.712	0.00823	0.581	-1.96	-0.703	0.344	4996.0	1.23	0.999
theta_d_pr[3,24]	1.02	0.00842	0.661	-0.275	1.02	2.29	6165.0	1.52	1.0
theta_d_pr[3,25]	0.075	0.00961	0.668	-1.37	0.0791	1.3	4830.0	1.19	1.0
theta_d_pr[3,26]	0.224	0.00818	0.685	-1.2	0.23	1.51	7017.0	1.73	1.0
theta_d_pr[3,27]	0.528	0.00584	0.398	-0.302	0.534	1.27	4648.0	1.15	1.0
theta_d_pr[3,28]	-1.34	0.00818	0.719	-2.83	-1.33	-0.0117	7723.0	1.91	1.0
theta_d_pr[3,29]	0.324	0.00853	0.673	-1.1	0.324	1.57	6232.0	1.54	0.999
theta_d_pr[3,30]	-0.198	0.00833	0.693	-1.63	-0.187	1.08	6916.0	1.71	1.0
theta_d_pr[3,31]	0.197	0.00678	0.478	-0.827	0.209	1.07	4982.0	1.23	1.0
theta_d_pr[3,32]	-0.185	0.00905	0.65	-1.54	-0.168	1.02	5154.0	1.27	1.0
theta_d_pr[3,33]	-0.312	0.0183	0.685	-1.74	-0.32	0.978	1401.0	0.346	1.0
theta_d_pr[3,34]	-0.526	0.00902	0.697	-1.95	-0.522	0.79	5979.0	1.48	1.0
theta_d_pr[3,35]	-0.442	0.00821	0.628	-1.75	-0.427	0.733	5842.0	1.44	1.0
theta_d_pr[3,36]	-0.205	0.00801	0.66	-1.55	-0.204	1.03	6785.0	1.68	1.0
theta_d_pr[3,37]	-0.463	0.00625	0.41	-1.35	-0.463	0.294	4300.0	1.06	1.0
theta_d_pr[3,38]	0.109	0.00655	0.457	-0.862	0.109	0.975	4862.0	1.2	1.0
theta_d_pr[3,39]	1.19	0.00645	0.439	0.308	1.19	2.05	4638.0	1.15	1.0
theta_d_pr[3,40]	1.04	0.00853	0.615	-0.208	1.02	2.25	5195.0	1.28	1.0
theta_d_pr[3,41]	-0.0219	0.00605	0.432	-0.913	-0.0213	0.79	5105.0	1.26	1.0
theta_d_pr[3,42]	-0.452	0.00938	0.793	-2.07	-0.447	1.04	7159.0	1.77	1.0
theta_d_pr[3,43]	0.271	0.0101	0.665	-1.09	0.273	1.54	4295.0	1.06	1.0
theta_d_pr[3,44]	0.00174	0.00591	0.42	-0.883	0.0119	0.785	5047.0	1.25	1.0
theta_d_pr[3,45]	-0.877	0.00974	0.702	-2.32	-0.882	0.466	5201.0	1.29	1.0
theta_d_pr[3,46]	0.153	0.00843	0.71	-1.32	0.152	1.5	7083.0	1.75	1.0
theta_d_pr[3,47]	1.45	0.00731	0.598	0.221	1.45	2.57	6705.0	1.66	1.0
theta_d_pr[3,48]	-0.0783	0.00835	0.616	-1.33	-0.0842	1.1	5453.0	1.35	1.0
theta_d_pr[3,49]	-1.36	0.00863	0.673	-2.75	-1.35	-0.0921	6075.0	1.5	1.0
theta_d_pr[3,50]	-0.388	0.00826	0.536	-1.57	-0.365	0.567	4208.0	1.04	1.0
theta_d_pr[3,51]	-0.295	0.00902	0.724	-1.8	-0.276	1.01	6438.0	1.59	1.0
theta_d_pr[3,52]	0.386	0.00736	0.564	-0.799	0.39	1.45	5874.0	1.45	1.0
theta_d_pr[3,53]	-0.659	0.00806	0.481	-1.72	-0.645	0.196	3562.0	0.88	1.0
