Subject,Block,Trial,Valence,Exposure,Action,Robot,Rune,Color,Correct,Choice,RT,Accuracy,Sham,Outcome,TotalKeys
0ubclurpshlgyru3cwo3stun,2,208,Lose,52,Go,GAL,rune_01_ear,blue,1,1,0.594,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,2,209,Win,53,No-Go,NGW,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,2,210,Win,53,Go,GW,rune_01_ger,yellow,1,1,0.301,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,2,211,Lose,53,Go,GAL,rune_01_ear,blue,1,1,0.394,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,2,212,Lose,53,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,2,213,Win,54,Go,GW,rune_01_ger,yellow,1,1,0.329,1,1.0,+1,1
0ubclurpshlgyru3cwo3stun,2,214,Lose,54,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,2,215,Lose,54,Go,GAL,rune_01_ear,blue,1,1,0.414,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,2,216,Win,54,No-Go,NGW,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,2,217,Lose,55,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,1.0,-10,0
0ubclurpshlgyru3cwo3stun,2,218,Win,55,Go,GW,rune_01_ger,yellow,1,1,0.508,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,2,219,Lose,55,Go,GAL,rune_01_ear,blue,1,1,0.458,1,1.0,-10,1
0ubclurpshlgyru3cwo3stun,2,220,Win,55,No-Go,NGW,rune_01_yr,yellow,0,0,,1,1.0,+1,0
0ubclurpshlgyru3cwo3stun,2,221,Lose,56,Go,GAL,rune_01_ear,blue,1,1,0.497,1,1.0,-10,1
0ubclurpshlgyru3cwo3stun,2,222,Lose,56,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,1.0,-10,0
0ubclurpshlgyru3cwo3stun,2,223,Win,56,Go,GW,rune_01_ger,yellow,1,1,0.38,1,1.0,+1,1
0ubclurpshlgyru3cwo3stun,2,224,Win,56,No-Go,NGW,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,2,225,Lose,57,Go,GAL,rune_01_ear,blue,1,1,0.476,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,2,226,Lose,57,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,2,227,Win,57,No-Go,NGW,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,2,228,Win,57,Go,GW,rune_01_ger,yellow,1,1,0.285,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,2,229,Lose,58,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,2,230,Win,58,No-Go,NGW,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,2,231,Win,58,Go,GW,rune_01_ger,yellow,1,1,0.3,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,2,232,Lose,58,Go,GAL,rune_01_ear,blue,1,1,0.438,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,2,233,Lose,59,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,2,234,Win,59,Go,GW,rune_01_ger,yellow,1,1,0.31,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,2,235,Win,59,No-Go,NGW,rune_01_yr,yellow,0,0,,1,1.0,+1,0
0ubclurpshlgyru3cwo3stun,2,236,Lose,59,Go,GAL,rune_01_ear,blue,1,1,0.455,1,0.0,-1,1
0ubclurpshlgyru3cwo3stun,2,237,Win,60,No-Go,NGW,rune_01_yr,yellow,0,0,,1,0.0,+10,0
0ubclurpshlgyru3cwo3stun,2,238,Win,60,Go,GW,rune_01_ger,yellow,1,1,0.264,1,0.0,+10,1
0ubclurpshlgyru3cwo3stun,2,239,Lose,60,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
0ubclurpshlgyru3cwo3stun,2,240,Lose,60,Go,GAL,rune_01_ear,blue,1,1,0.456,1,0.0,-1,1
11tg5yxy1g1hl5rwr7qap82j,1,1,Lose,1,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.339,0,1.0,-1,1
11tg5yxy1g1hl5rwr7qap82j,1,2,Win,1,Go,GW,rune_01_ear,yellow,1,1,0.018,1,0.0,+10,4
11tg5yxy1g1hl5rwr7qap82j,1,3,Win,1,No-Go,NGW,rune_01_ger,yellow,0,1,0.249,0,1.0,+10,3
11tg5yxy1g1hl5rwr7qap82j,1,4,Lose,1,Go,GAL,rune_01_yr,blue,1,1,0.155,1,0.0,-1,3
11tg5yxy1g1hl5rwr7qap82j,1,5,Win,2,Go,GW,rune_01_ear,yellow,1,1,0.134,1,0.0,+10,4
11tg5yxy1g1hl5rwr7qap82j,1,6,Lose,2,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.026,0,0.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,7,Lose,2,Go,GAL,rune_01_yr,blue,1,1,0.285,1,0.0,-1,2
11tg5yxy1g1hl5rwr7qap82j,1,8,Win,2,No-Go,NGW,rune_01_ger,yellow,0,1,0.858,0,0.0,+1,2
11tg5yxy1g1hl5rwr7qap82j,1,9,Win,3,Go,GW,rune_01_ear,yellow,1,1,0.045,1,0.0,+10,8
11tg5yxy1g1hl5rwr7qap82j,1,10,Lose,3,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.047,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,11,Win,3,No-Go,NGW,rune_01_ger,yellow,0,1,0.2,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,12,Lose,3,Go,GAL,rune_01_yr,blue,1,1,0.495,1,0.0,-1,1
11tg5yxy1g1hl5rwr7qap82j,1,13,Lose,4,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.498,0,0.0,-10,1
11tg5yxy1g1hl5rwr7qap82j,1,14,Lose,4,Go,GAL,rune_01_yr,blue,1,0,,0,1.0,-1,0
11tg5yxy1g1hl5rwr7qap82j,1,15,Win,4,No-Go,NGW,rune_01_ger,yellow,0,1,0.56,0,0.0,+1,2
11tg5yxy1g1hl5rwr7qap82j,1,16,Win,4,Go,GW,rune_01_ear,yellow,1,1,0.7,1,1.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,17,Win,5,Go,GW,rune_01_ear,yellow,1,1,0.47,1,0.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,18,Win,5,No-Go,NGW,rune_01_ger,yellow,0,1,0.41,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,19,Lose,5,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.655,0,0.0,-10,1
11tg5yxy1g1hl5rwr7qap82j,1,20,Lose,5,Go,GAL,rune_01_yr,blue,1,0,,0,0.0,-10,0
11tg5yxy1g1hl5rwr7qap82j,1,21,Win,6,No-Go,NGW,rune_01_ger,yellow,0,1,1.021,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,22,Win,6,Go,GW,rune_01_ear,yellow,1,1,0.597,1,0.0,+10,3
11tg5yxy1g1hl5rwr7qap82j,1,23,Lose,6,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,1.0,-10,0
11tg5yxy1g1hl5rwr7qap82j,1,24,Lose,6,Go,GAL,rune_01_yr,blue,1,1,0.039,1,0.0,-1,8
11tg5yxy1g1hl5rwr7qap82j,1,25,Lose,7,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.049,0,0.0,-10,10
11tg5yxy1g1hl5rwr7qap82j,1,26,Lose,7,Go,GAL,rune_01_yr,blue,1,1,0.008,1,0.0,-1,4
11tg5yxy1g1hl5rwr7qap82j,1,27,Win,7,Go,GW,rune_01_ear,yellow,1,1,0.534,1,0.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,28,Win,7,No-Go,NGW,rune_01_ger,yellow,0,1,0.706,0,1.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,29,Lose,8,No-Go,NGAL,rune_01_ingwaz,blue,0,1,1.173,0,0.0,-10,1
11tg5yxy1g1hl5rwr7qap82j,1,30,Lose,8,Go,GAL,rune_01_yr,blue,1,1,0.693,1,1.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,31,Win,8,Go,GW,rune_01_ear,yellow,1,0,,0,0.0,+1,2
11tg5yxy1g1hl5rwr7qap82j,1,32,Win,8,No-Go,NGW,rune_01_ger,yellow,0,1,0.279,0,0.0,+1,10
11tg5yxy1g1hl5rwr7qap82j,1,33,Lose,9,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.229,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,34,Win,9,No-Go,NGW,rune_01_ger,yellow,0,1,0.398,0,0.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,1,35,Lose,9,Go,GAL,rune_01_yr,blue,1,1,0.023,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,36,Win,9,Go,GW,rune_01_ear,yellow,1,1,0.17,1,1.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,1,37,Lose,10,Go,GAL,rune_01_yr,blue,1,0,,0,0.0,-10,2
11tg5yxy1g1hl5rwr7qap82j,1,38,Win,10,Go,GW,rune_01_ear,yellow,1,1,0.554,1,0.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,39,Win,10,No-Go,NGW,rune_01_ger,yellow,0,1,0.883,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,40,Lose,10,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
11tg5yxy1g1hl5rwr7qap82j,1,41,Lose,11,Go,GAL,rune_01_yr,blue,1,0,,0,1.0,-1,0
11tg5yxy1g1hl5rwr7qap82j,1,42,Lose,11,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,0
11tg5yxy1g1hl5rwr7qap82j,1,43,Win,11,Go,GW,rune_01_ear,yellow,1,1,0.418,1,0.0,+10,1
11tg5yxy1g1hl5rwr7qap82j,1,44,Win,11,No-Go,NGW,rune_01_ger,yellow,0,1,0.437,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,45,Win,12,Go,GW,rune_01_ear,yellow,1,1,0.473,1,1.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,46,Lose,12,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,1.0,-10,0
11tg5yxy1g1hl5rwr7qap82j,1,47,Lose,12,Go,GAL,rune_01_yr,blue,1,0,,0,0.0,-10,0
11tg5yxy1g1hl5rwr7qap82j,1,48,Win,12,No-Go,NGW,rune_01_ger,yellow,0,1,0.729,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,49,Win,13,No-Go,NGW,rune_01_ger,yellow,0,1,0.572,0,0.0,+1,1
11tg5yxy1g1hl5rwr7qap82j,1,50,Lose,13,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.801,0,0.0,-10,1
11tg5yxy1g1hl5rwr7qap82j,1,51,Win,13,Go,GW,rune_01_ear,yellow,1,1,0.276,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,52,Lose,13,Go,GAL,rune_01_yr,blue,1,0,,0,0.0,-10,2
11tg5yxy1g1hl5rwr7qap82j,1,53,Lose,14,No-Go,NGAL,rune_01_ingwaz,blue,0,0,,1,0.0,-1,2
11tg5yxy1g1hl5rwr7qap82j,1,54,Win,14,Go,GW,rune_01_ear,yellow,1,1,0.1,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,55,Lose,14,Go,GAL,rune_01_yr,blue,1,1,0.28,1,0.0,-1,7
11tg5yxy1g1hl5rwr7qap82j,1,56,Win,14,No-Go,NGW,rune_01_ger,yellow,0,1,0.199,0,0.0,+1,7
11tg5yxy1g1hl5rwr7qap82j,1,57,Win,15,No-Go,NGW,rune_01_ger,yellow,0,1,0.157,0,1.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,58,Win,15,Go,GW,rune_01_ear,yellow,1,1,0.401,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,59,Lose,15,Go,GAL,rune_01_yr,blue,1,1,0.303,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,60,Lose,15,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.384,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,1,61,Lose,16,Go,GAL,rune_01_yr,blue,1,1,0.142,1,0.0,-1,1
11tg5yxy1g1hl5rwr7qap82j,1,62,Win,16,No-Go,NGW,rune_01_ger,yellow,0,1,0.448,0,1.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,63,Win,16,Go,GW,rune_01_ear,yellow,1,1,0.395,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,64,Lose,16,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.019,0,0.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,65,Lose,17,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.578,0,0.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,66,Lose,17,Go,GAL,rune_01_yr,blue,1,1,0.176,1,1.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,67,Win,17,Go,GW,rune_01_ear,yellow,1,1,0.204,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,68,Win,17,No-Go,NGW,rune_01_ger,yellow,0,1,0.383,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,69,Lose,18,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.343,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,1,70,Win,18,Go,GW,rune_01_ear,yellow,1,1,0.405,1,1.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,71,Win,18,No-Go,NGW,rune_01_ger,yellow,0,1,0.479,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,72,Lose,18,Go,GAL,rune_01_yr,blue,1,1,0.418,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,73,Win,19,No-Go,NGW,rune_01_ger,yellow,0,1,0.093,0,0.0,+1,4
11tg5yxy1g1hl5rwr7qap82j,1,74,Lose,19,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.305,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,1,75,Lose,19,Go,GAL,rune_01_yr,blue,1,1,0.264,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,76,Win,19,Go,GW,rune_01_ear,yellow,1,1,0.119,1,0.0,+10,4
11tg5yxy1g1hl5rwr7qap82j,1,77,Win,20,Go,GW,rune_01_ear,yellow,1,1,0.184,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,78,Lose,20,Go,GAL,rune_01_yr,blue,1,1,0.181,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,79,Lose,20,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.191,0,1.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,80,Win,20,No-Go,NGW,rune_01_ger,yellow,0,1,0.191,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,81,Lose,21,Go,GAL,rune_01_yr,blue,1,1,0.304,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,82,Win,21,Go,GW,rune_01_ear,yellow,1,1,0.328,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,83,Win,21,No-Go,NGW,rune_01_ger,yellow,0,1,0.262,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,84,Lose,21,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.078,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,1,85,Win,22,Go,GW,rune_01_ear,yellow,1,1,0.448,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,86,Lose,22,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.261,0,1.0,-1,4
11tg5yxy1g1hl5rwr7qap82j,1,87,Win,22,No-Go,NGW,rune_01_ger,yellow,0,1,0.407,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,88,Lose,22,Go,GAL,rune_01_yr,blue,1,1,0.032,1,0.0,-1,4
11tg5yxy1g1hl5rwr7qap82j,1,89,Win,23,No-Go,NGW,rune_01_ger,yellow,0,1,0.329,0,0.0,+1,5
11tg5yxy1g1hl5rwr7qap82j,1,90,Lose,23,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.206,0,0.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,91,Lose,23,Go,GAL,rune_01_yr,blue,1,1,0.368,1,0.0,-1,7
11tg5yxy1g1hl5rwr7qap82j,1,92,Win,23,Go,GW,rune_01_ear,yellow,1,1,0.299,1,0.0,+10,6
11tg5yxy1g1hl5rwr7qap82j,1,93,Win,24,No-Go,NGW,rune_01_ger,yellow,0,1,0.613,0,1.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,94,Lose,24,Go,GAL,rune_01_yr,blue,1,1,0.324,1,1.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,95,Win,24,Go,GW,rune_01_ear,yellow,1,1,0.031,1,0.0,+10,8
11tg5yxy1g1hl5rwr7qap82j,1,96,Lose,24,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.234,0,0.0,-10,8
11tg5yxy1g1hl5rwr7qap82j,1,97,Win,25,Go,GW,rune_01_ear,yellow,1,1,0.228,1,1.0,+1,11
11tg5yxy1g1hl5rwr7qap82j,1,98,Lose,25,Go,GAL,rune_01_yr,blue,1,1,0.261,1,0.0,-1,10
11tg5yxy1g1hl5rwr7qap82j,1,99,Lose,25,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.159,0,0.0,-10,10
11tg5yxy1g1hl5rwr7qap82j,1,100,Win,25,No-Go,NGW,rune_01_ger,yellow,0,1,0.121,0,0.0,+1,9
11tg5yxy1g1hl5rwr7qap82j,1,101,Lose,26,Go,GAL,rune_01_yr,blue,1,1,0.316,1,0.0,-1,8
11tg5yxy1g1hl5rwr7qap82j,1,102,Win,26,Go,GW,rune_01_ear,yellow,1,1,0.207,1,1.0,+1,6
11tg5yxy1g1hl5rwr7qap82j,1,103,Lose,26,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.109,0,0.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,104,Win,26,No-Go,NGW,rune_01_ger,yellow,0,1,0.29,0,0.0,+1,7
11tg5yxy1g1hl5rwr7qap82j,1,105,Lose,27,Go,GAL,rune_01_yr,blue,1,1,0.228,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,106,Win,27,Go,GW,rune_01_ear,yellow,1,1,0.155,1,0.0,+10,7
11tg5yxy1g1hl5rwr7qap82j,1,107,Win,27,No-Go,NGW,rune_01_ger,yellow,0,1,0.674,0,0.0,+1,7
11tg5yxy1g1hl5rwr7qap82j,1,108,Lose,27,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.395,0,1.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,1,109,Lose,28,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.27,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,1,110,Win,28,Go,GW,rune_01_ear,yellow,1,1,0.149,1,0.0,+10,7
11tg5yxy1g1hl5rwr7qap82j,1,111,Lose,28,Go,GAL,rune_01_yr,blue,1,1,0.255,1,1.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,1,112,Win,28,No-Go,NGW,rune_01_ger,yellow,0,1,0.309,0,0.0,+1,6
11tg5yxy1g1hl5rwr7qap82j,1,113,Win,29,Go,GW,rune_01_ear,yellow,1,1,0.247,1,0.0,+10,6
11tg5yxy1g1hl5rwr7qap82j,1,114,Win,29,No-Go,NGW,rune_01_ger,yellow,0,1,0.081,0,0.0,+1,6
11tg5yxy1g1hl5rwr7qap82j,1,115,Lose,29,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.038,0,0.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,1,116,Lose,29,Go,GAL,rune_01_yr,blue,1,1,0.096,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,1,117,Win,30,No-Go,NGW,rune_01_ger,yellow,0,1,0.74,0,1.0,+10,7
11tg5yxy1g1hl5rwr7qap82j,1,118,Lose,30,Go,GAL,rune_01_yr,blue,1,1,0.284,1,0.0,-1,9
11tg5yxy1g1hl5rwr7qap82j,1,119,Win,30,Go,GW,rune_01_ear,yellow,1,1,0.469,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,1,120,Lose,30,No-Go,NGAL,rune_01_ingwaz,blue,0,1,0.404,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,2,121,Lose,31,No-Go,NGAL,rune_02_os,blue,0,1,0.588,0,1.0,-1,3
11tg5yxy1g1hl5rwr7qap82j,2,122,Win,31,Go,GW,rune_02_raido,yellow,1,1,0.035,1,0.0,+10,7
11tg5yxy1g1hl5rwr7qap82j,2,123,Lose,31,Go,GAL,rune_02_haglaz,blue,1,1,0.342,1,0.0,-1,8
11tg5yxy1g1hl5rwr7qap82j,2,124,Win,31,No-Go,NGW,rune_02_cen,yellow,0,1,0.074,0,1.0,+10,8
11tg5yxy1g1hl5rwr7qap82j,2,125,Lose,32,Go,GAL,rune_02_haglaz,blue,1,1,0.055,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,2,126,Win,32,No-Go,NGW,rune_02_cen,yellow,0,1,0.076,0,0.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,2,127,Win,32,Go,GW,rune_02_raido,yellow,1,1,0.0,1,0.0,+10,6
11tg5yxy1g1hl5rwr7qap82j,2,128,Lose,32,No-Go,NGAL,rune_02_os,blue,0,1,0.001,0,0.0,-10,8
11tg5yxy1g1hl5rwr7qap82j,2,129,Win,33,No-Go,NGW,rune_02_cen,yellow,0,1,0.002,0,0.0,+1,11
11tg5yxy1g1hl5rwr7qap82j,2,130,Lose,33,No-Go,NGAL,rune_02_os,blue,0,0,,1,0.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,2,131,Win,33,Go,GW,rune_02_raido,yellow,1,0,,0,0.0,+1,0
11tg5yxy1g1hl5rwr7qap82j,2,132,Lose,33,Go,GAL,rune_02_haglaz,blue,1,1,0.026,1,0.0,-1,3
11tg5yxy1g1hl5rwr7qap82j,2,133,Lose,34,No-Go,NGAL,rune_02_os,blue,0,1,0.11,0,0.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,2,134,Win,34,No-Go,NGW,rune_02_cen,yellow,0,1,0.214,0,0.0,+1,12
11tg5yxy1g1hl5rwr7qap82j,2,135,Lose,34,Go,GAL,rune_02_haglaz,blue,1,1,0.151,1,1.0,-10,10
11tg5yxy1g1hl5rwr7qap82j,2,136,Win,34,Go,GW,rune_02_raido,yellow,1,1,0.011,1,1.0,+1,10
11tg5yxy1g1hl5rwr7qap82j,2,137,Win,35,No-Go,NGW,rune_02_cen,yellow,0,1,0.166,0,0.0,+1,11
11tg5yxy1g1hl5rwr7qap82j,2,138,Lose,35,No-Go,NGAL,rune_02_os,blue,0,1,0.275,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,2,139,Lose,35,Go,GAL,rune_02_haglaz,blue,1,1,0.587,1,0.0,-1,10
11tg5yxy1g1hl5rwr7qap82j,2,140,Win,35,Go,GW,rune_02_raido,yellow,1,1,0.068,1,0.0,+10,4
11tg5yxy1g1hl5rwr7qap82j,2,141,Win,36,No-Go,NGW,rune_02_cen,yellow,0,1,0.43,0,0.0,+1,4
11tg5yxy1g1hl5rwr7qap82j,2,142,Lose,36,Go,GAL,rune_02_haglaz,blue,1,1,0.788,1,0.0,-1,4
11tg5yxy1g1hl5rwr7qap82j,2,143,Win,36,Go,GW,rune_02_raido,yellow,1,1,0.041,1,0.0,+10,8
11tg5yxy1g1hl5rwr7qap82j,2,144,Lose,36,No-Go,NGAL,rune_02_os,blue,0,1,0.067,0,1.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,2,145,Lose,37,Go,GAL,rune_02_haglaz,blue,1,1,0.185,1,0.0,-1,7
11tg5yxy1g1hl5rwr7qap82j,2,146,Win,37,Go,GW,rune_02_raido,yellow,1,1,0.048,1,0.0,+10,9
11tg5yxy1g1hl5rwr7qap82j,2,147,Lose,37,No-Go,NGAL,rune_02_os,blue,0,1,0.002,0,0.0,-10,4
11tg5yxy1g1hl5rwr7qap82j,2,148,Win,37,No-Go,NGW,rune_02_cen,yellow,0,1,0.147,0,1.0,+10,6
11tg5yxy1g1hl5rwr7qap82j,2,149,Win,38,No-Go,NGW,rune_02_cen,yellow,0,1,0.156,0,0.0,+1,4
11tg5yxy1g1hl5rwr7qap82j,2,150,Lose,38,Go,GAL,rune_02_haglaz,blue,1,1,0.201,1,1.0,-10,3
11tg5yxy1g1hl5rwr7qap82j,2,151,Win,38,Go,GW,rune_02_raido,yellow,1,1,0.212,1,0.0,+10,3
11tg5yxy1g1hl5rwr7qap82j,2,152,Lose,38,No-Go,NGAL,rune_02_os,blue,0,1,0.198,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,2,153,Win,39,No-Go,NGW,rune_02_cen,yellow,0,1,0.408,0,0.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,2,154,Win,39,Go,GW,rune_02_raido,yellow,1,1,0.645,1,1.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,2,155,Lose,39,Go,GAL,rune_02_haglaz,blue,1,1,0.703,1,0.0,-1,8
11tg5yxy1g1hl5rwr7qap82j,2,156,Lose,39,No-Go,NGAL,rune_02_os,blue,0,1,0.348,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,2,157,Lose,40,Go,GAL,rune_02_haglaz,blue,1,1,0.15,1,0.0,-1,5
11tg5yxy1g1hl5rwr7qap82j,2,158,Lose,40,No-Go,NGAL,rune_02_os,blue,0,1,0.503,0,0.0,-10,6
11tg5yxy1g1hl5rwr7qap82j,2,159,Win,40,No-Go,NGW,rune_02_cen,yellow,0,1,0.174,0,0.0,+1,11
11tg5yxy1g1hl5rwr7qap82j,2,160,Win,40,Go,GW,rune_02_raido,yellow,1,1,0.345,1,0.0,+10,3
11tg5yxy1g1hl5rwr7qap82j,2,161,Win,41,No-Go,NGW,rune_02_cen,yellow,0,1,0.69,0,0.0,+1,8
11tg5yxy1g1hl5rwr7qap82j,2,162,Lose,41,No-Go,NGAL,rune_02_os,blue,0,1,0.078,0,0.0,-10,5
11tg5yxy1g1hl5rwr7qap82j,2,163,Win,41,Go,GW,rune_02_raido,yellow,1,1,0.195,1,0.0,+10,5
11tg5yxy1g1hl5rwr7qap82j,2,164,Lose,41,Go,GAL,rune_02_haglaz,blue,1,1,0.65,1,1.0,-10,7
11tg5yxy1g1hl5rwr7qap82j,2,165,Lose,42,No-Go,NGAL,rune_02_os,blue,0,1,0.167,0,1.0,-1,6
11tg5yxy1g1hl5rwr7qap82j,2,166,Win,42,Go,GW,rune_02_raido,yellow,1,1,0.087,1,1.0,+1,4
