subject,block,trial,exposure,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
p3qv891v9p6l3j73lsuvs9en,1,66,7,lose,no-go,NGAL,W,elianto,0,1,0.486,0,1.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,67,7,lose,go,GAL,S,elianto,1,1,0.35,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,68,5,win,no-go,NGW,E,elianto,0,1,0.279,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,69,6,win,no-go,NGW,E,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,1,70,10,win,go,GW,P,elianto,1,1,0.535,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,1,71,8,lose,no-go,NGAL,W,elianto,0,1,0.63,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,72,8,lose,go,GAL,S,elianto,1,1,0.743,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,73,11,win,go,GW,P,elianto,1,1,0.461,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,1,74,9,lose,no-go,NGAL,W,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,1,75,1,lose,go,GAL,K,elianto,1,1,0.753,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,76,7,win,no-go,NGW,E,elianto,0,1,0.573,0,1.0,+10,1
p3qv891v9p6l3j73lsuvs9en,1,77,12,win,go,GW,P,elianto,1,1,0.44,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,1,78,2,lose,go,GAL,K,elianto,1,1,0.924,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,79,10,lose,no-go,NGAL,W,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,1,80,8,win,no-go,NGW,E,elianto,0,1,0.392,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,81,11,lose,no-go,NGAL,W,elianto,0,1,0.944,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,82,1,lose,go,GAL,D,elianto,1,1,0.478,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,83,3,lose,go,GAL,K,elianto,1,1,0.767,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,84,9,win,no-go,NGW,E,elianto,0,1,0.886,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,85,2,lose,go,GAL,D,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,1,86,10,win,no-go,NGW,E,elianto,0,1,1.264,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,87,4,lose,go,GAL,K,elianto,1,1,0.654,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,88,12,lose,no-go,NGAL,W,elianto,0,1,0.935,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,89,3,lose,go,GAL,D,elianto,1,1,0.606,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,90,1,win,no-go,NGW,V,elianto,0,1,0.518,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,91,5,lose,go,GAL,K,elianto,1,0,,0,1.0,-1,0
p3qv891v9p6l3j73lsuvs9en,1,92,1,lose,no-go,NGAL,J,elianto,0,1,0.601,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,93,2,lose,no-go,NGAL,J,elianto,0,0,,1,1.0,-10,0
p3qv891v9p6l3j73lsuvs9en,1,94,2,win,no-go,NGW,V,elianto,0,1,0.671,0,1.0,+10,1
p3qv891v9p6l3j73lsuvs9en,1,95,4,lose,go,GAL,D,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,1,96,6,lose,go,GAL,K,elianto,1,1,0.895,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,97,7,lose,go,GAL,K,elianto,1,1,0.508,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,98,3,win,no-go,NGW,V,elianto,0,1,1.154,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,99,3,lose,no-go,NGAL,J,elianto,0,1,0.695,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,100,5,lose,go,GAL,D,elianto,1,1,0.494,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,101,8,lose,go,GAL,K,elianto,1,1,1.023,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,102,4,lose,no-go,NGAL,J,elianto,0,1,0.75,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,103,4,win,no-go,NGW,V,elianto,0,1,0.462,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,104,6,lose,go,GAL,D,elianto,1,1,0.536,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,105,9,lose,go,GAL,K,elianto,1,0,,0,1.0,-1,0
p3qv891v9p6l3j73lsuvs9en,1,106,5,win,no-go,NGW,V,elianto,0,1,0.432,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,107,7,lose,go,GAL,D,elianto,1,1,0.731,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,108,5,lose,no-go,NGAL,J,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,1,109,10,lose,go,GAL,K,elianto,1,1,0.824,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,110,6,lose,no-go,NGAL,J,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,1,111,6,win,no-go,NGW,V,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,1,112,8,lose,go,GAL,D,elianto,1,1,0.924,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,113,11,lose,go,GAL,K,elianto,1,0,,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,1,114,7,win,no-go,NGW,V,elianto,0,1,0.523,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,1,115,7,lose,no-go,NGAL,J,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,1,116,9,lose,go,GAL,D,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,1,117,10,lose,go,GAL,D,elianto,1,1,0.477,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,1,118,12,lose,go,GAL,K,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,1,119,8,win,no-go,NGW,V,elianto,0,0,,1,1.0,+1,0
p3qv891v9p6l3j73lsuvs9en,1,120,8,lose,no-go,NGAL,J,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,121,1,lose,no-go,NGAL,R,elianto,0,1,0.648,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,122,1,lose,no-go,NGAL,M,elianto,0,1,0.54,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,123,1,win,no-go,NGW,H,elianto,0,1,0.59,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,124,1,win,go,GW,Y,elianto,1,1,0.597,1,1.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,125,2,win,go,GW,Y,elianto,1,0,,0,0.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,126,2,win,no-go,NGW,H,elianto,0,1,0.593,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,127,2,lose,no-go,NGAL,M,elianto,0,0,,1,1.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,128,2,lose,no-go,NGAL,R,elianto,0,1,0.412,0,1.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,129,3,win,go,GW,Y,elianto,1,0,,0,1.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,130,3,lose,no-go,NGAL,R,elianto,0,1,0.407,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,131,3,lose,no-go,NGAL,M,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,132,3,win,no-go,NGW,H,elianto,0,0,,1,1.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,133,4,lose,no-go,NGAL,M,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,134,4,lose,no-go,NGAL,R,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,135,4,win,go,GW,Y,elianto,1,0,,0,0.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,136,4,win,no-go,NGW,H,elianto,0,1,0.439,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,137,5,lose,no-go,NGAL,R,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,138,5,win,no-go,NGW,H,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,139,5,win,go,GW,Y,elianto,1,0,,0,0.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,140,5,lose,no-go,NGAL,M,elianto,0,0,,1,1.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,141,6,lose,no-go,NGAL,M,elianto,0,1,0.709,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,142,6,win,no-go,NGW,H,elianto,0,0,,1,1.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,143,6,lose,no-go,NGAL,R,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,144,6,win,go,GW,Y,elianto,1,1,0.861,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,145,7,win,go,GW,Y,elianto,1,1,0.392,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,146,7,lose,no-go,NGAL,R,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,147,7,lose,no-go,NGAL,M,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,148,7,win,no-go,NGW,H,elianto,0,1,0.926,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,149,8,lose,no-go,NGAL,R,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,150,8,win,go,GW,Y,elianto,1,1,0.625,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,151,8,win,no-go,NGW,H,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,152,8,lose,no-go,NGAL,M,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,153,9,lose,no-go,NGAL,M,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,154,9,win,go,GW,Y,elianto,1,1,0.756,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,155,1,lose,go,GAL,Z,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,156,9,win,no-go,NGW,H,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,157,2,lose,go,GAL,Z,elianto,1,1,0.361,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,158,10,lose,no-go,NGAL,M,elianto,0,0,,1,1.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,159,10,win,no-go,NGW,H,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,160,10,win,go,GW,Y,elianto,1,1,0.495,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,161,11,lose,no-go,NGAL,M,elianto,0,1,0.669,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,162,1,win,go,GW,B,elianto,1,0,,0,0.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,163,3,lose,go,GAL,Z,elianto,1,1,0.471,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,164,1,win,no-go,NGW,C,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,165,2,win,no-go,NGW,C,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,166,12,lose,no-go,NGAL,M,elianto,0,1,0.563,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,167,2,win,go,GW,B,elianto,1,1,0.599,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,168,4,lose,go,GAL,Z,elianto,1,1,0.631,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,169,3,win,go,GW,B,elianto,1,1,0.477,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,170,3,win,no-go,NGW,C,elianto,0,0,,1,1.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,171,5,lose,go,GAL,Z,elianto,1,1,0.493,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,172,1,lose,no-go,NGAL,T,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,173,6,lose,go,GAL,Z,elianto,1,1,0.49,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,174,2,lose,no-go,NGAL,T,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,175,4,win,go,GW,B,elianto,1,1,0.348,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,176,4,win,no-go,NGW,C,elianto,0,0,,1,1.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,177,5,win,go,GW,B,elianto,1,1,0.44,1,1.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,178,5,win,no-go,NGW,C,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,179,3,lose,no-go,NGAL,T,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,180,7,lose,go,GAL,Z,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,181,8,lose,go,GAL,Z,elianto,1,1,0.588,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,182,4,lose,no-go,NGAL,T,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,183,6,win,no-go,NGW,C,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,184,6,win,go,GW,B,elianto,1,1,0.504,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,185,7,win,no-go,NGW,C,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,186,9,lose,go,GAL,Z,elianto,1,1,0.478,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,187,5,lose,no-go,NGAL,T,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,188,7,win,go,GW,B,elianto,1,0,,0,0.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,189,8,win,go,GW,B,elianto,1,1,0.878,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,190,8,win,no-go,NGW,C,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,191,10,lose,go,GAL,Z,elianto,1,1,0.61,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,192,6,lose,no-go,NGAL,T,elianto,0,0,,1,1.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,193,9,win,no-go,NGW,C,elianto,0,0,,1,1.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,194,1,win,go,GW,X,elianto,1,0,,0,0.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,195,7,lose,no-go,NGAL,T,elianto,0,1,0.474,0,0.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,196,1,lose,go,GAL,F,elianto,1,1,0.918,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,197,2,lose,go,GAL,F,elianto,1,1,0.391,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,198,8,lose,no-go,NGAL,T,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,199,10,win,no-go,NGW,C,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,200,2,win,go,GW,X,elianto,1,1,0.467,1,1.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,201,9,lose,no-go,NGAL,T,elianto,0,0,,1,0.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,202,3,win,go,GW,X,elianto,1,0,,0,0.0,+1,0
p3qv891v9p6l3j73lsuvs9en,2,203,11,win,no-go,NGW,C,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,204,3,lose,go,GAL,F,elianto,1,1,0.834,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,205,4,lose,go,GAL,F,elianto,1,1,0.496,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,206,10,lose,no-go,NGAL,T,elianto,0,0,,1,1.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,207,12,win,no-go,NGW,C,elianto,0,0,,1,1.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,208,4,win,go,GW,X,elianto,1,1,0.524,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,209,1,win,no-go,NGW,Q,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,210,1,lose,go,GAL,N,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,211,5,win,go,GW,X,elianto,1,1,0.654,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,212,5,lose,go,GAL,F,elianto,1,1,0.447,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,213,2,win,no-go,NGW,Q,elianto,0,1,0.621,0,1.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,214,2,lose,go,GAL,N,elianto,1,1,0.54,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,215,6,win,go,GW,X,elianto,1,1,0.478,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,216,6,lose,go,GAL,F,elianto,1,1,0.446,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,217,3,win,no-go,NGW,Q,elianto,0,1,0.628,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,218,7,lose,go,GAL,F,elianto,1,1,0.637,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,219,3,lose,go,GAL,N,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,220,7,win,go,GW,X,elianto,1,1,0.346,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,221,8,lose,go,GAL,F,elianto,1,1,0.462,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,222,4,lose,go,GAL,N,elianto,1,0,,0,1.0,-1,0
p3qv891v9p6l3j73lsuvs9en,2,223,4,win,no-go,NGW,Q,elianto,0,1,0.681,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,224,8,win,go,GW,X,elianto,1,1,0.414,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,225,9,lose,go,GAL,F,elianto,1,1,0.381,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,226,5,win,no-go,NGW,Q,elianto,0,0,,1,0.0,+10,0
p3qv891v9p6l3j73lsuvs9en,2,227,9,win,go,GW,X,elianto,1,1,0.64,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,228,5,lose,go,GAL,N,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,229,10,win,go,GW,X,elianto,1,1,0.439,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,230,6,lose,go,GAL,N,elianto,1,1,0.721,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,231,10,lose,go,GAL,F,elianto,1,1,0.603,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,232,6,win,no-go,NGW,Q,elianto,0,1,0.783,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,233,11,win,go,GW,X,elianto,1,1,0.509,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,234,11,lose,go,GAL,F,elianto,1,1,0.614,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,235,7,lose,go,GAL,N,elianto,1,0,,0,0.0,-10,0
p3qv891v9p6l3j73lsuvs9en,2,236,7,win,no-go,NGW,Q,elianto,0,1,1.031,0,0.0,+1,1
p3qv891v9p6l3j73lsuvs9en,2,237,12,lose,go,GAL,F,elianto,1,1,0.538,1,0.0,-1,1
p3qv891v9p6l3j73lsuvs9en,2,238,12,win,go,GW,X,elianto,1,1,0.485,1,0.0,+10,1
p3qv891v9p6l3j73lsuvs9en,2,239,8,lose,go,GAL,N,elianto,1,1,0.519,1,1.0,-10,1
p3qv891v9p6l3j73lsuvs9en,2,240,8,win,no-go,NGW,Q,elianto,0,1,0.566,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,1,1,lose,no-go,NGAL,Z,bacs1,0,1,0.778,0,1.0,-1,1
pi39tlz5174roc9gn8hysb9i,1,2,1,win,go,GW,J,bacs1,1,1,0.691,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,3,1,win,no-go,NGW,R,bacs1,0,1,0.721,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,4,1,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,5,2,win,no-go,NGW,R,bacs1,0,1,0.286,0,1.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,6,2,win,go,GW,J,bacs1,1,1,0.613,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,7,2,lose,no-go,NGAL,B,bacs1,0,0,,1,1.0,-10,0
pi39tlz5174roc9gn8hysb9i,1,8,2,lose,no-go,NGAL,Z,bacs1,0,1,0.208,0,1.0,-1,1
pi39tlz5174roc9gn8hysb9i,1,9,3,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,10,3,lose,no-go,NGAL,Z,bacs1,0,1,0.333,0,1.0,-1,1
pi39tlz5174roc9gn8hysb9i,1,11,3,win,no-go,NGW,R,bacs1,0,1,0.753,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,12,3,win,go,GW,J,bacs1,1,1,0.437,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,13,4,win,no-go,NGW,R,bacs1,0,1,0.545,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,14,4,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,15,4,win,go,GW,J,bacs1,1,1,0.313,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,16,4,lose,no-go,NGAL,B,bacs1,0,0,,1,1.0,-10,0
pi39tlz5174roc9gn8hysb9i,1,17,5,win,no-go,NGW,R,bacs1,0,1,0.255,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,18,5,win,go,GW,J,bacs1,1,1,0.535,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,19,5,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,20,5,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,21,6,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,22,6,win,go,GW,J,bacs1,1,1,0.38,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,23,6,win,no-go,NGW,R,bacs1,0,1,1.208,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,24,6,lose,no-go,NGAL,Z,bacs1,0,0,,1,1.0,-10,0
pi39tlz5174roc9gn8hysb9i,1,25,7,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,26,7,win,no-go,NGW,R,bacs1,0,1,0.342,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,27,7,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,28,7,win,go,GW,J,bacs1,1,1,0.404,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,29,8,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,30,8,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,31,8,win,no-go,NGW,R,bacs1,0,1,0.266,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,32,8,win,go,GW,J,bacs1,1,1,0.227,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,33,9,win,no-go,NGW,R,bacs1,0,0,,1,1.0,+1,0
pi39tlz5174roc9gn8hysb9i,1,34,9,win,go,GW,J,bacs1,1,1,0.426,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,35,1,lose,go,GAL,V,bacs1,1,0,,0,1.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,36,9,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,37,10,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,38,10,win,no-go,NGW,R,bacs1,0,1,0.721,0,1.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,39,10,win,go,GW,J,bacs1,1,1,0.365,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,40,2,lose,go,GAL,V,bacs1,1,0,,0,0.0,-10,0
pi39tlz5174roc9gn8hysb9i,1,41,1,win,no-go,NGW,E,bacs1,0,1,1.043,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,42,3,lose,go,GAL,V,bacs1,1,0,,0,0.0,-10,0
pi39tlz5174roc9gn8hysb9i,1,43,1,win,go,GW,T,bacs1,1,1,0.518,1,1.0,+1,2
pi39tlz5174roc9gn8hysb9i,1,44,11,lose,no-go,NGAL,B,bacs1,0,1,0.847,0,0.0,-10,1
pi39tlz5174roc9gn8hysb9i,1,45,2,win,no-go,NGW,E,bacs1,0,1,1.055,0,1.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,46,2,win,go,GW,T,bacs1,1,1,0.82,1,1.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,47,12,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,48,4,lose,go,GAL,V,bacs1,1,0,,0,0.0,-10,0
pi39tlz5174roc9gn8hysb9i,1,49,3,win,no-go,NGW,E,bacs1,0,1,0.82,0,0.0,+1,1
pi39tlz5174roc9gn8hysb9i,1,50,1,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,51,3,win,go,GW,T,bacs1,1,1,0.723,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,52,5,lose,go,GAL,V,bacs1,1,1,0.716,1,0.0,-1,1
pi39tlz5174roc9gn8hysb9i,1,53,2,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
pi39tlz5174roc9gn8hysb9i,1,54,4,win,go,GW,T,bacs1,1,1,0.536,1,0.0,+10,1
pi39tlz5174roc9gn8hysb9i,1,55,4,win,no-go,NGW,E,bacs1,0,1,0.711,0,0.0,+1,1
