subject,session,block,runsheet,trial,exposure,stimulus,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
1ztbhfxllii1xhq9f1v62x26,3,1,3a,98,3,7,lose,go,gal,Z,bacs1,1,0,,0,0.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,1,3a,99,3,10,lose,no-go,ngal,B,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,1,3a,100,7,3,win,go,gw,R,bacs1,1,1,0.789,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,101,6,5,win,no-go,ngw,J,bacs1,0,0,,1,1.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,1,3a,102,4,10,lose,no-go,ngal,B,bacs1,0,0,,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,103,8,3,win,go,gw,R,bacs1,1,1,0.657,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,104,4,7,lose,go,gal,Z,bacs1,1,1,0.703,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,105,5,7,lose,go,gal,Z,bacs1,1,1,0.571,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,106,5,10,lose,no-go,ngal,B,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,1,3a,107,9,3,win,go,gw,R,bacs1,1,1,0.635,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,108,7,5,win,no-go,ngw,J,bacs1,0,1,1.143,0,1.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,109,6,7,lose,go,gal,Z,bacs1,1,1,1.023,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,110,10,3,win,go,gw,R,bacs1,1,1,0.68,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,111,8,5,win,no-go,ngw,J,bacs1,0,1,0.71,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,112,6,10,lose,no-go,ngal,B,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,1,3a,113,11,3,win,go,gw,R,bacs1,1,1,0.627,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,114,7,7,lose,go,gal,Z,bacs1,1,1,0.763,1,1.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,115,9,5,win,no-go,ngw,J,bacs1,0,1,0.646,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,116,7,10,lose,no-go,ngal,B,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,1,3a,117,8,7,lose,go,gal,Z,bacs1,1,1,0.819,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,118,8,10,lose,no-go,ngal,B,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,1,3a,119,10,5,win,no-go,ngw,J,bacs1,0,1,0.737,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,1,3a,120,12,3,win,go,gw,R,bacs1,1,1,0.54,1,1.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,121,1,19,lose,go,gal,O,bacs1,1,0,,0,0.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,122,1,15,win,go,gw,I,bacs1,1,0,,0,0.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,123,1,17,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,124,1,16,win,no-go,ngw,G,bacs1,0,0,,1,1.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,125,2,17,win,no-go,ngw,N,bacs1,0,0,,1,1.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,126,2,19,lose,go,gal,O,bacs1,1,1,0.817,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,127,2,15,win,go,gw,I,bacs1,1,0,,0,0.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,128,2,16,win,no-go,ngw,G,bacs1,0,1,0.863,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,129,3,16,win,no-go,ngw,G,bacs1,0,1,0.63,0,0.0,+1,2
1ztbhfxllii1xhq9f1v62x26,3,2,3b,130,3,15,win,go,gw,I,bacs1,1,1,0.579,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,131,3,19,lose,go,gal,O,bacs1,1,1,0.778,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,132,3,17,win,no-go,ngw,N,bacs1,0,1,0.744,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,133,4,19,lose,go,gal,O,bacs1,1,1,0.796,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,134,4,15,win,go,gw,I,bacs1,1,1,0.683,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,135,4,16,win,no-go,ngw,G,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,136,4,17,win,no-go,ngw,N,bacs1,0,1,0.977,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,137,5,19,lose,go,gal,O,bacs1,1,1,0.694,1,1.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,138,5,17,win,no-go,ngw,N,bacs1,0,0,,1,1.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,139,5,15,win,go,gw,I,bacs1,1,1,0.611,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,140,5,16,win,no-go,ngw,G,bacs1,0,1,0.957,0,1.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,141,6,15,win,go,gw,I,bacs1,1,1,0.789,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,142,6,16,win,no-go,ngw,G,bacs1,0,1,0.986,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,143,6,19,lose,go,gal,O,bacs1,1,1,0.852,1,1.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,144,6,17,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,145,7,19,lose,go,gal,O,bacs1,1,1,0.741,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,146,7,17,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,147,7,15,win,go,gw,I,bacs1,1,1,0.708,1,1.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,148,7,16,win,no-go,ngw,G,bacs1,0,0,,1,1.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,149,8,19,lose,go,gal,O,bacs1,1,1,0.843,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,150,8,16,win,no-go,ngw,G,bacs1,0,0,,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,151,8,15,win,go,gw,I,bacs1,1,0,,0,0.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,152,8,17,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,153,1,23,lose,no-go,ngal,D,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,154,9,17,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,155,1,21,lose,go,gal,K,bacs1,1,1,0.685,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,156,9,15,win,go,gw,I,bacs1,1,1,0.689,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,157,2,21,lose,go,gal,K,bacs1,1,0,,0,0.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,158,2,23,lose,no-go,ngal,D,bacs1,0,0,,1,1.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,159,10,15,win,go,gw,I,bacs1,1,1,0.731,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,160,10,17,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,161,11,15,win,go,gw,I,bacs1,1,1,0.787,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,162,3,23,lose,no-go,ngal,D,bacs1,0,1,0.782,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,163,3,21,lose,go,gal,K,bacs1,1,1,0.455,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,164,1,18,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,165,4,23,lose,no-go,ngal,D,bacs1,0,1,0.926,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,166,12,15,win,go,gw,I,bacs1,1,1,0.767,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,167,4,21,lose,go,gal,K,bacs1,1,1,0.943,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,168,2,18,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,169,3,18,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,170,1,22,lose,no-go,ngal,U,bacs1,0,0,,1,1.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,171,5,21,lose,go,gal,K,bacs1,1,0,,0,0.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,172,5,23,lose,no-go,ngal,D,bacs1,0,0,,1,1.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,173,2,22,lose,no-go,ngal,U,bacs1,0,1,0.71,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,174,6,23,lose,no-go,ngal,D,bacs1,0,1,1.062,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,175,6,21,lose,go,gal,K,bacs1,1,1,0.418,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,176,4,18,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,177,7,23,lose,no-go,ngal,D,bacs1,0,1,0.899,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,178,5,18,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,179,7,21,lose,go,gal,K,bacs1,1,1,0.733,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,180,3,22,lose,no-go,ngal,U,bacs1,0,1,0.682,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,181,8,23,lose,no-go,ngal,D,bacs1,0,0,,1,1.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,182,8,21,lose,go,gal,K,bacs1,1,1,0.451,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,183,4,22,lose,no-go,ngal,U,bacs1,0,1,0.793,0,1.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,184,6,18,win,no-go,ngw,S,bacs1,0,0,,1,1.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,185,9,21,lose,go,gal,K,bacs1,1,1,0.722,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,186,5,22,lose,no-go,ngal,U,bacs1,0,1,0.67,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,187,7,18,win,no-go,ngw,S,bacs1,0,0,,1,1.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,188,9,23,lose,no-go,ngal,D,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,189,10,23,lose,no-go,ngal,D,bacs1,0,0,,1,1.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,190,6,22,lose,no-go,ngal,U,bacs1,0,0,,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,191,10,21,lose,go,gal,K,bacs1,1,1,0.768,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,192,8,18,win,no-go,ngw,S,bacs1,0,1,1.221,0,1.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,193,9,18,win,no-go,ngw,S,bacs1,0,1,0.724,0,1.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,194,11,21,lose,go,gal,K,bacs1,1,1,0.668,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,195,7,22,lose,no-go,ngal,U,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,196,1,24,lose,no-go,ngal,M,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,197,12,21,lose,go,gal,K,bacs1,1,1,0.716,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,198,10,18,win,no-go,ngw,S,bacs1,0,1,0.987,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,199,8,22,lose,no-go,ngal,U,bacs1,0,1,0.944,0,1.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,200,2,24,lose,no-go,ngal,M,bacs1,0,0,,1,1.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,201,1,20,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,202,1,14,win,go,gw,P,bacs1,1,1,0.908,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,203,3,24,lose,no-go,ngal,M,bacs1,0,1,0.867,0,0.0,-10,2
1ztbhfxllii1xhq9f1v62x26,3,2,3b,204,11,18,win,no-go,ngw,S,bacs1,0,1,0.993,0,0.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,205,12,18,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,206,4,24,lose,no-go,ngal,M,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,207,2,14,win,go,gw,P,bacs1,1,1,1.009,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,208,2,20,lose,go,gal,H,bacs1,1,1,0.646,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,209,1,13,win,go,gw,Y,bacs1,1,0,,0,0.0,+1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,210,5,24,lose,no-go,ngal,M,bacs1,0,1,0.943,0,1.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,211,3,20,lose,go,gal,H,bacs1,1,1,0.732,1,1.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,212,3,14,win,go,gw,P,bacs1,1,1,0.62,1,0.0,+10,2
1ztbhfxllii1xhq9f1v62x26,3,2,3b,213,4,20,lose,go,gal,H,bacs1,1,1,0.752,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,214,6,24,lose,no-go,ngal,M,bacs1,0,1,0.74,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,215,4,14,win,go,gw,P,bacs1,1,1,0.62,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,216,2,13,win,go,gw,Y,bacs1,1,1,0.958,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,217,3,13,win,go,gw,Y,bacs1,1,1,0.604,1,1.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,218,7,24,lose,no-go,ngal,M,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,219,5,14,win,go,gw,P,bacs1,1,1,0.691,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,220,5,20,lose,go,gal,H,bacs1,1,1,0.861,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,221,6,14,win,go,gw,P,bacs1,1,1,0.698,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,222,6,20,lose,go,gal,H,bacs1,1,1,0.903,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,223,4,13,win,go,gw,Y,bacs1,1,1,1.253,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,224,8,24,lose,no-go,ngal,M,bacs1,0,1,0.288,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,225,7,20,lose,go,gal,H,bacs1,1,1,0.798,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,226,5,13,win,go,gw,Y,bacs1,1,1,0.702,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,227,7,14,win,go,gw,P,bacs1,1,1,0.73,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,228,9,24,lose,no-go,ngal,M,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,229,10,24,lose,no-go,ngal,M,bacs1,0,0,,1,1.0,-10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,230,6,13,win,go,gw,Y,bacs1,1,1,0.788,1,1.0,+1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,231,8,20,lose,go,gal,H,bacs1,1,1,0.802,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,232,8,14,win,go,gw,P,bacs1,1,1,0.742,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,233,7,13,win,go,gw,Y,bacs1,1,0,,0,1.0,+10,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,234,9,20,lose,go,gal,H,bacs1,1,1,0.764,1,0.0,-1,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,235,9,14,win,go,gw,P,bacs1,1,1,0.795,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,236,11,24,lose,no-go,ngal,M,bacs1,0,0,,1,0.0,-1,0
1ztbhfxllii1xhq9f1v62x26,3,2,3b,237,12,24,lose,no-go,ngal,M,bacs1,0,1,0.995,0,0.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,238,10,14,win,go,gw,P,bacs1,1,1,0.664,1,0.0,+10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,239,10,20,lose,go,gal,H,bacs1,1,1,0.783,1,1.0,-10,1
1ztbhfxllii1xhq9f1v62x26,3,2,3b,240,8,13,win,go,gw,Y,bacs1,1,0,,0,1.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,1,1,15,win,go,gw,J,bacs1,1,1,0.521,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,2,1,19,lose,go,gal,R,bacs1,1,1,0.643,1,1.0,-10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,3,1,16,win,no-go,ngw,Z,bacs1,0,1,1.053,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,4,1,17,win,no-go,ngw,B,bacs1,0,1,0.837,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,5,2,19,lose,go,gal,R,bacs1,1,0,,0,0.0,-10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,6,2,16,win,no-go,ngw,Z,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,7,2,15,win,go,gw,J,bacs1,1,1,0.644,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,8,2,17,win,no-go,ngw,B,bacs1,0,0,,1,1.0,+1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,9,3,17,win,no-go,ngw,B,bacs1,0,1,0.674,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,10,3,19,lose,go,gal,R,bacs1,1,0,,0,0.0,-10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,11,3,16,win,no-go,ngw,Z,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,12,3,15,win,go,gw,J,bacs1,1,1,0.888,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,13,4,19,lose,go,gal,R,bacs1,1,1,0.491,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,14,4,15,win,go,gw,J,bacs1,1,1,0.604,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,15,4,17,win,no-go,ngw,B,bacs1,0,1,0.428,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,16,4,16,win,no-go,ngw,Z,bacs1,0,1,0.918,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,17,5,17,win,no-go,ngw,B,bacs1,0,1,0.703,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,18,5,15,win,go,gw,J,bacs1,1,1,0.581,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,19,5,16,win,no-go,ngw,Z,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,20,5,19,lose,go,gal,R,bacs1,1,1,1.192,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,21,6,16,win,no-go,ngw,Z,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,22,6,19,lose,go,gal,R,bacs1,1,1,0.877,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,23,6,17,win,no-go,ngw,B,bacs1,0,1,0.756,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,24,6,15,win,go,gw,J,bacs1,1,1,0.647,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,25,7,16,win,no-go,ngw,Z,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,26,7,19,lose,go,gal,R,bacs1,1,1,0.721,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,27,7,17,win,no-go,ngw,B,bacs1,0,1,0.768,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,28,7,15,win,go,gw,J,bacs1,1,1,0.547,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,29,8,15,win,go,gw,J,bacs1,1,1,0.751,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,30,8,16,win,no-go,ngw,Z,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,31,8,19,lose,go,gal,R,bacs1,1,1,0.658,1,1.0,-10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,32,8,17,win,no-go,ngw,B,bacs1,0,1,1.006,0,1.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,33,9,17,win,no-go,ngw,B,bacs1,0,0,,1,1.0,+1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,34,1,21,lose,go,gal,E,bacs1,1,0,,0,0.0,-10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,35,9,15,win,go,gw,J,bacs1,1,1,0.597,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,36,1,23,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,37,10,17,win,no-go,ngw,B,bacs1,0,1,1.049,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,38,10,15,win,go,gw,J,bacs1,1,1,0.62,1,1.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,39,2,21,lose,go,gal,E,bacs1,1,1,0.726,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,40,2,23,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,41,11,15,win,go,gw,J,bacs1,1,1,0.622,1,1.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,42,1,18,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,43,3,21,lose,go,gal,E,bacs1,1,1,0.849,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,44,3,23,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,45,2,18,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,46,4,23,lose,no-go,ngal,V,bacs1,0,0,,1,1.0,-10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,47,4,21,lose,go,gal,E,bacs1,1,1,0.743,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,48,12,15,win,go,gw,J,bacs1,1,1,1.263,1,0.0,+10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,49,5,23,lose,no-go,ngal,V,bacs1,0,1,0.976,0,0.0,-10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,50,5,21,lose,go,gal,E,bacs1,1,1,0.639,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,51,3,18,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,52,1,22,lose,no-go,ngal,F,bacs1,0,0,,1,0.0,-1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,53,6,23,lose,no-go,ngal,V,bacs1,0,1,0.879,0,0.0,-10,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,54,6,21,lose,go,gal,E,bacs1,1,1,0.547,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,55,4,18,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,56,2,22,lose,no-go,ngal,F,bacs1,0,0,,1,0.0,-1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,57,5,18,win,no-go,ngw,T,bacs1,0,1,0.941,0,0.0,+1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,58,7,21,lose,go,gal,E,bacs1,1,1,0.656,1,0.0,-1,1
2b5obc6ufsggq6sv58asdi6i,3,1,3b,59,3,22,lose,no-go,ngal,F,bacs1,0,0,,1,0.0,-1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,60,7,23,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
2b5obc6ufsggq6sv58asdi6i,3,1,3b,61,6,18,win,no-go,ngw,T,bacs1,0,0,,1,1.0,+1,0
