name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[1,32]	-0.1	0.0091	0.445	-0.964	-0.118	0.815	2391.0	0.567	1.0
theta_d_pr[1,33]	-0.324	0.0112	0.701	-1.79	-0.314	0.989	3909.0	0.928	1.0
theta_d_pr[1,34]	-0.134	0.0122	0.924	-2.05	-0.138	1.64	5788.0	1.37	1.0
theta_d_pr[1,35]	0.745	0.0108	0.716	-0.718	0.744	2.12	4383.0	1.04	1.0
theta_d_pr[1,36]	0.354	0.00935	0.405	-0.391	0.336	1.16	1874.0	0.445	1.0
theta_d_pr[1,37]	-0.367	0.00657	0.233	-0.82	-0.372	0.0718	1261.0	0.299	1.0
theta_d_pr[1,38]	-0.258	0.0116	0.817	-1.94	-0.262	1.28	4981.0	1.18	1.0
theta_d_pr[1,39]	-0.611	0.00644	0.26	-1.18	-0.602	-0.13	1627.0	0.386	1.0
theta_d_pr[1,40]	-0.397	0.0075	0.382	-1.21	-0.403	0.335	2599.0	0.617	1.0
theta_d_pr[1,41]	0.897	0.012	0.841	-0.829	0.903	2.48	4936.0	1.17	1.0
theta_d_pr[1,42]	1.26	0.0112	0.507	0.395	1.21	2.34	2054.0	0.487	1.0
theta_d_pr[1,43]	-0.588	0.0116	0.749	-2.15	-0.577	0.85	4179.0	0.992	1.0
theta_d_pr[1,44]	0.412	0.012	0.824	-1.23	0.375	1.98	4680.0	1.11	1.0
theta_d_pr[1,45]	-0.0674	0.00853	0.584	-1.28	-0.0724	1.04	4681.0	1.11	1.0
theta_d_pr[1,46]	-0.508	0.0122	0.907	-2.38	-0.491	1.22	5528.0	1.31	1.0
theta_d_pr[1,47]	-0.382	0.0125	0.903	-2.22	-0.391	1.33	5192.0	1.23	1.0
theta_d_pr[1,48]	0.845	0.0115	0.743	-0.668	0.837	2.3	4205.0	0.998	1.0
theta_d_pr[1,49]	1.13	0.0123	0.788	-0.547	1.12	2.61	4111.0	0.976	1.0
theta_d_pr[1,50]	-0.224	0.00989	0.618	-1.57	-0.214	0.935	3897.0	0.925	1.0
theta_d_pr[1,51]	-0.159	0.00842	0.379	-0.925	-0.17	0.599	2030.0	0.482	1.0
theta_d_pr[1,52]	-0.974	0.0105	0.813	-2.66	-0.967	0.557	6007.0	1.43	0.999
theta_d_pr[1,53]	-0.113	0.011	0.869	-1.95	-0.104	1.48	6264.0	1.49	1.0
theta_d_pr[1,54]	0.654	0.00967	0.565	-0.564	0.65	1.73	3414.0	0.81	1.0
theta_d_pr[1,55]	0.0419	0.00785	0.32	-0.606	0.0345	0.664	1662.0	0.395	1.0
theta_d_pr[1,56]	-1.11	0.00832	0.418	-2.08	-1.08	-0.378	2523.0	0.599	1.0
theta_d_pr[1,57]	0.257	0.0116	0.867	-1.57	0.261	1.88	5596.0	1.33	0.999
theta_d_pr[1,58]	0.833	0.0102	0.644	-0.43	0.804	2.11	3956.0	0.939	1.0
theta_d_pr[1,59]	0.267	0.011	0.868	-1.56	0.277	1.88	6215.0	1.47	0.999
theta_d_pr[1,60]	-0.373	0.0116	0.863	-2.14	-0.38	1.28	5522.0	1.31	0.999
theta_d_pr[1,61]	-0.0218	0.0105	0.59	-1.17	-0.0532	1.17	3162.0	0.75	1.0
theta_d_pr[1,62]	0.613	0.0113	0.833	-1.09	0.611	2.18	5399.0	1.28	1.0
theta_d_pr[1,63]	0.373	0.0106	0.7	-1.08	0.366	1.69	4395.0	1.04	1.0
theta_d_pr[1,64]	0.228	0.0114	0.867	-1.55	0.224	1.88	5815.0	1.38	1.0
theta_d_pr[1,65]	-0.523	0.00711	0.278	-1.12	-0.518	-0.00523	1533.0	0.364	1.0
theta_d_pr[1,66]	-0.842	0.00898	0.473	-1.95	-0.813	-0.0198	2777.0	0.659	1.0
theta_d_pr[1,67]	0.107	0.0119	0.9	-1.77	0.11	1.77	5766.0	1.37	1.0
theta_d_pr[1,68]	-0.515	0.00723	0.349	-1.24	-0.512	0.155	2337.0	0.554	1.0
theta_d_pr[1,69]	0.354	0.00955	0.66	-0.963	0.352	1.63	4768.0	1.13	1.0
theta_d_pr[1,70]	0.734	0.00847	0.486	-0.22	0.712	1.71	3289.0	0.78	1.0
theta_d_pr[1,71]	0.467	0.0103	0.721	-0.981	0.463	1.82	4858.0	1.15	1.0
theta_d_pr[1,72]	-0.267	0.0116	0.936	-2.17	-0.28	1.54	6561.0	1.56	1.0
theta_d_pr[1,73]	-0.592	0.0119	0.774	-2.21	-0.604	0.875	4237.0	1.01	1.0
theta_d_pr[1,74]	0.528	0.0108	0.789	-1.12	0.529	2.03	5303.0	1.26	1.0
theta_d_pr[1,75]	-0.293	0.00923	0.604	-1.55	-0.3	0.885	4277.0	1.01	1.0
theta_d_pr[1,76]	1.19	0.0121	0.649	-0.0358	1.15	2.49	2874.0	0.682	1.0
theta_d_pr[1,77]	0.328	0.0121	0.873	-1.47	0.346	1.98	5237.0	1.24	1.0
theta_d_pr[1,78]	0.0247	0.0114	0.786	-1.54	0.00351	1.54	4761.0	1.13	1.0
theta_d_pr[1,79]	-0.0866	0.0118	0.844	-1.83	-0.0911	1.57	5126.0	1.22	1.0
theta_d_pr[1,80]	-0.591	0.00763	0.359	-1.39	-0.584	0.0835	2217.0	0.526	1.0
theta_d_pr[1,81]	0.899	0.0112	0.736	-0.649	0.897	2.29	4335.0	1.03	1.0
theta_d_pr[1,82]	-0.352	0.0113	0.913	-2.25	-0.345	1.41	6571.0	1.56	1.0
theta_d_pr[1,83]	0.303	0.0113	0.678	-1.06	0.292	1.6	3610.0	0.857	1.0
theta_d_pr[1,84]	0.299	0.0129	0.848	-1.44	0.281	1.91	4312.0	1.02	1.0
theta_d_pr[1,85]	0.774	0.0119	0.667	-0.497	0.736	2.15	3153.0	0.748	1.0
theta_d_pr[1,86]	-0.144	0.0111	0.789	-1.74	-0.12	1.3	5007.0	1.19	1.0
theta_d_pr[1,87]	0.227	0.0116	0.76	-1.32	0.229	1.66	4323.0	1.03	1.0
theta_d_pr[1,88]	-0.349	0.0144	0.776	-1.82	-0.393	1.25	2897.0	0.688	1.0
theta_d_pr[1,89]	-0.977	0.00699	0.242	-1.52	-0.966	-0.536	1201.0	0.285	1.0
theta_d_pr[1,90]	-1.51	0.012	0.691	-2.93	-1.53	-0.157	3297.0	0.782	1.0
theta_d_pr[1,91]	0.431	0.011	0.69	-0.974	0.427	1.74	3929.0	0.932	1.0
theta_d_pr[1,92]	-0.0233	0.0074	0.314	-0.623	-0.0401	0.606	1803.0	0.428	1.0
theta_d_pr[1,93]	1.24	0.0106	0.773	-0.303	1.24	2.69	5310.0	1.26	1.0
theta_d_pr[1,94]	0.713	0.00825	0.37	0.0203	0.693	1.47	2014.0	0.478	1.0
theta_d_pr[1,95]	0.943	0.0104	0.599	-0.205	0.918	2.14	3332.0	0.791	1.0
theta_d_pr[1,96]	1.1	0.0106	0.737	-0.311	1.08	2.58	4876.0	1.16	1.0
theta_d_pr[2,1]	0.105	0.0119	0.971	-1.87	0.108	1.9	6657.0	1.58	1.0
theta_d_pr[2,2]	-0.483	0.0125	0.911	-2.36	-0.49	1.3	5286.0	1.25	1.0
theta_d_pr[2,3]	-0.378	0.0118	0.873	-2.14	-0.39	1.34	5496.0	1.3	1.0
theta_d_pr[2,4]	0.222	0.0122	0.966	-1.79	0.214	2.0	6230.0	1.48	1.0
theta_d_pr[2,5]	0.1	0.0127	0.982	-1.88	0.111	1.92	5998.0	1.42	0.999
theta_d_pr[2,6]	-0.09	0.0119	0.964	-2.11	-0.0925	1.73	6535.0	1.55	1.0
theta_d_pr[2,7]	0.0242	0.0111	0.921	-1.87	0.0227	1.77	6913.0	1.64	0.999
theta_d_pr[2,8]	0.248	0.0128	0.943	-1.73	0.259	1.95	5441.0	1.29	1.0
theta_d_pr[2,9]	0.0351	0.0112	0.973	-1.92	0.0479	1.88	7599.0	1.8	1.0
theta_d_pr[2,10]	-0.287	0.012	0.865	-2.07	-0.286	1.37	5223.0	1.24	1.0
theta_d_pr[2,11]	-0.501	0.0146	0.921	-2.4	-0.52	1.26	3956.0	0.939	1.0
theta_d_pr[2,12]	-0.0762	0.0121	0.946	-2.02	-0.0753	1.74	6122.0	1.45	1.0
theta_d_pr[2,13]	-0.485	0.0128	0.916	-2.36	-0.488	1.25	5146.0	1.22	1.0
theta_d_pr[2,14]	0.144	0.0125	0.959	-1.83	0.143	1.96	5925.0	1.41	1.0
theta_d_pr[2,15]	-0.278	0.0119	0.894	-2.09	-0.297	1.44	5681.0	1.35	1.0
theta_d_pr[2,16]	-0.111	0.0114	0.976	-2.12	-0.133	1.73	7289.0	1.73	0.999
theta_d_pr[2,17]	0.0176	0.0115	0.986	-2.04	0.0342	1.82	7316.0	1.74	1.0
theta_d_pr[2,18]	-0.172	0.0132	0.982	-2.16	-0.177	1.65	5545.0	1.32	1.0
theta_d_pr[2,19]	0.585	0.0148	0.951	-1.44	0.616	2.3	4111.0	0.976	1.0
theta_d_pr[2,20]	0.641	0.0157	0.967	-1.38	0.655	2.39	3777.0	0.896	1.0
theta_d_pr[2,21]	0.0412	0.0123	0.977	-1.99	0.0461	1.92	6311.0	1.5	1.0
theta_d_pr[2,22]	0.108	0.0117	0.959	-1.89	0.103	1.88	6724.0	1.6	1.0
theta_d_pr[2,23]	-0.329	0.012	0.957	-2.27	-0.344	1.53	6330.0	1.5	1.0
theta_d_pr[2,24]	-0.14	0.012	0.972	-2.13	-0.149	1.65	6593.0	1.56	1.0
theta_d_pr[2,25]	-0.223	0.0126	0.915	-2.11	-0.222	1.54	5298.0	1.26	1.0
theta_d_pr[2,26]	0.214	0.0123	0.966	-1.82	0.221	2.05	6175.0	1.47	1.0
theta_d_pr[2,27]	0.11	0.0126	0.989	-2.0	0.109	1.94	6157.0	1.46	1.0
theta_d_pr[2,28]	0.00451	0.0118	0.962	-1.96	0.0141	1.84	6625.0	1.57	1.0
theta_d_pr[2,29]	0.0948	0.0125	0.969	-1.89	0.112	1.89	5999.0	1.42	1.0
theta_d_pr[2,30]	0.687	0.0151	0.887	-1.26	0.714	2.27	3469.0	0.823	1.0
theta_d_pr[2,31]	-0.284	0.0126	0.946	-2.2	-0.288	1.48	5650.0	1.34	1.0
theta_d_pr[2,32]	-0.217	0.0129	0.983	-2.21	-0.202	1.64	5791.0	1.37	1.0
theta_d_pr[2,33]	-0.14	0.0124	0.966	-2.18	-0.143	1.7	6113.0	1.45	1.0
theta_d_pr[2,34]	-0.0152	0.012	0.979	-2.01	-0.012	1.84	6623.0	1.57	1.0
theta_d_pr[2,35]	0.771	0.0173	1.02	-1.38	0.786	2.63	3475.0	0.825	1.0
theta_d_pr[2,36]	0.276	0.0122	0.925	-1.65	0.285	1.97	5780.0	1.37	1.0
theta_d_pr[2,37]	-0.236	0.0123	0.858	-1.94	-0.247	1.46	4880.0	1.16	1.0
theta_d_pr[2,38]	-0.0428	0.0119	0.951	-2.0	-0.0286	1.76	6422.0	1.52	1.0
theta_d_pr[2,39]	-0.122	0.0118	0.861	-1.87	-0.139	1.51	5367.0	1.27	1.0
theta_d_pr[2,40]	-0.409	0.0128	0.905	-2.23	-0.417	1.32	5020.0	1.19	1.0
theta_d_pr[2,41]	0.163	0.0119	0.951	-1.8	0.169	1.95	6415.0	1.52	1.0
theta_d_pr[2,42]	-0.0834	0.0115	0.897	-1.9	-0.107	1.6	6048.0	1.44	1.0
theta_d_pr[2,43]	-0.14	0.0118	0.922	-2.04	-0.157	1.59	6136.0	1.46	1.0
theta_d_pr[2,44]	-0.282	0.0131	0.96	-2.22	-0.286	1.48	5368.0	1.27	1.0
theta_d_pr[2,45]	-0.0428	0.0122	0.965	-2.07	-0.0413	1.8	6234.0	1.48	1.0
theta_d_pr[2,46]	0.172	0.0115	0.974	-1.88	0.18	2.0	7242.0	1.72	1.0
theta_d_pr[2,47]	-0.208	0.0126	0.987	-2.24	-0.205	1.62	6092.0	1.45	1.0
theta_d_pr[2,48]	-0.207	0.0117	0.889	-2.06	-0.21	1.48	5821.0	1.38	1.0
theta_d_pr[2,49]	0.215	0.0124	0.953	-1.76	0.222	2.0	5897.0	1.4	0.999
theta_d_pr[2,50]	0.0794	0.0114	0.91	-1.81	0.0838	1.79	6356.0	1.51	1.0
theta_d_pr[2,51]	0.000691	0.0117	0.885	-1.83	-0.0179	1.71	5746.0	1.36	0.999
theta_d_pr[2,52]	-0.0825	0.0114	0.944	-2.07	-0.0986	1.71	6837.0	1.62	1.0
theta_d_pr[2,53]	0.16	0.0123	1.01	-1.94	0.17	2.04	6636.0	1.57	1.0
theta_d_pr[2,54]	0.0366	0.0123	0.944	-1.87	0.0223	1.8	5843.0	1.39	1.0
theta_d_pr[2,55]	0.0573	0.0118	0.905	-1.85	0.0588	1.76	5900.0	1.4	1.0
theta_d_pr[2,56]	0.0481	0.0112	0.878	-1.78	0.0426	1.67	6148.0	1.46	1.0
theta_d_pr[2,57]	0.172	0.0117	0.967	-1.82	0.17	1.95	6783.0	1.61	1.0
theta_d_pr[2,58]	0.324	0.0128	0.952	-1.63	0.315	2.16	5544.0	1.32	0.999
theta_d_pr[2,59]	-0.0423	0.0118	0.972	-2.04	-0.0446	1.79	6731.0	1.6	1.0
theta_d_pr[2,60]	0.297	0.0128	0.984	-1.76	0.306	2.13	5887.0	1.4	1.0
theta_d_pr[2,61]	-0.225	0.0117	0.922	-2.12	-0.221	1.53	6179.0	1.47	0.999
theta_d_pr[2,62]	-0.0724	0.0126	0.983	-2.09	-0.0783	1.76	6052.0	1.44	1.0
theta_d_pr[2,63]	0.0409	0.0118	0.937	-1.88	0.0622	1.8	6344.0	1.51	0.999
theta_d_pr[2,64]	0.114	0.012	0.97	-1.92	0.106	1.96	6482.0	1.54	1.0
theta_d_pr[2,65]	-0.603	0.0163	0.924	-2.43	-0.642	1.22	3220.0	0.764	1.0
theta_d_pr[2,66]	0.437	0.0125	0.956	-1.61	0.446	2.2	5798.0	1.38	1.0
theta_d_pr[2,67]	-0.189	0.0128	0.971	-2.14	-0.193	1.63	5732.0	1.36	1.0
theta_d_pr[2,68]	0.692	0.0147	0.929	-1.29	0.715	2.4	3998.0	0.949	1.0
theta_d_pr[2,69]	-0.016	0.0118	0.953	-1.97	-0.0294	1.79	6569.0	1.56	0.999
theta_d_pr[2,70]	0.696	0.0161	0.953	-1.3	0.71	2.45	3514.0	0.834	1.0
theta_d_pr[2,71]	-0.115	0.0111	0.966	-2.08	-0.111	1.69	7602.0	1.8	0.999
theta_d_pr[2,72]	0.36	0.0127	1.01	-1.73	0.362	2.23	6318.0	1.5	1.0
theta_d_pr[2,73]	0.347	0.0131	0.95	-1.66	0.361	2.1	5253.0	1.25	1.0
theta_d_pr[2,74]	0.143	0.0126	0.956	-1.89	0.153	1.89	5764.0	1.37	1.0
theta_d_pr[2,75]	0.207	0.0128	0.972	-1.79	0.206	2.01	5766.0	1.37	1.0
theta_d_pr[2,76]	-0.127	0.0118	0.962	-2.06	-0.142	1.69	6643.0	1.58	1.0
theta_d_pr[2,77]	-0.162	0.0119	0.949	-2.07	-0.173	1.68	6386.0	1.52	1.0
theta_d_pr[2,78]	0.275	0.0126	0.958	-1.72	0.282	2.09	5798.0	1.38	1.0
theta_d_pr[2,79]	-0.127	0.0121	0.956	-2.07	-0.137	1.67	6232.0	1.48	1.0
theta_d_pr[2,80]	1.11	0.0185	0.942	-0.984	1.14	2.79	2581.0	0.613	1.0
theta_d_pr[2,81]	-0.193	0.012	0.932	-2.12	-0.207	1.57	6078.0	1.44	1.0
theta_d_pr[2,82]	-0.0414	0.0121	0.964	-2.02	-0.03	1.74	6333.0	1.5	1.0
theta_d_pr[2,83]	-0.046	0.0116	0.926	-1.89	-0.0591	1.72	6324.0	1.5	1.0
theta_d_pr[2,84]	-0.492	0.0139	0.979	-2.46	-0.505	1.34	4962.0	1.18	1.0
theta_d_pr[2,85]	-0.0143	0.0121	0.911	-1.9	-0.0162	1.72	5698.0	1.35	1.0
theta_d_pr[2,86]	-0.0539	0.012	0.979	-2.02	-0.0551	1.81	6682.0	1.59	1.0
theta_d_pr[2,87]	-0.194	0.0115	0.953	-2.17	-0.18	1.61	6823.0	1.62	1.0
theta_d_pr[2,88]	-0.128	0.0111	0.954	-2.07	-0.14	1.68	7399.0	1.76	1.0
theta_d_pr[2,89]	0.0149	0.0119	0.887	-1.89	0.0166	1.69	5587.0	1.33	1.0
theta_d_pr[2,90]	-0.0284	0.0116	0.954	-1.99	-0.0327	1.8	6739.0	1.6	0.999
theta_d_pr[2,91]	-0.267	0.0131	0.967	-2.24	-0.249	1.55	5461.0	1.3	1.0
theta_d_pr[2,92]	-0.135	0.0121	0.923	-2.01	-0.144	1.64	5773.0	1.37	0.999
theta_d_pr[2,93]	-0.464	0.0149	1.01	-2.56	-0.469	1.41	4553.0	1.08	1.0
theta_d_pr[2,94]	-0.246	0.0123	0.928	-2.15	-0.236	1.54	5735.0	1.36	1.0
theta_d_pr[2,95]	-0.377	0.0141	0.96	-2.34	-0.397	1.41	4627.0	1.1	1.0
theta_d_pr[2,96]	-0.0628	0.0123	0.988	-2.01	-0.0864	1.78	6504.0	1.54	1.0
theta_d_pr[3,1]	-0.147	0.0104	0.853	-1.95	-0.139	1.43	6708.0	1.59	0.999
theta_d_pr[3,2]	-0.104	0.00783	0.6	-1.33	-0.111	1.01	5867.0	1.39	1.0
theta_d_pr[3,3]	-0.518	0.0105	0.72	-2.03	-0.501	0.816	4713.0	1.12	1.0
theta_d_pr[3,4]	0.303	0.0106	0.83	-1.41	0.319	1.86	6112.0	1.45	1.0
theta_d_pr[3,5]	0.102	0.0114	0.895	-1.79	0.12	1.76	6109.0	1.45	1.0
theta_d_pr[3,6]	-0.744	0.0102	0.802	-2.42	-0.729	0.738	6201.0	1.47	1.0
theta_d_pr[3,7]	-0.48	0.00919	0.706	-1.92	-0.492	0.842	5899.0	1.4	1.0
theta_d_pr[3,8]	-0.261	0.00997	0.788	-1.88	-0.267	1.26	6236.0	1.48	1.0
theta_d_pr[3,9]	-0.0937	0.01	0.795	-1.74	-0.0984	1.39	6268.0	1.49	1.0
theta_d_pr[3,10]	-1.86	0.00857	0.649	-3.25	-1.85	-0.673	5728.0	1.36	1.0
theta_d_pr[3,11]	0.858	0.00969	0.698	-0.56	0.858	2.15	5178.0	1.23	1.0
theta_d_pr[3,12]	0.316	0.01	0.775	-1.29	0.319	1.81	5987.0	1.42	0.999
theta_d_pr[3,13]	0.231	0.0113	0.744	-1.29	0.234	1.64	4347.0	1.03	1.0
theta_d_pr[3,14]	0.677	0.00998	0.789	-0.961	0.68	2.14	6249.0	1.48	1.0
theta_d_pr[3,15]	0.733	0.0105	0.707	-0.766	0.737	2.03	4561.0	1.08	1.0
theta_d_pr[3,16]	-0.455	0.0121	0.894	-2.25	-0.467	1.25	5489.0	1.3	1.0
theta_d_pr[3,17]	0.0255	0.00963	0.74	-1.55	0.0333	1.4	5915.0	1.4	1.0
theta_d_pr[3,18]	-0.512	0.011	0.862	-2.3	-0.495	1.1	6172.0	1.46	1.0
theta_d_pr[3,19]	1.46	0.00939	0.721	-0.0245	1.44	2.86	5900.0	1.4	1.0
theta_d_pr[3,20]	0.548	0.0105	0.778	-1.07	0.547	2.0	5460.0	1.3	1.0
theta_d_pr[3,21]	-0.0294	0.0108	0.856	-1.79	-0.034	1.57	6301.0	1.5	1.0
theta_d_pr[3,22]	0.0706	0.0111	0.871	-1.75	0.0708	1.71	6109.0	1.45	0.999
theta_d_pr[3,23]	-1.31	0.0109	0.714	-2.82	-1.29	-0.0105	4305.0	1.02	1.0
theta_d_pr[3,24]	0.121	0.0108	0.871	-1.72	0.116	1.74	6472.0	1.54	1.0
theta_d_pr[3,25]	0.935	0.00918	0.619	-0.348	0.945	2.09	4538.0	1.08	1.0
theta_d_pr[3,26]	0.394	0.0107	0.829	-1.35	0.415	1.96	6044.0	1.43	1.0
theta_d_pr[3,27]	0.168	0.00984	0.817	-1.49	0.17	1.72	6896.0	1.64	0.999
theta_d_pr[3,28]	-0.282	0.0106	0.843	-1.99	-0.288	1.33	6337.0	1.5	0.999
theta_d_pr[3,29]	0.423	0.0108	0.842	-1.3	0.426	2.04	6021.0	1.43	1.0
theta_d_pr[3,30]	0.918	0.00856	0.56	-0.237	0.911	1.99	4276.0	1.01	1.0
theta_d_pr[3,31]	-0.51	0.00969	0.688	-1.98	-0.501	0.8	5039.0	1.2	1.0
theta_d_pr[3,32]	-0.0778	0.0123	0.787	-1.69	-0.0744	1.39	4084.0	0.969	1.0
theta_d_pr[3,33]	-0.191	0.0108	0.856	-2.01	-0.184	1.39	6266.0	1.49	1.0
theta_d_pr[3,34]	0.074	0.0104	0.856	-1.7	0.0831	1.67	6725.0	1.6	1.0
theta_d_pr[3,35]	0.284	0.0114	0.802	-1.39	0.277	1.83	4990.0	1.18	1.0
theta_d_pr[3,36]	0.224	0.00949	0.648	-1.14	0.233	1.44	4668.0	1.11	1.0
theta_d_pr[3,37]	0.923	0.00759	0.526	-0.159	0.911	1.94	4804.0	1.14	0.999
theta_d_pr[3,38]	-0.0263	0.0103	0.783	-1.71	-0.00853	1.46	5804.0	1.38	1.0
theta_d_pr[3,39]	1.49	0.00778	0.53	0.453	1.47	2.55	4647.0	1.1	1.0
theta_d_pr[3,40]	0.159	0.00955	0.775	-1.45	0.159	1.63	6597.0	1.57	1.0
theta_d_pr[3,41]	0.17	0.0103	0.796	-1.46	0.17	1.64	5932.0	1.41	1.0
theta_d_pr[3,42]	0.436	0.00994	0.66	-0.917	0.426	1.7	4406.0	1.05	0.999
theta_d_pr[3,43]	-0.151	0.0108	0.812	-1.84	-0.145	1.34	5658.0	1.34	1.0
theta_d_pr[3,44]	0.113	0.0108	0.849	-1.66	0.113	1.68	6214.0	1.47	1.0
theta_d_pr[3,45]	-0.869	0.00918	0.745	-2.44	-0.864	0.517	6597.0	1.57	1.0
theta_d_pr[3,46]	0.743	0.0101	0.829	-0.989	0.756	2.28	6683.0	1.59	1.0
theta_d_pr[3,47]	0.086	0.0114	0.888	-1.73	0.0815	1.78	6064.0	1.44	1.0
theta_d_pr[3,48]	-0.953	0.0102	0.787	-2.61	-0.953	0.526	5960.0	1.41	1.0
theta_d_pr[3,49]	0.927	0.0104	0.753	-0.571	0.92	2.35	5194.0	1.23	1.0
theta_d_pr[3,50]	0.58	0.00925	0.742	-0.939	0.588	1.95	6431.0	1.53	0.999
theta_d_pr[3,51]	-1.3	0.00919	0.645	-2.72	-1.3	-0.136	4931.0	1.17	1.0
theta_d_pr[3,52]	0.511	0.0108	0.817	-1.19	0.517	2.06	5675.0	1.35	1.0
theta_d_pr[3,53]	0.476	0.0118	0.905	-1.34	0.468	2.22	5837.0	1.39	1.0
theta_d_pr[3,54]	-0.159	0.00854	0.654	-1.53	-0.142	1.07	5868.0	1.39	1.0
theta_d_pr[3,55]	-0.152	0.0128	0.769	-1.78	-0.142	1.27	3612.0	0.857	1.0
theta_d_pr[3,56]	0.354	0.0105	0.701	-1.18	0.359	1.63	4474.0	1.06	1.0
theta_d_pr[3,57]	0.122	0.0107	0.873	-1.71	0.117	1.74	6654.0	1.58	0.999
theta_d_pr[3,58]	0.22	0.0105	0.77	-1.36	0.238	1.63	5362.0	1.27	1.0
theta_d_pr[3,59]	-0.19	0.0108	0.88	-2.01	-0.173	1.44	6656.0	1.58	1.0
theta_d_pr[3,60]	0.682	0.0101	0.798	-1.01	0.683	2.17	6238.0	1.48	1.0
theta_d_pr[3,61]	-0.873	0.0103	0.692	-2.31	-0.883	0.439	4561.0	1.08	1.0
theta_d_pr[3,62]	-0.00643	0.0106	0.836	-1.68	-0.00314	1.57	6254.0	1.48	1.0
theta_d_pr[3,63]	0.329	0.00842	0.615	-0.936	0.326	1.46	5337.0	1.27	1.0
theta_d_pr[3,64]	0.489	0.0107	0.84	-1.28	0.501	2.02	6110.0	1.45	1.0
theta_d_pr[3,65]	-0.371	0.0101	0.665	-1.73	-0.362	0.841	4313.0	1.02	1.0
theta_d_pr[3,66]	-0.747	0.0106	0.764	-2.37	-0.752	0.708	5231.0	1.24	0.999
theta_d_pr[3,67]	-0.00466	0.0107	0.831	-1.71	-0.00234	1.53	6055.0	1.44	1.0
theta_d_pr[3,68]	-0.826	0.01	0.678	-2.27	-0.816	0.416	4572.0	1.09	1.0
theta_d_pr[3,69]	0.238	0.00919	0.715	-1.24	0.239	1.57	6043.0	1.43	1.0
theta_d_pr[3,70]	0.404	0.00999	0.638	-0.9	0.402	1.61	4069.0	0.966	1.0
theta_d_pr[3,71]	-0.325	0.00981	0.789	-1.96	-0.331	1.18	6477.0	1.54	1.0
theta_d_pr[3,72]	0.0419	0.0107	0.857	-1.77	0.0409	1.65	6375.0	1.51	1.0
theta_d_pr[3,73]	1.46	0.00978	0.746	-0.0951	1.46	2.85	5809.0	1.38	1.0
theta_d_pr[3,74]	-0.566	0.0101	0.778	-2.2	-0.57	0.875	5886.0	1.4	1.0
theta_d_pr[3,75]	-0.232	0.00985	0.744	-1.78	-0.22	1.17	5711.0	1.36	1.0
theta_d_pr[3,76]	-0.507	0.011	0.828	-2.23	-0.518	1.05	5648.0	1.34	1.0
theta_d_pr[3,77]	0.13	0.0115	0.919	-1.79	0.122	1.84	6418.0	1.52	1.0
theta_d_pr[3,78]	0.0301	0.0102	0.789	-1.59	0.0375	1.49	5946.0	1.41	1.0
theta_d_pr[3,79]	-0.35	0.0111	0.836	-2.13	-0.354	1.2	5638.0	1.34	1.0
theta_d_pr[3,80]	0.644	0.0104	0.603	-0.595	0.636	1.77	3388.0	0.804	1.0
theta_d_pr[3,81]	-0.0277	0.00981	0.742	-1.57	-0.0241	1.38	5724.0	1.36	1.0
theta_d_pr[3,82]	-0.269	0.0106	0.826	-1.96	-0.276	1.28	6100.0	1.45	1.0
theta_d_pr[3,83]	-0.119	0.00963	0.713	-1.59	-0.116	1.2	5476.0	1.3	1.0
theta_d_pr[3,84]	-0.746	0.0116	0.881	-2.57	-0.744	0.904	5747.0	1.36	1.0
theta_d_pr[3,85]	-0.168	0.0122	0.808	-1.85	-0.168	1.34	4379.0	1.04	1.0
theta_d_pr[3,86]	0.468	0.011	0.87	-1.29	0.454	2.12	6265.0	1.49	1.0
theta_d_pr[3,87]	0.401	0.0104	0.813	-1.29	0.398	1.95	6166.0	1.46	1.0
theta_d_pr[3,88]	-1.07	0.00992	0.847	-2.87	-1.06	0.486	7281.0	1.73	0.999
theta_d_pr[3,89]	-1.78	0.0091	0.589	-3.07	-1.77	-0.708	4189.0	0.994	1.0
theta_d_pr[3,90]	0.723	0.0101	0.767	-0.842	0.719	2.22	5712.0	1.36	1.0
theta_d_pr[3,91]	-0.504	0.0103	0.787	-2.15	-0.521	0.975	5792.0	1.37	1.0
theta_d_pr[3,92]	-0.475	0.00963	0.688	-1.9	-0.47	0.784	5109.0	1.21	1.0
theta_d_pr[3,93]	-0.882	0.00984	0.807	-2.6	-0.881	0.635	6734.0	1.6	1.0
theta_d_pr[3,94]	0.851	0.00837	0.605	-0.374	0.842	2.03	5227.0	1.24	1.0
theta_d_pr[3,95]	-0.497	0.00953	0.744	-2.04	-0.5	0.893	6103.0	1.45	1.0
theta_d_pr[3,96]	-0.438	0.0103	0.829	-2.17	-0.442	1.15	6505.0	1.54	1.0
theta_d_pr[4,1]	0.11	0.0112	0.953	-1.85	0.102	1.94	7229.0	1.72	1.0
theta_d_pr[4,2]	-0.0501	0.0125	0.959	-2.01	-0.0568	1.79	5925.0	1.41	0.999
theta_d_pr[4,3]	-0.0461	0.0135	0.968	-2.01	-0.0285	1.78	5113.0	1.21	1.0
theta_d_pr[4,4]	0.0887	0.0125	0.964	-1.86	0.112	1.88	5978.0	1.42	1.0
