subject,session,block,trial,exposure,stimulus,valence,action,robot,rune,color,correct,choice,rt,accuracy,sham,outcome,totalkeys
ndf4cr8g95xznbyy9bzdmchn,2,2,136,4,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,137,5,6,lose,go,gal,rune_03_othalan,blue,1,1,0.71,1,1.0,-10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,138,5,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,139,5,8,win,go,gw,rune_03_algiz,yellow,1,1,0.478,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,140,5,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,141,6,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,142,6,8,win,go,gw,rune_03_algiz,yellow,1,1,0.702,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,143,6,6,lose,go,gal,rune_03_othalan,blue,1,1,0.883,1,1.0,-10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,144,6,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,145,7,8,win,go,gw,rune_03_algiz,yellow,1,1,0.689,1,1.0,+1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,146,7,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,147,7,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,148,7,6,lose,go,gal,rune_03_othalan,blue,1,1,0.809,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,149,8,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,150,8,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,151,8,6,lose,go,gal,rune_03_othalan,blue,1,1,0.528,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,152,8,8,win,go,gw,rune_03_algiz,yellow,1,1,0.475,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,153,9,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,1.0,-10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,154,9,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,155,9,6,lose,go,gal,rune_03_othalan,blue,1,1,0.501,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,156,9,8,win,go,gw,rune_03_algiz,yellow,1,1,0.439,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,157,10,6,lose,go,gal,rune_03_othalan,blue,1,1,0.562,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,158,10,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,159,10,8,win,go,gw,rune_03_algiz,yellow,1,1,0.578,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,160,10,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,1.0,+1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,161,11,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,162,11,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,163,11,8,win,go,gw,rune_03_algiz,yellow,1,1,0.631,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,164,11,6,lose,go,gal,rune_03_othalan,blue,1,1,0.445,1,1.0,-10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,165,12,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,166,12,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,167,12,6,lose,go,gal,rune_03_othalan,blue,1,1,0.532,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,168,12,8,win,go,gw,rune_03_algiz,yellow,1,1,0.473,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,169,13,6,lose,go,gal,rune_03_othalan,blue,1,1,0.567,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,170,13,8,win,go,gw,rune_03_algiz,yellow,1,1,0.486,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,171,13,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,172,13,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,173,14,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,174,14,8,win,go,gw,rune_03_algiz,yellow,1,1,0.451,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,175,14,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,176,14,6,lose,go,gal,rune_03_othalan,blue,1,1,0.391,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,177,15,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,1.0,-10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,178,15,8,win,go,gw,rune_03_algiz,yellow,1,1,0.476,1,1.0,+1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,179,15,6,lose,go,gal,rune_03_othalan,blue,1,1,0.464,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,180,15,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,1.0,+1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,181,16,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,182,16,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,183,16,6,lose,go,gal,rune_03_othalan,blue,1,1,0.505,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,184,16,8,win,go,gw,rune_03_algiz,yellow,1,1,0.538,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,185,17,8,win,go,gw,rune_03_algiz,yellow,1,1,0.457,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,186,17,6,lose,go,gal,rune_03_othalan,blue,1,1,0.569,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,187,17,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,188,17,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,189,18,6,lose,go,gal,rune_03_othalan,blue,1,1,0.393,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,190,18,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,191,18,8,win,go,gw,rune_03_algiz,yellow,1,1,0.466,1,1.0,+1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,192,18,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,193,19,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,1.0,+1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,194,19,8,win,go,gw,rune_03_algiz,yellow,1,1,0.594,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,195,19,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,1.0,-10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,196,19,6,lose,go,gal,rune_03_othalan,blue,1,1,0.356,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,197,20,8,win,go,gw,rune_03_algiz,yellow,1,1,0.531,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,198,20,6,lose,go,gal,rune_03_othalan,blue,1,1,0.621,1,1.0,-10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,199,20,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,200,20,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,201,21,6,lose,go,gal,rune_03_othalan,blue,1,1,0.476,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,202,21,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,1.0,-10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,203,21,8,win,go,gw,rune_03_algiz,yellow,1,1,0.471,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,204,21,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,205,22,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,206,22,8,win,go,gw,rune_03_algiz,yellow,1,1,0.579,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,207,22,6,lose,go,gal,rune_03_othalan,blue,1,1,0.912,1,1.0,-10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,208,22,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,209,23,6,lose,go,gal,rune_03_othalan,blue,1,1,0.578,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,210,23,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,211,23,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,212,23,8,win,go,gw,rune_03_algiz,yellow,1,1,0.471,1,1.0,+1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,213,24,8,win,go,gw,rune_03_algiz,yellow,1,1,0.506,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,214,24,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,1.0,+1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,215,24,6,lose,go,gal,rune_03_othalan,blue,1,1,0.476,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,216,24,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,217,25,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,218,25,8,win,go,gw,rune_03_algiz,yellow,1,1,0.481,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,219,25,6,lose,go,gal,rune_03_othalan,blue,1,1,0.425,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,220,25,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,221,26,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,1.0,-10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,222,26,8,win,go,gw,rune_03_algiz,yellow,1,1,0.35,1,1.0,+1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,223,26,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,1.0,+1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,224,26,6,lose,go,gal,rune_03_othalan,blue,1,1,0.423,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,225,27,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,226,27,8,win,go,gw,rune_03_algiz,yellow,1,1,0.444,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,227,27,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,228,27,6,lose,go,gal,rune_03_othalan,blue,1,1,0.774,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,229,28,6,lose,go,gal,rune_03_othalan,blue,1,1,0.477,1,0.0,-1,1
ndf4cr8g95xznbyy9bzdmchn,2,2,230,28,8,win,go,gw,rune_03_algiz,yellow,1,1,0.535,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,231,28,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,232,28,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,233,29,6,lose,go,gal,rune_03_othalan,blue,1,1,0.56,1,1.0,-10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,234,29,8,win,go,gw,rune_03_algiz,yellow,1,1,0.526,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,235,29,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,236,29,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,237,30,7,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
ndf4cr8g95xznbyy9bzdmchn,2,2,238,30,8,win,go,gw,rune_03_algiz,yellow,1,1,0.465,1,0.0,+10,1
ndf4cr8g95xznbyy9bzdmchn,2,2,239,30,5,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
ndf4cr8g95xznbyy9bzdmchn,2,2,240,30,6,lose,go,gal,rune_03_othalan,blue,1,1,0.273,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,1,1,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,0.696,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,2,1,2,win,go,gw,rune_03_othalan,yellow,1,1,0.693,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,3,1,3,lose,go,gal,rune_03_algiz,blue,1,1,0.446,1,1.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,4,1,4,lose,no-go,ngal,rune_03_uruz,blue,0,1,0.667,0,0.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,5,2,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,6,2,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,1.209,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,7,2,2,win,go,gw,rune_03_othalan,yellow,1,1,0.338,1,1.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,8,2,3,lose,go,gal,rune_03_algiz,blue,1,0,,0,0.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,9,3,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,1.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,10,3,2,win,go,gw,rune_03_othalan,yellow,1,1,0.487,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,11,3,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
nz9zfobqkkrija2o8wpk80pj,2,1,12,3,3,lose,go,gal,rune_03_algiz,blue,1,1,0.465,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,13,4,4,lose,no-go,ngal,rune_03_uruz,blue,0,1,0.411,0,0.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,14,4,2,win,go,gw,rune_03_othalan,yellow,1,1,0.483,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,15,4,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,0.552,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,16,4,3,lose,go,gal,rune_03_algiz,blue,1,0,,0,0.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,17,5,4,lose,no-go,ngal,rune_03_uruz,blue,0,1,0.963,0,0.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,18,5,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,1.0,+1,0
nz9zfobqkkrija2o8wpk80pj,2,1,19,5,2,win,go,gw,rune_03_othalan,yellow,1,1,0.295,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,20,5,3,lose,go,gal,rune_03_algiz,blue,1,1,0.545,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,21,6,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,22,6,2,win,go,gw,rune_03_othalan,yellow,1,1,0.471,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,23,6,3,lose,go,gal,rune_03_algiz,blue,1,1,0.648,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,24,6,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,1.0,+1,0
nz9zfobqkkrija2o8wpk80pj,2,1,25,7,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,26,7,2,win,go,gw,rune_03_othalan,yellow,1,1,0.43,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,27,7,4,lose,no-go,ngal,rune_03_uruz,blue,0,1,1.097,0,0.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,28,7,3,lose,go,gal,rune_03_algiz,blue,1,1,0.488,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,29,8,2,win,go,gw,rune_03_othalan,yellow,1,1,0.445,1,1.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,30,8,3,lose,go,gal,rune_03_algiz,blue,1,1,0.628,1,1.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,31,8,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,0.612,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,32,8,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,1.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,33,9,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,1.38,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,34,9,4,lose,no-go,ngal,rune_03_uruz,blue,0,1,0.921,0,0.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,35,9,3,lose,go,gal,rune_03_algiz,blue,1,0,,0,0.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,36,9,2,win,go,gw,rune_03_othalan,yellow,1,1,0.486,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,37,10,3,lose,go,gal,rune_03_algiz,blue,1,1,0.922,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,38,10,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,39,10,2,win,go,gw,rune_03_othalan,yellow,1,1,0.463,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,40,10,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
nz9zfobqkkrija2o8wpk80pj,2,1,41,11,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
nz9zfobqkkrija2o8wpk80pj,2,1,42,11,3,lose,go,gal,rune_03_algiz,blue,1,0,,0,0.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,43,11,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,44,11,2,win,go,gw,rune_03_othalan,yellow,1,1,0.345,1,1.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,45,12,3,lose,go,gal,rune_03_algiz,blue,1,0,,0,0.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,46,12,2,win,go,gw,rune_03_othalan,yellow,1,1,0.414,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,47,12,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,1.0,+1,0
nz9zfobqkkrija2o8wpk80pj,2,1,48,12,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,49,13,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,50,13,3,lose,go,gal,rune_03_algiz,blue,1,0,,0,0.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,51,13,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,0.615,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,52,13,2,win,go,gw,rune_03_othalan,yellow,1,1,0.31,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,53,14,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,54,14,2,win,go,gw,rune_03_othalan,yellow,1,1,0.65,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,55,14,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,0.808,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,56,14,3,lose,go,gal,rune_03_algiz,blue,1,1,1.175,1,1.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,57,15,3,lose,go,gal,rune_03_algiz,blue,1,1,0.623,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,58,15,2,win,go,gw,rune_03_othalan,yellow,1,1,0.358,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,59,15,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
nz9zfobqkkrija2o8wpk80pj,2,1,60,15,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,1.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,61,16,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,0.56,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,62,16,2,win,go,gw,rune_03_othalan,yellow,1,1,0.397,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,63,16,4,lose,no-go,ngal,rune_03_uruz,blue,0,1,0.755,0,0.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,64,16,3,lose,go,gal,rune_03_algiz,blue,1,0,,0,0.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,65,17,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
nz9zfobqkkrija2o8wpk80pj,2,1,66,17,3,lose,go,gal,rune_03_algiz,blue,1,1,0.63,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,67,17,2,win,go,gw,rune_03_othalan,yellow,1,1,0.307,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,68,17,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,69,18,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
nz9zfobqkkrija2o8wpk80pj,2,1,70,18,3,lose,go,gal,rune_03_algiz,blue,1,1,0.591,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,71,18,2,win,go,gw,rune_03_othalan,yellow,1,1,0.456,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,72,18,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,73,19,2,win,go,gw,rune_03_othalan,yellow,1,1,0.463,1,1.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,74,19,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,75,19,1,win,no-go,ngw,rune_03_naudiz,yellow,0,1,0.508,0,0.0,+1,1
nz9zfobqkkrija2o8wpk80pj,2,1,76,19,3,lose,go,gal,rune_03_algiz,blue,1,1,0.597,1,1.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,77,20,2,win,go,gw,rune_03_othalan,yellow,1,1,0.459,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,78,20,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,1.0,+1,0
nz9zfobqkkrija2o8wpk80pj,2,1,79,20,3,lose,go,gal,rune_03_algiz,blue,1,1,0.516,1,0.0,-1,1
nz9zfobqkkrija2o8wpk80pj,2,1,80,20,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,1.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,81,21,2,win,go,gw,rune_03_othalan,yellow,1,1,0.335,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,82,21,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
nz9zfobqkkrija2o8wpk80pj,2,1,83,21,3,lose,go,gal,rune_03_algiz,blue,1,1,0.534,1,1.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,84,21,4,lose,no-go,ngal,rune_03_uruz,blue,0,1,1.281,0,0.0,-10,1
nz9zfobqkkrija2o8wpk80pj,2,1,85,22,3,lose,go,gal,rune_03_algiz,blue,1,0,,0,0.0,-10,0
nz9zfobqkkrija2o8wpk80pj,2,1,86,22,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,87,22,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
nz9zfobqkkrija2o8wpk80pj,2,1,88,22,2,win,go,gw,rune_03_othalan,yellow,1,1,0.482,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,89,23,4,lose,no-go,ngal,rune_03_uruz,blue,0,0,,1,0.0,-1,0
nz9zfobqkkrija2o8wpk80pj,2,1,90,23,2,win,go,gw,rune_03_othalan,yellow,1,1,0.427,1,0.0,+10,1
nz9zfobqkkrija2o8wpk80pj,2,1,91,23,1,win,no-go,ngw,rune_03_naudiz,yellow,0,0,,1,0.0,+10,0
