,cond,resp,choice,fdbk_sound_off,correct,rt,subn,cuepress,cuert
217,Avoid,NoGo,0,1.0,1.0,,82,,
218,Avoid,NoGo,0,1.0,1.0,,82,,
219,Avoid,Go,1,1.0,1.0,1.0165488719940186,82,,
220,Escape,Go,1,1.0,1.0,1.1501820087432861,82,,
221,Escape,Go,1,1.0,1.0,0.29398488998413086,82,,
222,Escape,NoGo,0,1.0,1.0,,82,,
223,Avoid,Go,1,0.0,1.0,0.29358816146850586,82,,
224,Avoid,NoGo,0,1.0,1.0,,82,,
225,Escape,Go,1,1.0,1.0,0.42740392684936523,82,,
226,Avoid,Go,1,1.0,1.0,0.2935309410095215,82,,
227,Escape,NoGo,0,1.0,1.0,,82,,
228,Escape,Go,1,0.0,1.0,0.5747268199920654,82,,
229,Avoid,NoGo,0,1.0,1.0,,82,,
230,Escape,NoGo,0,0.0,1.0,,82,,
231,Avoid,Go,1,1.0,1.0,0.37438106536865234,82,,
232,Avoid,NoGo,0,0.0,1.0,,82,,
233,Escape,NoGo,0,1.0,1.0,,82,,
234,Escape,Go,1,1.0,1.0,0.29357385635375977,82,,
235,Escape,NoGo,0,1.0,1.0,,82,,
236,Avoid,NoGo,0,1.0,1.0,,82,,
237,Avoid,Go,1,1.0,1.0,0.30698704719543457,82,,
238,Escape,Go,1,1.0,1.0,0.25338006019592285,82,,
239,Avoid,Go,1,0.0,1.0,0.2401127815246582,82,,
0,Avoid,NoGo,0,1.0,1.0,,83,,
1,Escape,NoGo,1,1.0,0.0,0.6682901382446289,83,,
2,Avoid,Go,0,0.0,0.0,,83,,
3,Escape,Go,0,1.0,0.0,,83,,
4,Escape,NoGo,0,1.0,1.0,,83,,
5,Avoid,Go,0,0.0,0.0,,83,,
6,Avoid,NoGo,0,1.0,1.0,,83,,
7,Escape,Go,1,1.0,1.0,0.9763739109039307,83,,
8,Escape,NoGo,1,0.0,0.0,1.0834307670593262,83,,
9,Escape,NoGo,1,0.0,0.0,0.4407501220703125,83,,
10,Escape,Go,0,0.0,0.0,,83,,
11,Escape,Go,1,1.0,1.0,1.284254789352417,83,,
12,Avoid,Go,1,0.0,1.0,1.3512930870056152,83,,
13,Avoid,Go,1,1.0,1.0,0.9629380702972412,83,,
14,Avoid,NoGo,0,1.0,1.0,,83,,
15,Avoid,NoGo,0,0.0,1.0,,83,,
16,Escape,NoGo,1,0.0,0.0,0.8558058738708496,83,,
17,Escape,Go,0,0.0,0.0,,83,,
18,Avoid,NoGo,0,1.0,1.0,,83,,
19,Avoid,Go,0,1.0,0.0,,83,,
20,Escape,NoGo,1,0.0,0.0,0.07932496070861816,83,,
21,Avoid,Go,0,0.0,0.0,,83,,
22,Avoid,NoGo,0,1.0,1.0,,83,,
23,Escape,Go,1,1.0,1.0,1.4588079452514648,83,,
24,Escape,NoGo,1,1.0,0.0,1.3110392093658447,83,,
25,Avoid,Go,0,0.0,0.0,,83,,
26,Escape,Go,0,0.0,0.0,,83,,
27,Escape,Go,1,0.0,1.0,0.8959939479827881,83,,
28,Avoid,NoGo,0,1.0,1.0,,83,,
29,Avoid,Go,1,1.0,1.0,1.806485891342163,83,,
30,Avoid,NoGo,0,1.0,1.0,,83,,
31,Escape,NoGo,1,0.0,0.0,0.7486820220947266,83,,
32,Escape,NoGo,1,0.0,0.0,0.3471050262451172,83,,
33,Escape,NoGo,1,0.0,0.0,0.2935299873352051,83,,
34,Avoid,Go,0,0.0,0.0,,83,,
35,Escape,Go,1,1.0,1.0,0.7621450424194336,83,,
36,Escape,Go,0,0.0,0.0,,83,,
37,Avoid,NoGo,0,1.0,1.0,,83,,
38,Avoid,NoGo,0,0.0,1.0,,83,,
39,Avoid,Go,1,1.0,1.0,1.3111038208007812,83,,
40,Avoid,NoGo,0,1.0,1.0,,83,,
41,Escape,Go,1,0.0,1.0,1.176980972290039,83,,
42,Avoid,Go,1,1.0,1.0,1.7930281162261963,83,,
43,Avoid,Go,0,0.0,0.0,,83,,
44,Escape,Go,0,0.0,0.0,,83,,
45,Avoid,NoGo,0,1.0,1.0,,83,,
46,Escape,NoGo,1,1.0,0.0,0.29348301887512207,83,,
47,Escape,NoGo,0,1.0,1.0,,83,,
48,Avoid,NoGo,0,0.0,1.0,,83,,
49,Avoid,Go,0,0.0,0.0,,83,,
50,Escape,Go,1,1.0,1.0,0.5744748115539551,83,,
51,Avoid,NoGo,0,1.0,1.0,,83,,
52,Escape,NoGo,0,1.0,1.0,,83,,
53,Avoid,Go,0,0.0,0.0,,83,,
54,Escape,NoGo,0,1.0,1.0,,83,1.0,0.8687739372253418
55,Escape,Go,1,1.0,1.0,1.0700318813323975,83,,
56,Avoid,NoGo,0,1.0,1.0,,83,,
57,Escape,NoGo,1,0.0,0.0,1.0299179553985596,83,,
58,Escape,Go,0,0.0,0.0,,83,,
59,Escape,NoGo,1,0.0,0.0,0.14623188972473145,83,,
60,Avoid,NoGo,0,1.0,1.0,,83,,
61,Avoid,Go,0,0.0,0.0,,83,,
62,Escape,Go,1,1.0,1.0,0.5077431201934814,83,,
63,Avoid,Go,1,0.0,1.0,1.083376169204712,83,,
64,Escape,Go,1,1.0,1.0,1.0431230068206787,83,,
65,Avoid,Go,1,1.0,1.0,1.1904020309448242,83,,
66,Avoid,Go,0,0.0,0.0,,83,,
67,Escape,NoGo,1,0.0,0.0,0.3068850040435791,83,,
68,Avoid,NoGo,0,1.0,1.0,,83,,
69,Escape,Go,1,0.0,1.0,1.7529120445251465,83,,
70,Avoid,NoGo,0,1.0,1.0,,83,,
71,Escape,NoGo,1,1.0,0.0,1.1234819889068604,83,,
72,Avoid,NoGo,0,1.0,1.0,,83,,
73,Escape,NoGo,0,1.0,1.0,,83,,
74,Avoid,Go,1,0.0,1.0,1.0699958801269531,83,,
75,Escape,Go,0,0.0,0.0,,83,,
76,Escape,Go,1,1.0,1.0,0.19984102249145508,83,,
77,Avoid,Go,1,1.0,1.0,1.2443008422851562,83,,
78,Avoid,NoGo,0,0.0,1.0,,83,,
79,Escape,NoGo,1,0.0,0.0,1.6457240581512451,83,,
80,Escape,Go,0,0.0,0.0,,83,,
81,Avoid,NoGo,1,0.0,0.0,0.10597085952758789,83,,
82,Escape,NoGo,1,0.0,0.0,0.7218129634857178,83,,
83,Avoid,NoGo,1,0.0,0.0,1.270899772644043,83,,
84,Avoid,Go,0,0.0,0.0,,83,,
85,Avoid,Go,1,1.0,1.0,1.230713129043579,83,,
86,Escape,NoGo,1,1.0,0.0,0.9763200283050537,83,,
87,Escape,Go,0,0.0,0.0,,83,,
88,Escape,Go,1,0.0,1.0,0.05244612693786621,83,,
89,Avoid,Go,0,0.0,0.0,,83,,
90,Escape,NoGo,0,1.0,1.0,,83,,
91,Avoid,Go,1,0.0,1.0,0.8960049152374268,83,,
92,Avoid,NoGo,1,0.0,0.0,1.096796989440918,83,,
93,Escape,Go,0,0.0,0.0,,83,,
94,Escape,NoGo,1,0.0,0.0,0.5210869312286377,83,,
95,Avoid,NoGo,1,0.0,0.0,0.8960070610046387,83,,
96,Escape,NoGo,1,1.0,0.0,0.654893159866333,83,,
97,Avoid,Go,0,0.0,0.0,,83,,
98,Escape,Go,1,1.0,1.0,0.8290450572967529,83,,
99,Escape,NoGo,1,0.0,0.0,0.6148231029510498,83,,
100,Escape,Go,1,1.0,1.0,1.1369719505310059,83,,
101,Avoid,NoGo,1,1.0,0.0,1.123589038848877,83,,
102,Avoid,NoGo,0,1.0,1.0,,83,,
103,Avoid,Go,0,0.0,0.0,,83,,
104,Avoid,Go,1,0.0,1.0,0.8959729671478271,83,,
105,Avoid,NoGo,0,1.0,1.0,,83,,
106,Escape,Go,1,1.0,1.0,1.1370201110839844,83,,
107,Avoid,Go,0,0.0,0.0,,83,,
108,Escape,Go,0,0.0,0.0,,83,,
109,Escape,NoGo,1,0.0,0.0,0.5209009647369385,83,,
110,Avoid,NoGo,0,0.0,1.0,,83,,
111,Escape,NoGo,1,0.0,0.0,0.5345308780670166,83,,
112,Avoid,NoGo,1,0.0,0.0,0.7755699157714844,83,,
113,Escape,Go,0,0.0,0.0,,83,,
114,Avoid,NoGo,1,0.0,0.0,0.9093360900878906,83,,
115,Avoid,Go,1,1.0,1.0,0.9763810634613037,83,,
116,Avoid,Go,0,0.0,0.0,,83,,
117,Escape,NoGo,1,0.0,0.0,0.8825719356536865,83,,
118,Escape,Go,0,1.0,0.0,,83,,
119,Escape,NoGo,0,1.0,1.0,,83,,
120,Avoid,NoGo,1,0.0,0.0,0.8690659999847412,83,,
121,Escape,NoGo,1,0.0,0.0,0.4140510559082031,83,,
122,Escape,Go,1,1.0,1.0,1.45831298828125,83,,
123,Avoid,Go,1,1.0,1.0,1.1637749671936035,83,,
124,Avoid,Go,0,1.0,0.0,,83,,
125,Escape,NoGo,1,0.0,0.0,1.177220106124878,83,,
126,Avoid,NoGo,1,1.0,0.0,1.418076992034912,83,,
127,Escape,Go,0,0.0,0.0,,83,,
128,Avoid,NoGo,0,1.0,1.0,,83,,
129,Escape,NoGo,1,0.0,0.0,0.9362220764160156,83,,
130,Avoid,NoGo,0,1.0,1.0,,83,,
131,Escape,NoGo,1,0.0,0.0,0.534376859664917,83,,
132,Avoid,Go,0,0.0,0.0,,83,,
133,Escape,Go,1,0.0,1.0,1.0164618492126465,83,,
134,Avoid,Go,1,1.0,1.0,0.695214033126831,83,,
135,Escape,Go,1,1.0,1.0,1.3511569499969482,83,,
136,Escape,Go,0,0.0,0.0,,83,,
137,Avoid,NoGo,0,1.0,1.0,,83,,
138,Avoid,NoGo,0,1.0,1.0,,83,,
139,Escape,Go,1,1.0,1.0,1.3378479480743408,83,,
140,Avoid,Go,1,0.0,1.0,1.3914380073547363,83,,
141,Escape,NoGo,1,1.0,0.0,1.0030858516693115,83,,
142,Escape,NoGo,0,1.0,1.0,,83,,
143,Avoid,Go,0,0.0,0.0,,83,,
144,Avoid,Go,1,1.0,1.0,0.65506911277771,83,,
145,Escape,Go,1,1.0,1.0,1.8197529315948486,83,,
146,Avoid,NoGo,0,1.0,1.0,,83,,
147,Avoid,Go,1,1.0,1.0,0.976402997970581,83,,
148,Avoid,NoGo,0,0.0,1.0,,83,,
149,Escape,NoGo,1,0.0,0.0,0.8290331363677979,83,,
150,Escape,NoGo,1,1.0,0.0,1.3244729042053223,83,,
151,Escape,Go,0,0.0,0.0,,83,,
152,Avoid,NoGo,0,1.0,1.0,,83,,
153,Escape,NoGo,1,0.0,0.0,0.9360969066619873,83,,
154,Avoid,Go,1,1.0,1.0,1.1771278381347656,83,,
155,Escape,NoGo,0,1.0,1.0,,83,,
156,Escape,Go,0,1.0,0.0,,83,,
157,Avoid,NoGo,0,1.0,1.0,,83,,
158,Avoid,Go,1,1.0,1.0,0.9092509746551514,83,,
159,Escape,Go,0,0.0,0.0,,83,,
160,Escape,Go,1,0.0,1.0,0.15965604782104492,83,,
161,Avoid,NoGo,1,0.0,0.0,1.8598859310150146,83,,
162,Escape,NoGo,0,1.0,1.0,,83,,
163,Avoid,Go,1,1.0,1.0,1.003054141998291,83,,
164,Avoid,Go,0,0.0,0.0,,83,,
165,Avoid,NoGo,0,1.0,1.0,,83,,
166,Escape,Go,1,1.0,1.0,1.7261149883270264,83,,
167,Escape,NoGo,1,1.0,0.0,1.0566630363464355,83,,
168,Escape,Go,0,0.0,0.0,,83,,
169,Avoid,Go,0,1.0,0.0,,83,,
170,Escape,NoGo,1,0.0,0.0,0.8291051387786865,83,,
171,Avoid,Go,0,0.0,0.0,,83,,
172,Avoid,NoGo,0,0.0,1.0,,83,,
173,Escape,Go,0,0.0,0.0,,83,,
174,Avoid,NoGo,1,0.0,0.0,0.5880951881408691,83,,
175,Escape,NoGo,1,0.0,0.0,0.8826098442077637,83,,
176,Avoid,NoGo,1,0.0,0.0,0.9233272075653076,83,,
177,Avoid,NoGo,1,0.0,0.0,1.4180660247802734,83,,
178,Escape,NoGo,1,0.0,0.0,1.0698800086975098,83,,
179,Avoid,Go,1,0.0,1.0,1.2573959827423096,83,,
180,Escape,Go,0,0.0,0.0,,83,,
181,Escape,NoGo,1,0.0,0.0,0.869286060333252,83,,
182,Avoid,Go,0,0.0,0.0,,83,,
183,Escape,Go,1,1.0,1.0,1.4047150611877441,83,,
184,Avoid,Go,1,1.0,1.0,0.6149070262908936,83,,
185,Escape,NoGo,1,1.0,0.0,1.043262004852295,83,,
186,Escape,NoGo,0,1.0,1.0,,83,,
187,Escape,Go,0,0.0,0.0,,83,,
188,Escape,Go,1,0.0,1.0,0.34711694717407227,83,,
189,Avoid,NoGo,1,0.0,0.0,1.1370439529418945,83,,
190,Avoid,NoGo,1,0.0,0.0,1.1236529350280762,83,,
191,Avoid,Go,1,1.0,1.0,1.0566699504852295,83,,
192,Avoid,Go,0,0.0,0.0,,83,,
193,Avoid,NoGo,1,0.0,0.0,1.2307429313659668,83,,
194,Escape,Go,0,0.0,0.0,,83,,
195,Avoid,Go,0,0.0,0.0,,83,,
196,Escape,NoGo,1,0.0,0.0,0.76214599609375,83,,
197,Avoid,NoGo,1,1.0,0.0,1.1236169338226318,83,,
198,Escape,NoGo,0,1.0,1.0,,83,,
199,Escape,Go,1,1.0,1.0,1.070080041885376,83,,
200,Avoid,Go,1,1.0,1.0,1.0968329906463623,83,,
201,Escape,Go,0,0.0,0.0,,83,,
202,Escape,Go,0,1.0,0.0,,83,1.0,0.8285739421844482
203,Avoid,NoGo,0,1.0,1.0,,83,,
204,Avoid,Go,0,0.0,0.0,,83,,
205,Escape,NoGo,1,0.0,0.0,1.0031158924102783,83,,
206,Escape,NoGo,1,1.0,0.0,1.003114938735962,83,,
207,Avoid,NoGo,1,0.0,0.0,1.311047077178955,83,,
208,Escape,Go,0,0.0,0.0,,83,,
209,Avoid,NoGo,1,0.0,0.0,0.6014959812164307,83,,
210,Avoid,Go,1,1.0,1.0,1.1238641738891602,83,,
211,Avoid,NoGo,1,1.0,0.0,1.4316051006317139,83,,
212,Escape,NoGo,0,1.0,1.0,,83,,
213,Escape,Go,1,1.0,1.0,1.1771268844604492,83,,
214,Escape,NoGo,1,0.0,0.0,1.351243019104004,83,,
215,Avoid,Go,0,0.0,0.0,,83,,
216,Escape,Go,1,1.0,1.0,0.8557479381561279,83,,
217,Escape,NoGo,1,0.0,0.0,1.712723970413208,83,,
218,Escape,Go,0,0.0,0.0,,83,,
219,Avoid,Go,1,1.0,1.0,0.9629549980163574,83,,
220,Avoid,NoGo,0,1.0,1.0,,83,,
221,Avoid,Go,1,0.0,1.0,1.3377108573913574,83,,
222,Escape,NoGo,0,1.0,1.0,,83,,
223,Avoid,NoGo,0,1.0,1.0,,83,,
224,Avoid,Go,1,1.0,1.0,1.4583241939544678,83,,
225,Avoid,NoGo,0,1.0,1.0,,83,,
226,Escape,Go,0,1.0,0.0,,83,,
227,Avoid,Go,0,0.0,0.0,,83,,
228,Avoid,NoGo,0,1.0,1.0,,83,,
229,Escape,NoGo,1,1.0,0.0,0.6282892227172852,83,,
230,Escape,NoGo,0,1.0,1.0,,83,,
231,Escape,Go,0,0.0,0.0,,83,,
232,Escape,NoGo,1,0.0,0.0,0.4274601936340332,83,,
233,Avoid,Go,1,1.0,1.0,0.9763331413269043,83,,
234,Avoid,NoGo,1,0.0,0.0,1.2038590908050537,83,,
235,Avoid,NoGo,1,1.0,0.0,1.123548984527588,83,,
236,Escape,Go,0,0.0,0.0,,83,,
237,Escape,NoGo,1,0.0,0.0,1.0967841148376465,83,,
238,Avoid,Go,0,1.0,0.0,,83,,
239,Escape,Go,1,1.0,1.0,1.056607961654663,83,,
0,Escape,Go,1,1.0,1.0,0.6811749935150146,84,,
1,Avoid,Go,0,0.0,0.0,,84,,
2,Avoid,NoGo,1,0.0,0.0,0.9763438701629639,84,,
3,Escape,NoGo,1,0.0,0.0,0.3202948570251465,84,,
4,Escape,NoGo,0,0.0,1.0,,84,1.0,0.8417599201202393
5,Escape,Go,1,0.0,1.0,0.4538609981536865,84,,
6,Avoid,Go,0,0.0,0.0,,84,,
7,Avoid,NoGo,1,0.0,0.0,1.1370089054107666,84,,
8,Avoid,NoGo,0,1.0,1.0,,84,,
9,Escape,Go,1,1.0,1.0,1.9135398864746094,84,,
10,Escape,Go,1,1.0,1.0,0.5477161407470703,84,,
11,Escape,NoGo,0,1.0,1.0,,84,,
12,Escape,NoGo,0,1.0,1.0,,84,,
13,Avoid,Go,0,1.0,0.0,,84,,
14,Avoid,Go,0,0.0,0.0,,84,,
15,Avoid,NoGo,0,0.0,1.0,,84,,
16,Escape,NoGo,0,1.0,1.0,,84,,
17,Escape,Go,1,1.0,1.0,0.6815319061279297,84,1.0,0.8552360534667969
18,Avoid,Go,1,1.0,1.0,0.44055986404418945,84,,
19,Avoid,NoGo,1,0.0,0.0,0.5075929164886475,84,,
20,Avoid,NoGo,0,1.0,1.0,,84,,
21,Escape,Go,1,1.0,1.0,0.4408290386199951,84,,
22,Avoid,Go,1,0.0,1.0,1.3110759258270264,84,,
23,Escape,NoGo,0,1.0,1.0,,84,,
24,Escape,Go,1,1.0,1.0,0.6282339096069336,84,,
25,Avoid,Go,0,0.0,0.0,,84,,
26,Escape,Go,1,0.0,1.0,0.6416788101196289,84,,
27,Escape,NoGo,0,0.0,1.0,,84,,
28,Escape,NoGo,0,1.0,1.0,,84,,
29,Avoid,Go,0,0.0,0.0,,84,,
30,Avoid,NoGo,0,1.0,1.0,,84,,
31,Avoid,NoGo,0,1.0,1.0,,84,,
32,Escape,Go,1,1.0,1.0,0.5077569484710693,84,,
33,Avoid,Go,0,0.0,0.0,,84,,
34,Escape,NoGo,0,1.0,1.0,,84,,
35,Avoid,Go,1,1.0,1.0,1.4449491500854492,84,,
36,Escape,Go,1,1.0,1.0,0.5211009979248047,84,,
37,Avoid,NoGo,0,1.0,1.0,,84,,
38,Avoid,NoGo,0,0.0,1.0,,84,,
39,Escape,NoGo,0,1.0,1.0,,84,,
40,Avoid,NoGo,0,1.0,1.0,,84,,
41,Escape,Go,1,0.0,1.0,0.33368611335754395,84,,
42,Escape,Go,1,1.0,1.0,0.4943089485168457,84,,
43,Avoid,Go,1,1.0,1.0,1.525144100189209,84,,
44,Avoid,NoGo,0,1.0,1.0,,84,,
45,Avoid,Go,1,1.0,1.0,0.4943349361419678,84,,
46,Escape,NoGo,0,0.0,1.0,,84,,
47,Escape,NoGo,1,0.0,0.0,1.2173259258270264,84,,
48,Escape,NoGo,0,1.0,1.0,,84,,
49,Escape,Go,1,1.0,1.0,0.6282050609588623,84,,
50,Avoid,NoGo,0,1.0,1.0,,84,,
51,Escape,NoGo,0,1.0,1.0,,84,,
52,Avoid,Go,1,1.0,1.0,0.5746910572052002,84,,
53,Avoid,Go,1,1.0,1.0,0.440781831741333,84,,
54,Escape,Go,1,1.0,1.0,0.4674520492553711,84,,
55,Avoid,NoGo,0,0.0,1.0,,84,,
56,Avoid,NoGo,0,1.0,1.0,,84,,
57,Escape,Go,0,0.0,0.0,,84,,
58,Escape,NoGo,0,1.0,1.0,,84,,
59,Escape,NoGo,0,1.0,1.0,,84,,
60,Avoid,Go,1,1.0,1.0,0.7085869312286377,84,,
61,Avoid,Go,1,0.0,1.0,0.507540225982666,84,1.0,0.9222660064697266
62,Avoid,NoGo,0,1.0,1.0,,84,,
63,Escape,Go,1,1.0,1.0,0.44078803062438965,84,,
64,Avoid,NoGo,0,1.0,1.0,,84,,
65,Escape,Go,1,0.0,1.0,0.8424408435821533,84,,
66,Escape,NoGo,0,0.0,1.0,,84,,
67,Escape,Go,1,1.0,1.0,0.4808838367462158,84,,
68,Escape,NoGo,0,1.0,1.0,,84,,
69,Avoid,Go,1,1.0,1.0,0.6013519763946533,84,,
70,Avoid,Go,1,1.0,1.0,0.9495370388031006,84,,
71,Avoid,NoGo,0,1.0,1.0,,84,,
72,Avoid,Go,1,0.0,1.0,0.8289518356323242,84,,
73,Escape,NoGo,0,1.0,1.0,,84,,
74,Escape,Go,1,1.0,1.0,0.5344469547271729,84,,
75,Escape,Go,1,1.0,1.0,0.628511905670166,84,,
76,Avoid,NoGo,0,1.0,1.0,,84,,
77,Escape,NoGo,0,1.0,1.0,,84,,
78,Avoid,NoGo,0,0.0,1.0,,84,,
79,Avoid,Go,1,1.0,1.0,0.46756911277770996,84,,
80,Avoid,NoGo,0,1.0,1.0,,84,,
81,Escape,Go,1,1.0,1.0,0.4407949447631836,84,,
82,Avoid,NoGo,0,1.0,1.0,,84,,
83,Escape,NoGo,0,0.0,1.0,,84,,
84,Avoid,Go,1,1.0,1.0,1.0298829078674316,84,,
85,Avoid,Go,1,1.0,1.0,0.347088098526001,84,,
86,Escape,NoGo,1,0.0,0.0,0.33365392684936523,84,,
87,Escape,Go,1,1.0,1.0,0.9761929512023926,84,,
88,Escape,NoGo,0,1.0,1.0,,84,,
89,Avoid,NoGo,0,1.0,1.0,,84,,
90,Escape,NoGo,0,1.0,1.0,,84,,
91,Escape,Go,1,0.0,1.0,0.5478720664978027,84,,
92,Avoid,NoGo,0,1.0,1.0,,84,,
93,Escape,Go,1,1.0,1.0,0.40061497688293457,84,,
94,Avoid,Go,1,1.0,1.0,1.0833101272583008,84,,
95,Avoid,Go,1,0.0,1.0,0.373870849609375,84,,
96,Avoid,Go,1,1.0,1.0,0.7485830783843994,84,,
97,Escape,Go,1,1.0,1.0,0.46756696701049805,84,,
98,Escape,NoGo,0,1.0,1.0,,84,,
99,Avoid,NoGo,0,0.0,1.0,,84,,
100,Avoid,Go,1,1.0,1.0,0.6548850536346436,84,,
101,Escape,NoGo,0,0.0,1.0,,84,,
102,Escape,Go,1,1.0,1.0,0.33364200592041016,84,,
103,Avoid,NoGo,0,1.0,1.0,,84,,
104,Escape,NoGo,0,1.0,1.0,,84,,
105,Escape,Go,1,1.0,1.0,0.4139978885650635,84,,
106,Escape,Go,1,1.0,1.0,0.8558168411254883,84,,
107,Avoid,NoGo,0,1.0,1.0,,84,,
108,Avoid,NoGo,0,0.0,1.0,,84,,
109,Escape,NoGo,0,1.0,1.0,,84,,
110,Avoid,Go,1,0.0,1.0,0.3872668743133545,84,,
111,Avoid,Go,1,1.0,1.0,1.0566439628601074,84,,
112,Avoid,NoGo,0,1.0,1.0,,84,,
113,Escape,NoGo,0,1.0,1.0,,84,,
114,Avoid,Go,1,1.0,1.0,0.37377285957336426,84,,
115,Avoid,Go,1,1.0,1.0,0.3872230052947998,84,,
116,Avoid,NoGo,0,1.0,1.0,,84,,
117,Escape,Go,1,1.0,1.0,0.4139580726623535,84,,
118,Escape,Go,1,0.0,1.0,0.3738369941711426,84,,
119,Escape,NoGo,0,1.0,1.0,,84,,
120,Escape,Go,1,1.0,1.0,0.3604569435119629,84,,
121,Escape,NoGo,0,1.0,1.0,,84,,
122,Avoid,Go,1,0.0,1.0,0.4675929546356201,84,,
123,Avoid,Go,1,1.0,1.0,0.38725900650024414,84,,
124,Avoid,NoGo,0,0.0,1.0,,84,,
125,Escape,NoGo,0,1.0,1.0,,84,,
126,Avoid,NoGo,0,1.0,1.0,,84,,
127,Escape,Go,1,1.0,1.0,0.49431490898132324,84,,
128,Escape,NoGo,0,1.0,1.0,,84,,
129,Avoid,Go,1,1.0,1.0,0.5882351398468018,84,,
130,Avoid,Go,1,1.0,1.0,0.5211360454559326,84,,
131,Escape,Go,1,1.0,1.0,0.6951620578765869,84,,
132,Escape,NoGo,0,1.0,1.0,,84,,
133,Escape,Go,1,0.0,1.0,0.2800610065460205,84,,
134,Avoid,NoGo,0,1.0,1.0,,84,,
135,Avoid,NoGo,0,1.0,1.0,,84,,
136,Escape,NoGo,0,1.0,1.0,,84,,
137,Avoid,NoGo,0,1.0,1.0,,84,,
138,Escape,Go,1,1.0,1.0,0.3872079849243164,84,,
139,Avoid,NoGo,0,1.0,1.0,,84,,
140,Escape,Go,1,1.0,1.0,0.40061187744140625,84,,
141,Avoid,Go,1,1.0,1.0,0.5613131523132324,84,,
142,Escape,NoGo,0,0.0,1.0,,84,,
143,Avoid,Go,1,0.0,1.0,0.4407789707183838,84,,
144,Avoid,Go,1,1.0,1.0,0.387160062789917,84,,
145,Escape,NoGo,0,1.0,1.0,,84,,
146,Avoid,NoGo,0,1.0,1.0,,84,,
147,Avoid,NoGo,0,0.0,1.0,,84,,
148,Avoid,Go,1,1.0,1.0,0.37386393547058105,84,,
149,Escape,Go,1,1.0,1.0,0.48093700408935547,84,,
150,Escape,NoGo,0,0.0,1.0,,84,,
151,Escape,Go,1,1.0,1.0,0.34694504737854004,84,,
152,Escape,Go,1,0.0,1.0,0.5479040145874023,84,,
153,Avoid,NoGo,0,1.0,1.0,,84,,
154,Avoid,Go,1,1.0,1.0,0.427379846572876,84,,
155,Avoid,NoGo,0,1.0,1.0,,84,,
156,Escape,NoGo,0,1.0,1.0,,84,,
157,Escape,Go,1,1.0,1.0,0.9227781295776367,84,,
158,Avoid,Go,0,0.0,0.0,,84,,
159,Escape,NoGo,0,1.0,1.0,,84,,
160,Avoid,NoGo,0,1.0,1.0,,84,,
161,Escape,NoGo,0,0.0,1.0,,84,,
162,Escape,NoGo,0,1.0,1.0,,84,,
163,Avoid,NoGo,0,1.0,1.0,,84,,
164,Avoid,Go,1,1.0,1.0,0.3336939811706543,84,,
165,Escape,Go,1,0.0,1.0,0.3202829360961914,84,,
166,Avoid,Go,1,1.0,1.0,0.3336150646209717,84,,
167,Escape,Go,0,0.0,0.0,,84,,
168,Avoid,Go,1,1.0,1.0,0.36045002937316895,84,,
169,Escape,Go,1,1.0,1.0,0.13276910781860352,84,,
170,Escape,NoGo,0,1.0,1.0,,84,,
171,Escape,Go,1,1.0,1.0,1.230691909790039,84,,
172,Avoid,Go,1,0.0,1.0,0.37385010719299316,84,,
173,Avoid,NoGo,0,1.0,1.0,,84,,
174,Escape,NoGo,0,1.0,1.0,,84,,
175,Avoid,NoGo,0,0.0,1.0,,84,,
176,Avoid,NoGo,0,1.0,1.0,,84,,
177,Escape,Go,1,1.0,1.0,0.33377504348754883,84,1.0,0.7615828514099121
178,Avoid,Go,1,1.0,1.0,0.4407951831817627,84,,
179,Escape,Go,1,1.0,1.0,0.347059965133667,84,,
180,Avoid,Go,1,0.0,1.0,0.38710784912109375,84,,
181,Avoid,NoGo,0,1.0,1.0,,84,,
182,Escape,NoGo,0,1.0,1.0,,84,,
183,Escape,NoGo,0,1.0,1.0,,84,,
184,Avoid,Go,1,1.0,1.0,0.3470900058746338,84,,
185,Avoid,NoGo,0,1.0,1.0,,84,,
186,Escape,Go,1,1.0,1.0,0.400432825088501,84,,
187,Avoid,NoGo,0,1.0,1.0,,84,,
188,Avoid,Go,1,1.0,1.0,0.37383389472961426,84,,
189,Escape,NoGo,0,0.0,1.0,,84,,
190,Escape,Go,1,0.0,1.0,0.36045312881469727,84,,
191,Escape,NoGo,0,1.0,1.0,,84,,
192,Escape,NoGo,0,1.0,1.0,,84,,
193,Avoid,NoGo,0,0.0,1.0,,84,,
194,Escape,Go,1,1.0,1.0,0.400393009185791,84,,
195,Avoid,Go,1,1.0,1.0,0.44080591201782227,84,,
196,Avoid,NoGo,0,1.0,1.0,,84,,
197,Avoid,Go,1,1.0,1.0,0.3334839344024658,84,1.0,0.5875670909881592
198,Escape,Go,1,1.0,1.0,0.6683650016784668,84,,
199,Escape,NoGo,0,1.0,1.0,,84,,
200,Avoid,Go,1,1.0,1.0,0.5880630016326904,84,,
201,Escape,Go,0,0.0,0.0,,84,,
202,Avoid,NoGo,0,1.0,1.0,,84,,
203,Avoid,NoGo,0,1.0,1.0,,84,,
204,Avoid,Go,1,1.0,1.0,0.48081302642822266,84,,
205,Escape,NoGo,0,1.0,1.0,,84,,
206,Escape,NoGo,0,0.0,1.0,,84,,
207,Escape,Go,1,0.0,1.0,0.44078803062438965,84,,
