name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"theta_pr[2,87]",-0.484,0.0107,0.279,-0.892,-0.498,0.00273,680,0.267,1.00
"theta_pr[2,88]",0.240,0.00740,0.264,-0.181,0.230,0.692,1271,0.498,1.00
"theta_pr[2,89]",0.470,0.0138,0.468,-0.278,0.465,1.23,1149,0.451,1.00
"theta_pr[2,90]",-0.749,0.0163,0.405,-1.33,-0.800,0.0000163,617,0.242,1.00
"theta_pr[2,91]",0.763,0.0145,0.288,0.338,0.746,1.27,394,0.154,1.01
"theta_pr[2,92]",-0.00184,0.00836,0.268,-0.421,-0.0156,0.457,1032,0.404,1.000
"theta_pr[2,93]",0.717,0.0122,0.466,-0.00374,0.699,1.52,1462,0.573,1.00
"theta_pr[2,94]",-2.05,0.0155,0.492,-2.89,-2.04,-1.24,1004,0.394,1.01
"theta_pr[2,95]",-0.195,0.00814,0.239,-0.567,-0.210,0.223,863,0.338,1.00
"theta_pr[2,96]",-0.604,0.0143,0.367,-1.11,-0.649,0.0808,661,0.259,0.999
"theta_pr[2,97]",0.705,0.0120,0.276,0.288,0.691,1.18,532,0.209,1.01
"theta_pr[3,1]",-0.417,0.0177,0.802,-1.62,-0.493,0.998,2056,0.806,1.00
"theta_pr[3,2]",-1.13,0.0248,0.922,-2.68,-1.11,0.377,1380,0.541,1.01
"theta_pr[3,3]",0.697,0.0145,0.583,-0.195,0.668,1.69,1625,0.637,0.999
"theta_pr[3,4]",0.979,0.0132,0.681,-0.133,0.981,2.11,2673,1.05,1.000
"theta_pr[3,5]",-1.10,0.0218,0.610,-2.14,-1.08,-0.122,781,0.306,0.999
"theta_pr[3,6]",-1.73,0.0139,0.568,-2.68,-1.72,-0.850,1663,0.652,0.999
"theta_pr[3,7]",-0.261,0.0107,0.402,-0.930,-0.259,0.400,1427,0.560,1.00
"theta_pr[3,8]",-0.102,0.0147,0.522,-0.886,-0.147,0.834,1262,0.495,1.00
"theta_pr[3,9]",-0.691,0.00974,0.398,-1.35,-0.673,-0.0704,1669,0.654,1.00
"theta_pr[3,10]",-0.589,0.0130,0.431,-1.29,-0.593,0.110,1100,0.431,1.00
"theta_pr[3,11]",0.611,0.0104,0.366,0.0199,0.600,1.23,1232,0.483,1.00
"theta_pr[3,12]",-2.00,0.0137,0.519,-2.86,-1.99,-1.16,1437,0.564,1.00
"theta_pr[3,13]",-0.340,0.0138,0.445,-1.06,-0.353,0.419,1040,0.408,1.00
"theta_pr[3,14]",1.25,0.0160,0.648,0.258,1.21,2.38,1635,0.641,1.00
"theta_pr[3,15]",-0.0378,0.0203,0.941,-1.49,-0.0911,1.61,2149,0.843,0.999
"theta_pr[3,16]",-1.11,0.0158,0.525,-1.98,-1.12,-0.219,1111,0.436,1.00
"theta_pr[3,17]",0.649,0.0220,0.843,-0.623,0.606,2.06,1467,0.575,1.00
"theta_pr[3,18]",-0.600,0.0128,0.439,-1.32,-0.594,0.108,1174,0.460,1.00
"theta_pr[3,19]",-0.911,0.0219,0.595,-1.93,-0.887,0.0343,742,0.291,1.00
"theta_pr[3,20]",0.185,0.0166,0.513,-0.527,0.108,1.14,951,0.373,1.00
"theta_pr[3,21]",-0.392,0.0150,0.570,-1.26,-0.435,0.633,1451,0.569,1.00
"theta_pr[3,22]",0.753,0.0108,0.439,0.0998,0.709,1.53,1642,0.644,1.00
"theta_pr[3,23]",0.709,0.00944,0.337,0.187,0.702,1.28,1276,0.500,1.00
"theta_pr[3,24]",1.67,0.0186,0.781,0.325,1.67,2.90,1771,0.694,0.999
"theta_pr[3,25]",-0.169,0.0116,0.424,-0.859,-0.178,0.557,1327,0.520,1.000
"theta_pr[3,26]",0.233,0.0132,0.567,-0.631,0.187,1.23,1833,0.719,1.000
"theta_pr[3,27]",-0.732,0.0159,0.495,-1.52,-0.742,0.0935,965,0.378,1.00
"theta_pr[3,28]",-0.336,0.0118,0.466,-1.06,-0.339,0.450,1559,0.611,1.00
"theta_pr[3,29]",-0.0214,0.0114,0.379,-0.625,-0.0284,0.620,1112,0.436,1.00
"theta_pr[3,30]",0.300,0.0160,0.440,-0.384,0.288,1.07,761,0.298,1.00
"theta_pr[3,31]",-1.18,0.0222,0.646,-2.29,-1.17,-0.180,847,0.332,1.01
"theta_pr[3,32]",0.478,0.0136,0.777,-0.817,0.489,1.79,3269,1.28,0.999
"theta_pr[3,33]",0.267,0.0172,0.630,-0.604,0.173,1.40,1349,0.529,1.00
"theta_pr[3,34]",0.613,0.0113,0.382,0.0149,0.597,1.26,1141,0.447,1.00
"theta_pr[3,35]",0.514,0.00952,0.402,-0.129,0.506,1.19,1782,0.699,1.000
"theta_pr[3,36]",0.985,0.0122,0.512,0.253,0.913,1.92,1750,0.686,0.999
"theta_pr[3,37]",0.0264,0.0109,0.379,-0.582,0.0237,0.663,1207,0.473,1.00
"theta_pr[3,38]",0.0432,0.00960,0.387,-0.589,0.0376,0.662,1623,0.636,0.999
