name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta_pr[2,63]	0.53	0.029	1.0	-1.2	0.57	2.1	1223.0	0.14	1.0
theta_pr[2,64]	0.36	0.016	0.97	-1.3	0.4	1.9	3781.0	0.43	1.0
theta_pr[2,65]	0.15	0.011	0.93	-1.4	0.15	1.7	7122.0	0.82	1.0
theta_pr[2,66]	-0.028	0.011	0.94	-1.6	-0.02	1.5	6969.0	0.8	1.0
theta_pr[2,67]	0.31	0.015	0.96	-1.3	0.35	1.8	4004.0	0.46	1.0
theta_pr[2,68]	-0.16	0.011	0.92	-1.6	-0.16	1.4	6757.0	0.78	1.0
theta_pr[2,69]	0.097	0.024	0.96	-1.5	0.11	1.6	1581.0	0.18	1.0
theta_pr[2,70]	-0.34	0.031	0.98	-1.9	-0.37	1.3	982.0	0.11	1.0
theta_pr[2,71]	-0.087	0.01	0.91	-1.6	-0.11	1.5	8180.0	0.94	1.0
theta_pr[2,72]	0.49	0.022	1.0	-1.2	0.55	2.1	2050.0	0.24	1.0
theta_pr[2,73]	0.56	0.025	1.0	-1.2	0.6	2.1	1672.0	0.19	1.0
theta_pr[2,74]	0.32	0.048	0.99	-1.4	0.34	1.9	434.0	0.05	1.0
theta_pr[2,75]	-0.45	0.019	0.98	-2.0	-0.48	1.2	2788.0	0.32	1.0
theta_pr[2,76]	-0.21	0.027	0.97	-1.7	-0.23	1.4	1325.0	0.15	1.0
theta_pr[2,77]	-0.11	0.018	0.93	-1.6	-0.13	1.4	2818.0	0.32	1.0
theta_pr[2,78]	0.28	0.017	0.96	-1.3	0.31	1.8	3196.0	0.37	1.0
theta_pr[2,79]	-0.032	0.0092	0.94	-1.6	-0.044	1.5	10463.0	1.2	1.0
theta_pr[2,80]	-0.53	0.023	1.0	-2.1	-0.59	1.2	1902.0	0.22	1.0
theta_pr[2,81]	0.27	0.019	0.95	-1.3	0.3	1.8	2526.0	0.29	1.0
theta_pr[2,82]	-0.058	0.015	0.94	-1.6	-0.062	1.5	3725.0	0.43	1.0
theta_pr[2,83]	0.19	0.014	0.96	-1.4	0.22	1.8	4492.0	0.52	1.0
theta_pr[2,84]	0.21	0.033	0.95	-1.4	0.22	1.7	812.0	0.093	1.0
theta_pr[2,85]	-0.46	0.018	0.98	-2.0	-0.52	1.2	2826.0	0.32	1.0
theta_pr[2,86]	0.22	0.016	0.94	-1.4	0.25	1.7	3494.0	0.4	1.0
theta_pr[2,87]	-0.015	0.021	0.96	-1.5	-0.032	1.6	2152.0	0.25	1.0
theta_pr[2,88]	0.31	0.018	0.97	-1.3	0.35	1.8	2940.0	0.34	1.0
theta_pr[2,89]	-0.64	0.024	1.0	-2.2	-0.67	1.1	1742.0	0.2	1.0
theta_pr[2,90]	-0.21	0.024	0.96	-1.7	-0.22	1.4	1551.0	0.18	1.0
theta_pr[2,91]	-0.16	0.011	0.94	-1.7	-0.18	1.4	7528.0	0.87	1.0
theta_pr[2,92]	0.14	0.014	0.96	-1.4	0.14	1.7	4515.0	0.52	1.0
theta_pr[2,93]	-0.059	0.01	0.95	-1.6	-0.054	1.5	8538.0	0.98	1.0
theta_pr[2,94]	-0.26	0.014	0.94	-1.8	-0.29	1.3	4539.0	0.52	1.0
theta_pr[2,95]	-0.0002	0.0092	0.92	-1.5	0.016	1.5	10120.0	1.2	1.0
theta_pr[2,96]	0.23	0.014	0.93	-1.3	0.25	1.8	4461.0	0.51	1.0
theta_pr[2,97]	-0.14	0.011	0.93	-1.7	-0.16	1.4	7885.0	0.91	1.0
L[1,1]	1.0		4.5e-14	1.0	1.0	1.0			
L[1,2]	0.0		0.0	0.0	0.0	0.0			
L[2,1]	0.094	0.014	0.51	-0.81	0.12	0.88	1315.0	0.15	1.0
L[2,2]	0.83	0.0054	0.2	0.38	0.91	1.0	1420.0	0.16	1.0
eta[1]	0.0092	0.001	0.02	9.4e-10	0.0024	0.044	382.0	0.044	1.0
eta[2]	0.0097	0.0017	0.021	9.7e-10	0.0026	0.048	150.0	0.017	1.0
