name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"a1[1,28]",0.236,0.00884,0.191,0.0478,0.170,0.677,468,0.0534,1.01
"a1[1,29]",0.543,0.00310,0.193,0.235,0.541,0.866,3863,0.441,1.00
"a1[1,30]",0.455,0.00543,0.247,0.0614,0.454,0.862,2068,0.236,1.00
"a1[1,31]",0.546,0.00911,0.270,0.0355,0.578,0.931,875,0.0999,1.01
"a1[1,32]",0.430,0.00501,0.183,0.135,0.426,0.743,1336,0.152,1.00
"a1[1,33]",0.532,0.00470,0.206,0.186,0.531,0.867,1933,0.221,1.00
"a1[1,34]",0.218,0.00148,0.0811,0.109,0.207,0.364,3007,0.343,1.00
"a1[1,35]",0.352,0.00201,0.136,0.163,0.335,0.606,4555,0.520,1.000
"a1[1,36]",0.433,0.00216,0.131,0.237,0.423,0.664,3705,0.423,1.00
"a1[1,37]",0.595,0.00554,0.220,0.204,0.615,0.919,1576,0.180,1.00
"a1[1,38]",0.283,0.00243,0.133,0.110,0.261,0.538,2984,0.341,1.00
"a1[1,39]",0.416,0.00292,0.137,0.217,0.402,0.670,2204,0.251,1.00
"a1[1,40]",0.281,0.00173,0.0976,0.138,0.272,0.453,3181,0.363,1.00
"a1[1,41]",0.609,0.00669,0.230,0.199,0.632,0.948,1185,0.135,1.00
"a1[1,42]",0.378,0.00283,0.139,0.179,0.362,0.633,2417,0.276,1.00
"a1[1,43]",0.280,0.0120,0.250,0.0109,0.212,0.758,435,0.0497,1.01
"a1[1,44]",0.586,0.00332,0.204,0.235,0.591,0.904,3790,0.432,1.00
"a1[1,45]",0.209,0.00495,0.161,0.0523,0.161,0.564,1061,0.121,1.00
"a1[1,46]",0.170,0.00559,0.159,0.0168,0.121,0.492,808,0.0922,1.01
"a1[1,47]",0.349,0.00184,0.123,0.170,0.336,0.575,4439,0.507,0.999
"a1[1,48]",0.398,0.00863,0.253,0.0246,0.383,0.836,858,0.0979,1.00
"a1[1,49]",0.310,0.00534,0.228,0.0405,0.250,0.754,1825,0.208,1.00
"a1[1,50]",0.0601,0.00208,0.0597,0.00577,0.0405,0.182,824,0.0940,1.00
"a1[1,51]",0.357,0.0157,0.271,0.0595,0.247,0.875,297,0.0339,1.03
"a1[1,52]",0.320,0.00228,0.135,0.130,0.302,0.575,3497,0.399,1.000
"a1[1,53]",0.511,0.00397,0.226,0.158,0.501,0.880,3238,0.369,1.000
"a1[1,54]",0.534,0.00595,0.234,0.143,0.545,0.909,1544,0.176,1.00
"a1[1,55]",0.607,0.0206,0.262,0.0312,0.658,0.946,162,0.0184,1.03
"a1[1,56]",0.616,0.00407,0.194,0.280,0.626,0.909,2264,0.258,1.00
"a1[1,57]",0.527,0.00347,0.181,0.222,0.531,0.817,2734,0.312,1.00
"a1[1,58]",0.413,0.00403,0.210,0.0914,0.401,0.789,2727,0.311,1.00
"a1[1,59]",0.365,0.00361,0.168,0.132,0.344,0.680,2168,0.247,1.00
"a1[1,60]",0.409,0.00903,0.257,0.0406,0.403,0.837,811,0.0926,1.00
"a1[1,61]",0.480,0.00330,0.164,0.240,0.468,0.778,2467,0.281,1.00
"a1[1,62]",0.170,0.00206,0.119,0.0382,0.140,0.405,3334,0.380,1.000
"a1[1,63]",0.0820,0.00107,0.0538,0.0253,0.0694,0.180,2548,0.291,1.000
"a1[1,64]",0.261,0.00568,0.176,0.0558,0.215,0.613,957,0.109,1.00
"a1[1,65]",0.319,0.00478,0.214,0.0572,0.268,0.746,1998,0.228,1.00
"a1[1,66]",0.443,0.00986,0.283,0.0335,0.429,0.908,824,0.0940,1.01
"a1[1,67]",0.526,0.00238,0.146,0.296,0.518,0.776,3761,0.429,1.00
"a1[1,68]",0.480,0.00253,0.170,0.212,0.471,0.779,4492,0.513,0.999
"a1[1,69]",0.562,0.00322,0.207,0.210,0.569,0.893,4139,0.472,1.000
"a1[1,70]",0.820,0.00307,0.145,0.535,0.856,0.983,2216,0.253,1.00
"a1[1,71]",0.456,0.0100,0.223,0.113,0.447,0.828,495,0.0564,1.00
"a1[1,72]",0.347,0.00536,0.211,0.0647,0.313,0.743,1552,0.177,1.00
"a1[1,73]",0.520,0.00354,0.189,0.217,0.519,0.839,2857,0.326,1.00
"a1[1,74]",0.312,0.00222,0.139,0.121,0.293,0.575,3961,0.452,1.000
"a1[1,75]",0.733,0.00264,0.164,0.421,0.759,0.953,3863,0.441,1.00
"a1[1,76]",0.398,0.00207,0.124,0.216,0.388,0.618,3577,0.408,1.00
"a1[1,77]",0.623,0.00369,0.194,0.284,0.637,0.916,2762,0.315,1.00
"a1[1,78]",0.398,0.00330,0.144,0.198,0.377,0.666,1899,0.217,1.00
"a1[1,79]",0.527,0.0282,0.285,0.125,0.540,0.942,102,0.0117,1.01
"a1[1,80]",0.575,0.00407,0.211,0.201,0.587,0.901,2676,0.305,1.00
