name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"a3[2,26]",0.164,0.000873,0.0496,0.0964,0.158,0.253,3234,0.223,1.00
"a3[2,27]",0.245,0.0119,0.250,0.00363,0.148,0.733,440,0.0303,1.01
"a3[2,28]",0.253,0.0123,0.231,0.0141,0.184,0.716,352,0.0243,1.00
"a3[2,29]",0.671,0.00181,0.111,0.481,0.674,0.850,3794,0.262,1.00
"a3[2,30]",0.227,0.00190,0.0888,0.110,0.211,0.393,2181,0.150,1.00
"a3[2,31]",0.0310,0.000665,0.0215,0.0130,0.0277,0.0582,1048,0.0722,1.00
"a3[2,32]",0.354,0.00186,0.0971,0.204,0.348,0.523,2732,0.188,1.00
"a3[2,33]",0.265,0.00186,0.0920,0.130,0.254,0.429,2437,0.168,1.00
"a3[2,34]",0.105,0.000452,0.0268,0.0671,0.103,0.154,3501,0.241,1.00
"a3[2,35]",0.146,0.00183,0.0631,0.0693,0.134,0.268,1192,0.0822,1.00
"a3[2,36]",0.253,0.00133,0.0795,0.130,0.248,0.393,3549,0.245,1.00
"a3[2,37]",0.210,0.00130,0.0714,0.109,0.200,0.342,3007,0.207,1.000
"a3[2,38]",0.258,0.000690,0.0484,0.180,0.257,0.340,4904,0.338,0.999
"a3[2,39]",0.727,0.00240,0.0983,0.557,0.732,0.887,1683,0.116,1.00
"a3[2,40]",0.0876,0.00231,0.0727,0.0243,0.0622,0.235,990,0.0682,1.00
"a3[2,41]",0.350,0.00364,0.140,0.141,0.340,0.599,1491,0.103,1.00
"a3[2,42]",0.661,0.00306,0.156,0.389,0.674,0.895,2604,0.180,1.00
"a3[2,43]",0.0935,0.000587,0.0320,0.0526,0.0874,0.155,2975,0.205,1.000
"a3[2,44]",0.0466,0.000950,0.0381,0.0110,0.0359,0.120,1608,0.111,1.00
"a3[2,45]",0.536,0.00876,0.194,0.139,0.570,0.800,492,0.0339,1.01
"a3[2,46]",0.372,0.00332,0.138,0.157,0.361,0.613,1735,0.120,1.00
"a3[2,47]",0.184,0.00193,0.0919,0.0587,0.170,0.356,2261,0.156,1.00
"a3[2,48]",0.367,0.00109,0.0651,0.259,0.366,0.475,3585,0.247,0.999
"a3[2,49]",0.463,0.00491,0.224,0.0940,0.465,0.831,2076,0.143,1.00
"a3[2,50]",0.227,0.00451,0.163,0.0382,0.185,0.551,1310,0.0903,1.00
"a3[2,51]",0.208,0.000628,0.0395,0.145,0.206,0.276,3955,0.273,1.00
"a3[2,52]",0.0741,0.00186,0.0677,0.0122,0.0543,0.206,1324,0.0913,1.00
"a3[2,53]",0.117,0.00226,0.0725,0.0271,0.103,0.253,1028,0.0709,1.00
"a3[2,54]",0.652,0.00302,0.155,0.381,0.664,0.888,2646,0.182,1.000
"a3[2,55]",0.253,0.000805,0.0486,0.179,0.251,0.338,3643,0.251,1.000
"a3[2,56]",0.322,0.00129,0.0775,0.199,0.319,0.454,3632,0.250,1.000
"a3[2,57]",0.411,0.00464,0.184,0.117,0.408,0.722,1570,0.108,1.00
"a3[2,58]",0.362,0.00497,0.179,0.127,0.330,0.700,1303,0.0898,1.000
"a3[2,59]",0.0851,0.00425,0.0746,0.0272,0.0609,0.240,308,0.0212,1.00
"a3[2,60]",0.355,0.00191,0.0843,0.224,0.351,0.501,1955,0.135,1.00
"a3[2,61]",0.263,0.00111,0.0678,0.164,0.256,0.386,3720,0.257,1.00
"a3[2,62]",0.554,0.00134,0.0826,0.418,0.554,0.693,3798,0.262,1.00
"a3[2,63]",0.124,0.000482,0.0313,0.0792,0.120,0.180,4221,0.291,1.000
"a3[2,64]",0.287,0.00156,0.0796,0.161,0.283,0.425,2596,0.179,1.00
"a3[2,65]",0.124,0.000957,0.0446,0.0663,0.117,0.209,2167,0.149,1.00
"a3[2,66]",0.333,0.00221,0.124,0.157,0.318,0.557,3164,0.218,1.000
"a3[2,67]",0.180,0.000663,0.0370,0.124,0.178,0.245,3118,0.215,1.00
"a3[2,68]",0.171,0.000486,0.0297,0.125,0.170,0.222,3739,0.258,1.00
"a3[2,69]",0.495,0.00343,0.156,0.233,0.495,0.750,2077,0.143,1.00
"a3[2,70]",0.489,0.0105,0.247,0.0607,0.525,0.838,549,0.0379,1.00
"a3[2,71]",0.350,0.000842,0.0555,0.262,0.348,0.445,4346,0.300,1.000
