name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[2,35]	-1.8	0.0106	0.407	-2.5	-1.79	-1.16	1463.0	1.17	1.0
beta_c_pr[2,36]	0.152	0.00962	0.383	-0.481	0.15	0.788	1586.0	1.27	1.0
beta_c_pr[2,37]	-0.744	0.00722	0.427	-1.44	-0.75	-0.0319	3500.0	2.8	1.0
beta_c_pr[2,38]	0.593	0.0102	0.428	-0.0825	0.583	1.31	1745.0	1.39	1.0
beta_c_pr[2,39]	0.186	0.0123	0.476	-0.601	0.19	0.956	1490.0	1.19	1.0
beta_c_pr[2,40]	-0.297	0.00991	0.63	-1.31	-0.312	0.745	4034.0	3.22	1.0
beta_c_pr[2,41]	-0.442	0.00931	0.374	-1.06	-0.44	0.173	1611.0	1.29	1.0
beta_c_pr[2,42]	1.08	0.011	0.589	0.143	1.07	2.09	2852.0	2.28	1.0
beta_c_pr[2,43]	-0.47	0.00965	0.519	-1.3	-0.479	0.384	2892.0	2.31	1.0
beta_c_pr[2,44]	-0.344	0.0101	0.592	-1.3	-0.365	0.631	3461.0	2.76	1.0
beta_c_pr[2,45]	0.434	0.0116	0.703	-0.671	0.416	1.66	3697.0	2.95	1.0
beta_c_pr[2,46]	2.19	0.0131	0.605	1.23	2.17	3.25	2137.0	1.71	1.0
beta_c_pr[2,47]	-1.73	0.00873	0.52	-2.58	-1.74	-0.886	3553.0	2.84	1.0
beta_c_pr[2,48]	-1.36	0.00895	0.374	-1.99	-1.35	-0.762	1743.0	1.39	1.0
beta_c_pr[2,49]	-0.652	0.00894	0.402	-1.34	-0.644	-0.0157	2016.0	1.61	1.0
beta_c_pr[2,50]	-0.047	0.0106	0.633	-1.05	-0.0594	1.02	3540.0	2.83	1.0
beta_c_pr[2,51]	0.311	0.011	0.656	-0.746	0.296	1.42	3578.0	2.86	1.0
beta_c_pr[2,52]	-0.863	0.00788	0.396	-1.51	-0.859	-0.213	2530.0	2.02	1.0
